TRDTYPE,USASTATE,DEPE,DISAGMOT,MEXSTATE,CANPROV,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,AK,20XX,3,,XA,1220,48996,435,778,1,X,12,2024
1,AK,20XX,3,,XA,1220,12996,3,70,2,X,12,2024
1,AK,20XX,3,,XC,1220,100604,444,1847,1,X,12,2024
1,AK,20XX,3,,XQ,1220,10621,19,138,1,X,12,2024
1,AK,2304,5,CM,,2010,106272,0,0,1,0,12,2024
1,AK,2304,5,CM,,2010,108224,0,0,2,0,12,2024
1,AK,2304,5,CO,,2010,17788,0,0,2,0,12,2024
1,AK,2304,5,GT,,2010,92569,0,0,1,0,12,2024
1,AK,2304,5,GT,,2010,126695,0,0,2,0,12,2024
1,AK,2304,5,MX,,2010,119952,0,0,1,0,12,2024
1,AK,2304,5,MX,,2010,14465,0,0,2,0,12,2024
1,AK,2304,5,NL,,2010,110262,0,0,1,0,12,2024
1,AK,2304,5,NL,,2010,858110,0,0,2,0,12,2024
1,AK,2304,5,PU,,2010,3240,0,0,1,0,12,2024
1,AK,2304,5,TB,,2010,7320,0,0,1,0,12,2024
1,AK,2304,5,TL,,2010,17223,0,0,2,0,12,2024
1,AK,2304,8,SL,,2010,6500,0,0,1,X,12,2024
1,AK,2305,5,TB,,2010,111469,0,0,1,1,12,2024
1,AK,2402,5,CH,,2010,3561,0,0,2,0,12,2024
1,AK,2506,5,BC,,2010,6278,0,0,1,0,12,2024
1,AK,2506,5,BC,,2010,29437,0,0,2,0,12,2024
1,AK,2507,5,BC,,2010,5505,0,0,1,0,12,2024
1,AK,3004,5,,XC,1220,1001377,0,17397,1,X,12,2024
1,AK,3004,5,,XC,1220,14825,0,434,2,X,12,2024
1,AK,3009,5,,XC,1220,622298,0,6148,1,X,12,2024
1,AK,3023,5,,XC,1220,83697,0,3158,1,X,12,2024
1,AK,30XX,3,,XC,1220,7517,8,70,1,X,12,2024
1,AK,3103,5,,XC,1220,4971376,0,49140,1,X,12,2024
1,AK,3103,5,,XC,1220,5315,0,104,2,X,12,2024
1,AK,3103,8,,XC,1220,47686,0,0,1,X,12,2024
1,AK,3104,5,,XY,1220,1537469,0,30358,1,X,12,2024
1,AK,3104,5,,XY,1220,456176,0,8943,2,X,12,2024
1,AK,3106,5,,XC,1220,505639,0,9905,1,X,12,2024
1,AK,3126,5,,XY,1220,296537,0,3765,1,X,12,2024
1,AK,3126,5,,XY,1220,3127461,0,275,2,X,12,2024
1,AK,31XX,3,,XC,1220,51676,593,14,1,X,12,2024
1,AK,31XX,3,,XY,1220,1582320,0,0,2,X,12,2024
1,AK,3310,5,,XA,1220,21541,0,394,1,X,12,2024
1,AK,3401,5,,XM,1220,4831,0,94,1,X,12,2024
1,AK,3403,5,,XS,1220,154030,0,3020,1,X,12,2024
1,AK,35XX,3,,XA,1220,3460,10,105,1,X,12,2024
1,AK,3802,5,,XO,1220,4524,0,88,1,X,12,2024
1,AK,3802,5,,XO,1220,119231,0,509,2,X,12,2024
1,AK,4101,3,,XA,1220,4952,36,97,1,X,12,2024
1,AK,4101,3,,XC,1220,8130,4,158,1,X,12,2024
1,AK,4101,3,,XO,1220,42839,91,841,1,X,12,2024
1,AK,4101,3,,XQ,1220,4500,27,88,1,X,12,2024
1,AK,70XX,5,,XA,1220,2500,0,0,2,X,12,2024
1,AK,70XX,8,,XA,1220,3668,0,72,1,X,12,2024
1,AK,70XX,8,,XC,1220,4548,0,83,1,X,12,2024
1,AK,70XX,8,,XO,1220,2493,0,49,1,X,12,2024
1,AK,70XX,8,,XQ,1220,64,0,1,1,X,12,2024
1,AL,0101,5,,XB,1220,14554,0,926,1,X,12,2024
1,AL,0101,5,,XC,1220,30675,0,136,1,X,12,2024
1,AL,0101,5,,XM,1220,11283,0,326,1,X,12,2024
1,AL,0101,5,,XO,1220,5500,0,544,1,X,12,2024
1,AL,0106,5,,XB,1220,278971,0,4262,1,X,12,2024
1,AL,0115,5,,XB,1220,137666,0,4494,1,X,12,2024
1,AL,0115,5,,XB,1220,1877635,0,20229,2,X,12,2024
1,AL,0115,5,,XM,1220,108037,0,2342,1,X,12,2024
1,AL,01XX,3,,XW,1220,2821,39,0,1,X,12,2024
1,AL,0206,5,,XO,1220,5789,0,455,1,X,12,2024
1,AL,0206,5,,XO,1220,13317,0,203,2,X,12,2024
1,AL,0206,5,,XQ,1220,4284,0,126,1,X,12,2024
1,AL,0212,5,,XO,1220,22513,0,441,1,X,12,2024
1,AL,0212,5,,XQ,1220,22327,0,379,1,X,12,2024
1,AL,0212,5,,XQ,1220,5876,0,115,2,X,12,2024
1,AL,04XX,3,XX,,2010,6210,6,0,1,0,12,2024
1,AL,0701,5,,XO,1220,30462,0,57,1,X,12,2024
1,AL,0708,5,,XO,1220,7500593,0,47589,1,X,12,2024
1,AL,0708,5,,XO,1220,208333,0,2229,2,X,12,2024
1,AL,0708,5,,XQ,1220,13613,0,648,1,X,12,2024
1,AL,0712,5,,XA,1220,7583,0,941,1,X,12,2024
1,AL,0712,5,,XB,1220,63393,0,627,1,X,12,2024
1,AL,0712,5,,XM,1220,4803,0,292,1,X,12,2024
1,AL,0712,5,,XO,1220,24771,0,2794,1,X,12,2024
1,AL,0712,5,,XQ,1220,2433441,0,36650,1,X,12,2024
1,AL,0712,5,,XQ,1220,2503521,0,32341,2,X,12,2024
1,AL,0712,5,,XS,1220,36176,0,330,2,X,12,2024
1,AL,0712,6,,XQ,1220,356401,0,13959,1,X,12,2024
1,AL,07XX,3,,XQ,1220,9013,2,7,1,X,12,2024
1,AL,07XX,3,,XQ,1220,4060,40,126,2,X,12,2024
1,AL,0901,5,,XO,1220,71046598,0,632663,1,X,12,2024
1,AL,0901,5,,XO,1220,1397162,0,43240,2,X,12,2024
1,AL,0901,6,,XO,1220,510708,0,8206,1,X,12,2024
1,AL,09XX,3,,XO,1220,27303,19,771,1,X,12,2024
1,AL,09XX,3,,XQ,1220,173774,389,1133,1,X,12,2024
1,AL,09XX,3,,XQ,1220,127373,978,234,2,X,12,2024
1,AL,10XX,3,XX,,2010,63602,657,0,2,0,12,2024
1,AL,1704,3,,XO,1220,3252,36,63,1,X,12,2024
1,AL,17XX,1,XX,,2010,35245998,1598783,0,1,0,12,2024
1,AL,17XX,3,XX,,2010,80914,499,0,2,0,12,2024
1,AL,18XX,1,XX,,2010,310646,658464,0,1,0,12,2024
1,AL,18XX,1,XX,,2010,139488,140995,0,1,1,12,2024
1,AL,19XX,1,XX,,2010,90471691,81199096,0,1,0,12,2024
1,AL,19XX,1,XX,,2010,109989,204117,0,1,1,12,2024
1,AL,19XX,3,XX,,2010,18535,83,0,1,0,12,2024
1,AL,20XX,1,XX,,2010,25563,29619,0,1,1,12,2024
1,AL,20XX,3,,XA,1220,356011,1940,3065,1,X,12,2024
1,AL,20XX,3,,XA,1220,51576,93,571,2,X,12,2024
1,AL,20XX,3,,XC,1220,231482,1059,8164,1,X,12,2024
1,AL,20XX,3,,XM,1220,3553,7,70,1,X,12,2024
1,AL,20XX,3,,XO,1220,2153818,5408,8939,1,X,12,2024
1,AL,20XX,3,,XO,1220,147585,498,1418,2,X,12,2024
1,AL,20XX,3,,XQ,1220,3408259,4376,13115,1,X,12,2024
1,AL,20XX,3,,XQ,1220,881521,4785,2965,2,X,12,2024
1,AL,20XX,3,XX,,2010,1796418,6972,0,1,0,12,2024
1,AL,20XX,3,XX,,2010,58038,678,0,2,0,12,2024
1,AL,20XX,8,,XA,1220,38418,0,69,1,X,12,2024
1,AL,2301,5,CO,,2010,118138,0,0,1,0,12,2024
1,AL,2301,5,JA,,2010,88006,0,0,1,0,12,2024
1,AL,2301,5,MX,,2010,42945,0,0,1,0,12,2024
1,AL,2301,5,NL,,2010,5123,0,0,2,0,12,2024
1,AL,2301,5,OT,,2010,5471500,0,0,1,0,12,2024
1,AL,2301,5,OT,,2010,539519,0,0,2,0,12,2024
1,AL,2301,5,TM,,2010,58291,0,0,1,0,12,2024
1,AL,2301,5,TM,,2010,3122,0,0,2,0,12,2024
1,AL,2301,5,ZA,,2010,1160898,0,0,1,0,12,2024
1,AL,2301,5,ZA,,2010,128957,0,0,2,0,12,2024
1,AL,2301,6,NL,,2010,123700,0,0,1,0,12,2024
1,AL,2301,8,TM,,2010,22354,0,0,1,X,12,2024
1,AL,2303,5,CO,,2010,262867,0,0,1,0,12,2024
1,AL,2303,5,CO,,2010,5271,0,0,2,0,12,2024
1,AL,2303,5,DF,,2010,18322,0,0,1,0,12,2024
1,AL,2303,5,DF,,2010,49565,0,0,2,0,12,2024
1,AL,2303,5,DG,,2010,387529,0,0,1,0,12,2024
1,AL,2303,5,HG,,2010,1415481,0,0,1,0,12,2024
1,AL,2303,5,MX,,2010,958966,0,0,1,0,12,2024
1,AL,2303,5,MX,,2010,5074,0,0,2,0,12,2024
1,AL,2303,5,NL,,2010,17057,0,0,1,0,12,2024
1,AL,2303,6,CO,,2010,1968959,0,0,1,0,12,2024
1,AL,2303,6,MX,,2010,3179814,0,0,1,0,12,2024
1,AL,2303,6,OT,,2010,36687,0,0,1,0,12,2024
1,AL,2304,3,XX,,2010,99490,1133,0,1,0,12,2024
1,AL,2304,5,AG,,2010,504472,0,0,1,0,12,2024
1,AL,2304,5,AG,,2010,40626,0,0,2,0,12,2024
1,AL,2304,5,BC,,2010,5859,0,0,1,0,12,2024
1,AL,2304,5,BC,,2010,2901,0,0,2,0,12,2024
1,AL,2304,5,CH,,2010,819452,0,0,1,0,12,2024
1,AL,2304,5,CM,,2010,477334,0,0,1,0,12,2024
1,AL,2304,5,CO,,2010,2034879,0,0,1,0,12,2024
1,AL,2304,5,CO,,2010,620984,0,0,1,1,12,2024
1,AL,2304,5,CO,,2010,38766,0,0,2,0,12,2024
1,AL,2304,5,DF,,2010,5088177,0,0,1,0,12,2024
1,AL,2304,5,DF,,2010,424880,0,0,2,0,12,2024
1,AL,2304,5,DG,,2010,53528,0,0,1,0,12,2024
1,AL,2304,5,GT,,2010,3132126,0,0,1,0,12,2024
1,AL,2304,5,GT,,2010,13512,0,0,1,1,12,2024
1,AL,2304,5,GT,,2010,307355,0,0,2,0,12,2024
1,AL,2304,5,GT,,2010,13611,0,0,2,1,12,2024
1,AL,2304,5,HG,,2010,4312054,0,0,1,0,12,2024
1,AL,2304,5,JA,,2010,987963,0,0,1,0,12,2024
1,AL,2304,5,JA,,2010,38316,0,0,2,0,12,2024
1,AL,2304,5,MI,,2010,123463,0,0,1,0,12,2024
1,AL,2304,5,MO,,2010,165594,0,0,1,0,12,2024
1,AL,2304,5,MX,,2010,9434309,0,0,1,0,12,2024
1,AL,2304,5,MX,,2010,52560,0,0,1,1,12,2024
1,AL,2304,5,MX,,2010,440722,0,0,2,0,12,2024
1,AL,2304,5,NL,,2010,61519559,0,0,1,0,12,2024
1,AL,2304,5,NL,,2010,258338,0,0,1,1,12,2024
1,AL,2304,5,NL,,2010,31161558,0,0,2,0,12,2024
1,AL,2304,5,OT,,2010,4152916,0,0,1,0,12,2024
1,AL,2304,5,OT,,2010,366392,0,0,2,0,12,2024
1,AL,2304,5,PU,,2010,892211,0,0,1,0,12,2024
1,AL,2304,5,PU,,2010,803383,0,0,1,1,12,2024
1,AL,2304,5,PU,,2010,421453,0,0,2,0,12,2024
1,AL,2304,5,QT,,2010,2962572,0,0,1,0,12,2024
1,AL,2304,5,QT,,2010,671700,0,0,1,1,12,2024
1,AL,2304,5,QT,,2010,84802,0,0,2,0,12,2024
1,AL,2304,5,SI,,2010,33762,0,0,1,0,12,2024
1,AL,2304,5,SL,,2010,2479580,0,0,1,0,12,2024
1,AL,2304,5,SL,,2010,87750,0,0,1,1,12,2024
1,AL,2304,5,SL,,2010,643467,0,0,2,0,12,2024
1,AL,2304,5,TL,,2010,113236,0,0,1,0,12,2024
1,AL,2304,5,TL,,2010,48155,0,0,2,0,12,2024
1,AL,2304,5,TM,,2010,5210096,0,0,1,0,12,2024
1,AL,2304,5,VE,,2010,55289,0,0,1,0,12,2024
1,AL,2304,5,VE,,2010,4000,0,0,2,0,12,2024
1,AL,2304,5,YU,,2010,77165,0,0,1,0,12,2024
1,AL,2304,6,CH,,2010,824938,0,0,1,0,12,2024
1,AL,2304,6,CO,,2010,192958,0,0,1,0,12,2024
1,AL,2304,6,CO,,2010,133279,0,0,1,1,12,2024
1,AL,2304,6,DF,,2010,1270554,0,0,1,0,12,2024
1,AL,2304,6,DF,,2010,318088,0,0,2,0,12,2024
1,AL,2304,6,GT,,2010,342268,0,0,1,0,12,2024
1,AL,2304,6,HG,,2010,2929425,0,0,1,0,12,2024
1,AL,2304,6,JA,,2010,8260543,0,0,1,0,12,2024
1,AL,2304,6,MI,,2010,460158,0,0,1,0,12,2024
1,AL,2304,6,MX,,2010,2469814,0,0,1,0,12,2024
1,AL,2304,6,NL,,2010,5360522,0,0,1,0,12,2024
1,AL,2304,6,NL,,2010,203002,0,0,1,1,12,2024
1,AL,2304,6,OT,,2010,12963706,0,0,1,0,12,2024
1,AL,2304,6,OT,,2010,80700,0,0,1,1,12,2024
1,AL,2304,6,OT,,2010,194345,0,0,2,1,12,2024
1,AL,2304,6,PU,,2010,45438,0,0,1,0,12,2024
1,AL,2304,6,QT,,2010,1293041,0,0,1,0,12,2024
1,AL,2304,6,TL,,2010,63910,0,0,1,0,12,2024
1,AL,2304,6,TM,,2010,1361400,0,0,1,0,12,2024
1,AL,2304,6,VE,,2010,995565,0,0,1,0,12,2024
1,AL,2304,8,AG,,2010,30200,0,0,1,X,12,2024
1,AL,2304,8,CO,,2010,201739,0,0,1,X,12,2024
1,AL,2304,8,GT,,2010,40600,0,0,1,X,12,2024
1,AL,2304,8,JA,,2010,115050,0,0,1,X,12,2024
1,AL,2304,8,MX,,2010,145940,0,0,1,X,12,2024
1,AL,2304,8,MX,,2010,13800,0,0,2,X,12,2024
1,AL,2304,8,NL,,2010,181323,0,0,1,X,12,2024
1,AL,2304,8,OA,,2010,9971,0,0,1,X,12,2024
1,AL,2304,8,QT,,2010,32481,0,0,1,X,12,2024
1,AL,2304,8,TM,,2010,28465,0,0,1,X,12,2024
1,AL,2304,8,VE,,2010,64000,0,0,1,X,12,2024
1,AL,2305,5,BC,,2010,48739,0,0,1,0,12,2024
1,AL,2305,5,MX,,2010,189203,0,0,1,0,12,2024
1,AL,2305,5,MX,,2010,650150,0,0,2,0,12,2024
1,AL,2305,5,NL,,2010,58914,0,0,1,0,12,2024
1,AL,2305,5,OT,,2010,14514,0,0,1,0,12,2024
1,AL,2305,5,QT,,2010,29650,0,0,2,0,12,2024
1,AL,2305,5,TM,,2010,9105086,0,0,1,0,12,2024
1,AL,2305,5,TM,,2010,738523,0,0,2,0,12,2024
1,AL,2305,8,NL,,2010,5799,0,0,1,X,12,2024
1,AL,2305,8,TM,,2010,161671,0,0,1,X,12,2024
1,AL,2310,5,JA,,2010,27563,0,0,1,0,12,2024
1,AL,2310,5,TM,,2010,3037,0,0,1,0,12,2024
1,AL,2401,5,CH,,2010,2420049,0,0,1,0,12,2024
1,AL,2401,5,CH,,2010,402219,0,0,2,0,12,2024
1,AL,2401,5,DG,,2010,112798,0,0,1,0,12,2024
1,AL,2401,5,DG,,2010,1183312,0,0,2,0,12,2024
1,AL,2401,5,MX,,2010,3654,0,0,1,0,12,2024
1,AL,2401,5,NL,,2010,193968,0,0,1,0,12,2024
1,AL,2401,5,NL,,2010,13884,0,0,2,0,12,2024
1,AL,2402,5,CH,,2010,67053,0,0,1,0,12,2024
1,AL,2402,5,DF,,2010,13579,0,0,1,0,12,2024
1,AL,2402,5,DG,,2010,16274,0,0,2,0,12,2024
1,AL,2402,5,NL,,2010,19576,0,0,1,1,12,2024
1,AL,2402,5,OT,,2010,66083,0,0,1,0,12,2024
1,AL,2402,6,JA,,2010,39561,0,0,1,0,12,2024
1,AL,2402,6,SL,,2010,20112,0,0,1,0,12,2024
1,AL,2403,5,CH,,2010,16290,0,0,1,0,12,2024
1,AL,2404,8,CH,,2010,82573,0,0,1,X,12,2024
1,AL,2404,8,CH,,2010,19415,0,0,2,X,12,2024
1,AL,2404,8,MX,,2010,29900,0,0,1,X,12,2024
1,AL,2408,5,CH,,2010,24668,0,0,1,0,12,2024
1,AL,2408,5,TM,,2010,85500,0,0,1,0,12,2024
1,AL,2503,3,XX,,2010,27349,97,0,1,0,12,2024
1,AL,2503,5,BC,,2010,496471,0,0,1,0,12,2024
1,AL,2503,6,BC,,2010,1044947,0,0,1,0,12,2024
1,AL,2506,5,BC,,2010,330679,0,0,1,0,12,2024
1,AL,2506,5,BC,,2010,3292,0,0,2,0,12,2024
1,AL,2506,5,QT,,2010,25274,0,0,1,0,12,2024
1,AL,2506,5,SO,,2010,31473,0,0,1,0,12,2024
1,AL,2507,5,BC,,2010,3223306,0,0,1,0,12,2024
1,AL,2507,5,BC,,2010,108011,0,0,2,0,12,2024
1,AL,2601,5,SO,,2010,116845,0,0,1,0,12,2024
1,AL,2603,5,SO,,2010,151560,0,0,1,0,12,2024
1,AL,2604,5,DF,,2010,122821,0,0,1,0,12,2024
1,AL,2604,5,JA,,2010,4298,0,0,1,0,12,2024
1,AL,2604,5,SO,,2010,1047301,0,0,1,0,12,2024
1,AL,2604,5,SO,,2010,18759,0,0,2,0,12,2024
1,AL,2604,6,NL,,2010,137466,0,0,1,0,12,2024
1,AL,2604,6,SO,,2010,1492385,0,0,1,0,12,2024
1,AL,2608,5,SO,,2010,9383,0,0,1,0,12,2024
1,AL,3001,5,,XC,1220,25372,0,503,1,X,12,2024
1,AL,3001,5,,XC,1220,7820,0,131,2,X,12,2024
1,AL,3001,5,,XM,1220,18474,0,1378,1,X,12,2024
1,AL,3001,5,,XO,1220,163659,0,3158,1,X,12,2024
1,AL,3001,5,,XQ,1220,5002,0,119,1,X,12,2024
1,AL,3004,5,,XC,1220,2599137,0,55558,1,X,12,2024
1,AL,3004,5,,XC,1220,226426,0,5782,2,X,12,2024
1,AL,3004,5,,XM,1220,7643,0,390,1,X,12,2024
1,AL,3004,5,,XO,1220,2895,0,193,1,X,12,2024
1,AL,3004,5,,XQ,1220,23046,0,329,1,X,12,2024
1,AL,3004,5,,XS,1220,3572,0,70,1,X,12,2024
1,AL,3004,6,,XC,1220,1054493,0,10188,1,X,12,2024
1,AL,3005,5,,XB,1220,37328,0,161,2,X,12,2024
1,AL,3005,5,,XM,1220,4209,0,126,1,X,12,2024
1,AL,3008,5,,XM,1220,2746,0,126,1,X,12,2024
1,AL,3009,5,,XC,1220,1402634,0,10334,1,X,12,2024
1,AL,3019,5,,XC,1220,45207,0,1165,1,X,12,2024
1,AL,3023,5,,XC,1220,31068,0,689,1,X,12,2024
1,AL,30XX,3,,XC,1220,108325,910,1565,1,X,12,2024
1,AL,30XX,3,,XC,1220,15410,10,156,2,X,12,2024
1,AL,30XX,3,,XO,1220,138908,76,126,1,X,12,2024
1,AL,3301,5,,XC,1220,4702,0,223,2,X,12,2024
1,AL,3302,5,,XC,1220,172388,0,1827,1,X,12,2024
1,AL,3302,5,,XC,1220,14617,0,876,2,X,12,2024
1,AL,3310,5,,XA,1220,1339763,0,19221,1,X,12,2024
1,AL,3310,5,,XA,1220,107124,0,2043,2,X,12,2024
1,AL,33XX,3,,XA,1220,18107,245,354,1,X,12,2024
1,AL,3401,5,,XC,1220,4186,0,82,2,X,12,2024
1,AL,3401,5,,XM,1220,4954322,0,112581,1,X,12,2024
1,AL,3401,5,,XM,1220,656312,0,11905,2,X,12,2024
1,AL,3401,5,,XO,1220,79554,0,5656,1,X,12,2024
1,AL,3401,6,,XA,1220,76265,0,1494,1,X,12,2024
1,AL,3401,6,,XM,1220,790869,0,14110,1,X,12,2024
1,AL,3401,6,,XO,1220,126586,0,2482,1,X,12,2024
1,AL,3403,5,,XM,1220,3938,0,35,1,X,12,2024
1,AL,3403,5,,XS,1220,5558303,0,100105,1,X,12,2024
1,AL,3403,5,,XS,1220,116940,0,1623,2,X,12,2024
1,AL,3403,6,,XA,1220,2695527,0,28653,1,X,12,2024
1,AL,3403,6,,XC,1220,282024,0,10342,1,X,12,2024
1,AL,3403,6,,XS,1220,123775,0,1519,1,X,12,2024
1,AL,34XX,3,,XC,1220,2765,20,113,2,X,12,2024
1,AL,34XX,3,,XM,1220,3972,2,77,1,X,12,2024
1,AL,3501,3,,XA,1220,17582,273,344,1,X,12,2024
1,AL,3501,3,,XA,1220,4701,9,23,2,X,12,2024
1,AL,3501,5,,XM,1220,64893,0,843,1,X,12,2024
1,AL,35XX,3,,XA,1220,8469,76,131,1,X,12,2024
1,AL,35XX,3,,XA,1220,2900,6,62,2,X,12,2024
1,AL,3604,5,,XO,1220,143125,0,2805,1,X,12,2024
1,AL,3604,6,,XA,1220,14273872,0,156638,1,X,12,2024
1,AL,3604,6,,XC,1220,133086,0,5262,1,X,12,2024
1,AL,3604,6,,XM,1220,18156771,0,328093,1,X,12,2024
1,AL,3604,6,,XS,1220,132221,0,4584,1,X,12,2024
1,AL,3613,5,,XO,1220,326181,0,3221,1,X,12,2024
1,AL,3801,5,,XA,1220,11057,0,551,1,X,12,2024
1,AL,3801,5,,XB,1220,34070,0,260,2,X,12,2024
1,AL,3801,5,,XO,1220,21377662,0,398883,1,X,12,2024
1,AL,3801,5,,XO,1220,2496763,0,29407,2,X,12,2024
1,AL,3801,5,,XQ,1220,2804638,0,92591,1,X,12,2024
1,AL,3801,5,,XQ,1220,4827,0,187,2,X,12,2024
1,AL,3801,6,,XO,1220,73438828,0,662765,1,X,12,2024
1,AL,3801,6,,XQ,1220,1913628,0,3772,1,X,12,2024
1,AL,3802,5,,XM,1220,4387,0,126,1,X,12,2024
1,AL,3802,5,,XO,1220,32936646,0,459205,1,X,12,2024
1,AL,3802,5,,XO,1220,3763232,0,47444,2,X,12,2024
1,AL,3802,5,,XQ,1220,2987,0,58,2,X,12,2024
1,AL,3802,5,,XS,1220,2809,0,136,1,X,12,2024
1,AL,3802,6,,XA,1220,16480,0,356,1,X,12,2024
1,AL,3802,6,,XB,1220,23599,0,588,1,X,12,2024
1,AL,3802,6,,XO,1220,34251548,0,378961,1,X,12,2024
1,AL,3802,6,,XO,1220,348796,0,4982,2,X,12,2024
1,AL,3802,6,,XQ,1220,14214255,0,114200,1,X,12,2024
1,AL,3803,5,,XO,1220,138272,0,4512,1,X,12,2024
1,AL,38XX,3,,XO,1220,90718,853,2690,1,X,12,2024
1,AL,38XX,3,,XO,1220,3099,9,61,2,X,12,2024
1,AL,38XX,3,,XQ,1220,562690,383,288,1,X,12,2024
1,AL,4101,3,,XA,1220,145471,255,2850,1,X,12,2024
1,AL,4101,3,,XC,1220,6771,44,132,1,X,12,2024
1,AL,4101,3,,XO,1220,355379,549,2405,1,X,12,2024
1,AL,4101,3,,XO,1220,14000,43,273,2,X,12,2024
1,AL,4101,3,,XQ,1220,138555,106,691,1,X,12,2024
1,AL,4101,3,,XQ,1220,41429,193,683,2,X,12,2024
1,AL,4102,3,,XO,1220,3195,63,70,1,X,12,2024
1,AL,41XX,3,XX,,2010,22324,264,0,1,0,12,2024
1,AL,41XX,3,XX,,2010,3852,140,0,2,0,12,2024
1,AL,52XX,3,XX,,2010,794375,976,0,1,0,12,2024
1,AL,55XX,3,XX,,2010,47154,7,0,1,0,12,2024
1,AL,55XX,3,XX,,2010,9044,421,0,2,0,12,2024
1,AL,70XX,5,,XQ,1220,10143,0,346,2,X,12,2024
1,AL,70XX,8,,XA,1220,20680,0,320,1,X,12,2024
1,AL,70XX,8,,XA,1220,1628,0,24,2,X,12,2024
1,AL,70XX,8,,XC,1220,8776,0,213,1,X,12,2024
1,AL,70XX,8,,XC,1220,2284,0,60,2,X,12,2024
1,AL,70XX,8,,XM,1220,3757,0,103,1,X,12,2024
1,AL,70XX,8,,XO,1220,16725,0,557,1,X,12,2024
1,AL,70XX,8,,XO,1220,4874,0,21,2,X,12,2024
1,AL,70XX,8,,XQ,1220,31131,0,583,1,X,12,2024
1,AL,70XX,8,,XQ,1220,15004,0,206,2,X,12,2024
1,AR,0101,5,,XC,1220,11036,0,324,1,X,12,2024
1,AR,0101,5,,XC,1220,8450,0,249,2,X,12,2024
1,AR,0101,5,,XO,1220,133422,0,11029,1,X,12,2024
1,AR,0101,5,,XO,1220,4097,0,261,2,X,12,2024
1,AR,0115,5,,XB,1220,70273,0,5732,1,X,12,2024
1,AR,0115,5,,XB,1220,8398,0,915,2,X,12,2024
1,AR,0708,5,,XO,1220,849676,0,24554,1,X,12,2024
1,AR,0708,5,,XO,1220,4918,0,2,2,X,12,2024
1,AR,0708,5,,XQ,1220,5947,0,70,1,X,12,2024
1,AR,0712,5,,XO,1220,69917,0,4069,1,X,12,2024
1,AR,0712,5,,XQ,1220,196140,0,6096,1,X,12,2024
1,AR,0712,5,,XQ,1220,148805,0,2760,2,X,12,2024
1,AR,07XX,3,,XO,1220,2662,231,301,1,X,12,2024
1,AR,07XX,3,,XQ,1220,5634,368,541,1,X,12,2024
1,AR,0901,5,,XM,1220,41724,0,3158,1,X,12,2024
1,AR,0901,5,,XO,1220,941658,0,14884,1,X,12,2024
1,AR,0901,5,,XO,1220,473714,0,7971,2,X,12,2024
1,AR,0901,6,,XO,1220,361404,0,4242,1,X,12,2024
1,AR,09XX,3,,XO,1220,2855,137,56,1,X,12,2024
1,AR,09XX,3,,XO,1220,8405,45,34,2,X,12,2024
1,AR,09XX,3,,XQ,1220,10799,1482,205,1,X,12,2024
1,AR,09XX,3,,XQ,1220,4559,279,89,2,X,12,2024
1,AR,18XX,1,XX,,2010,69249,2530,0,2,0,12,2024
1,AR,20XX,3,,XA,1220,23470,381,571,1,X,12,2024
1,AR,20XX,3,,XC,1220,35856,22,191,1,X,12,2024
1,AR,20XX,3,,XC,1220,7938,123,56,2,X,12,2024
1,AR,20XX,3,,XM,1220,18098,106,112,2,X,12,2024
1,AR,20XX,3,,XO,1220,272844,1125,1702,1,X,12,2024
1,AR,20XX,3,,XO,1220,88590,110,343,2,X,12,2024
1,AR,20XX,3,,XQ,1220,213447,752,1887,1,X,12,2024
1,AR,20XX,3,,XQ,1220,14768,274,288,2,X,12,2024
1,AR,20XX,3,XX,,2010,30817,373,0,1,0,12,2024
1,AR,20XX,3,XX,,2010,3917,33,0,2,0,12,2024
1,AR,2301,5,DF,,2010,74686,0,0,1,0,12,2024
1,AR,2301,5,MX,,2010,26491,0,0,1,0,12,2024
1,AR,2301,5,NL,,2010,40469,0,0,1,0,12,2024
1,AR,2301,5,NL,,2010,186744,0,0,1,1,12,2024
1,AR,2301,5,SL,,2010,6348,0,0,1,0,12,2024
1,AR,2301,5,TM,,2010,100428,0,0,1,0,12,2024
1,AR,2301,5,TM,,2010,232505,0,0,1,1,12,2024
1,AR,2301,6,NL,,2010,4365279,0,0,1,0,12,2024
1,AR,2301,6,OT,,2010,293784,0,0,1,0,12,2024
1,AR,2301,6,TM,,2010,1771124,0,0,1,0,12,2024
1,AR,2301,8,TM,,2010,33329,0,0,1,X,12,2024
1,AR,2302,5,HG,,2010,53250,0,0,1,0,12,2024
1,AR,2303,5,CO,,2010,1521999,0,0,1,0,12,2024
1,AR,2303,5,DF,,2010,8426,0,0,1,0,12,2024
1,AR,2303,5,GT,,2010,74195,0,0,1,0,12,2024
1,AR,2303,5,MX,,2010,240016,0,0,1,0,12,2024
1,AR,2303,5,MX,,2010,8403,0,0,2,0,12,2024
1,AR,2303,6,DF,,2010,506441,0,0,1,0,12,2024
1,AR,2303,6,DG,,2010,888606,0,0,1,0,12,2024
1,AR,2303,6,GT,,2010,1309624,0,0,1,0,12,2024
1,AR,2303,6,JA,,2010,124560,0,0,1,0,12,2024
1,AR,2303,6,OT,,2010,15020,0,0,1,0,12,2024
