TRDTYPE,DEPE,COMMODITY2,DISAGMOT,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,2506,39,5,2010,555374,0,0,1,1,12,2024
1,2506,39,5,2010,25509864,0,0,2,0,12,2024
1,2506,39,8,2010,76605,0,0,1,X,12,2024
1,2506,40,5,2010,8376834,0,0,1,0,12,2024
1,2506,40,5,2010,2354277,0,0,1,1,12,2024
1,2506,40,5,2010,3194762,0,0,2,0,12,2024
1,2506,40,5,2010,818821,0,0,2,1,12,2024
1,2506,40,8,2010,2849,0,0,1,X,12,2024
1,2506,41,5,2010,51313,0,0,1,0,12,2024
1,2506,41,5,2010,755609,0,0,2,0,12,2024
1,2506,42,5,2010,295495,0,0,1,0,12,2024
1,2506,42,5,2010,625880,0,0,2,0,12,2024
1,2506,42,8,2010,20366,0,0,1,X,12,2024
1,2506,43,5,2010,32556,0,0,2,0,12,2024
1,2506,44,5,2010,16651749,0,0,1,0,12,2024
1,2506,44,5,2010,27418,0,0,1,1,12,2024
1,2506,44,5,2010,1351232,0,0,2,0,12,2024
1,2506,45,5,2010,248267,0,0,1,0,12,2024
1,2506,45,5,2010,31866,0,0,2,0,12,2024
1,2506,46,5,2010,7781,0,0,2,0,12,2024
1,2506,47,5,2010,556336,0,0,1,0,12,2024
1,2506,48,5,2010,35500418,0,0,1,0,12,2024
1,2506,48,5,2010,872432,0,0,1,1,12,2024
1,2506,48,5,2010,3896931,0,0,2,0,12,2024
1,2506,48,5,2010,242576,0,0,2,1,12,2024
1,2506,48,8,2010,32824,0,0,1,X,12,2024
1,2506,49,5,2010,3353518,0,0,1,0,12,2024
1,2506,49,5,2010,1353457,0,0,2,0,12,2024
1,2506,51,5,2010,6101,0,0,1,0,12,2024
1,2506,51,5,2010,10496,0,0,2,0,12,2024
1,2506,52,5,2010,72943,0,0,1,0,12,2024
1,2506,52,5,2010,63619,0,0,2,0,12,2024
1,2506,53,5,2010,2545,0,0,1,0,12,2024
1,2506,53,5,2010,16551,0,0,2,0,12,2024
1,2506,54,5,2010,1028575,0,0,1,0,12,2024
1,2506,54,5,2010,627813,0,0,2,0,12,2024
1,2506,55,5,2010,656606,0,0,1,0,12,2024
1,2506,55,5,2010,213982,0,0,2,0,12,2024
1,2506,56,5,2010,6655446,0,0,1,0,12,2024
1,2506,56,5,2010,430378,0,0,2,0,12,2024
1,2506,57,5,2010,356598,0,0,1,0,12,2024
1,2506,57,5,2010,156094,0,0,2,0,12,2024
1,2506,58,5,2010,2440053,0,0,1,0,12,2024
1,2506,58,5,2010,522400,0,0,2,0,12,2024
1,2506,59,5,2010,2591121,0,0,1,0,12,2024
1,2506,59,5,2010,1315597,0,0,2,0,12,2024
1,2506,59,8,2010,2604,0,0,1,X,12,2024
1,2506,60,5,2010,3073524,0,0,1,0,12,2024
1,2506,60,5,2010,251081,0,0,2,0,12,2024
1,2506,61,5,2010,10196702,0,0,1,0,12,2024
1,2506,61,5,2010,10457,0,0,1,1,12,2024
1,2506,61,5,2010,33980009,0,0,2,0,12,2024
1,2506,62,5,2010,647837,0,0,1,0,12,2024
1,2506,62,5,2010,2890,0,0,1,1,12,2024
1,2506,62,5,2010,7807522,0,0,2,0,12,2024
1,2506,63,5,2010,4834727,0,0,1,0,12,2024
1,2506,63,5,2010,76915,0,0,1,1,12,2024
1,2506,63,5,2010,1384309,0,0,2,0,12,2024
1,2506,64,5,2010,343492,0,0,1,0,12,2024
1,2506,64,5,2010,2362203,0,0,2,0,12,2024
1,2506,65,5,2010,1160284,0,0,1,0,12,2024
1,2506,65,5,2010,811201,0,0,2,0,12,2024
1,2506,66,5,2010,388974,0,0,1,0,12,2024
1,2506,66,5,2010,16776,0,0,2,0,12,2024
1,2506,67,5,2010,18305,0,0,1,0,12,2024
1,2506,67,5,2010,64854,0,0,2,0,12,2024
1,2506,68,5,2010,3814537,0,0,1,0,12,2024
1,2506,68,5,2010,14756,0,0,1,1,12,2024
1,2506,68,5,2010,797660,0,0,2,0,12,2024
1,2506,69,5,2010,582853,0,0,1,0,12,2024
1,2506,69,5,2010,226893,0,0,2,0,12,2024
1,2506,70,5,2010,3533855,0,0,1,0,12,2024
1,2506,70,5,2010,3541,0,0,1,1,12,2024
1,2506,70,5,2010,2197206,0,0,2,0,12,2024
1,2506,70,8,2010,17298,0,0,2,X,12,2024
1,2506,71,5,2010,2265584,0,0,1,0,12,2024
1,2506,71,5,2010,280049,0,0,2,0,12,2024
1,2506,72,5,2010,16266552,0,0,1,0,12,2024
1,2506,72,5,2010,5520,0,0,1,1,12,2024
1,2506,72,5,2010,2768842,0,0,2,0,12,2024
1,2506,73,5,2010,23888436,0,0,1,0,12,2024
1,2506,73,5,2010,85010,0,0,1,1,12,2024
1,2506,73,5,2010,31827110,0,0,2,0,12,2024
1,2506,73,8,2010,2948,0,0,1,X,12,2024
1,2506,73,8,2010,7242,0,0,2,X,12,2024
1,2506,74,5,2010,7373792,0,0,1,0,12,2024
1,2506,74,5,2010,1300514,0,0,2,0,12,2024
1,2506,75,5,2010,1423622,0,0,1,0,12,2024
1,2506,75,5,2010,221478,0,0,2,0,12,2024
1,2506,76,5,2010,20494162,0,0,1,0,12,2024
1,2506,76,5,2010,2709,0,0,1,1,12,2024
1,2506,76,5,2010,2098817,0,0,2,0,12,2024
1,2506,76,8,2010,7997,0,0,1,X,12,2024
1,2506,78,5,2010,3327700,0,0,1,0,12,2024
1,2506,79,5,2010,2078954,0,0,1,0,12,2024
1,2506,79,5,2010,571547,0,0,2,0,12,2024
1,2506,80,5,2010,156589,0,0,1,0,12,2024
1,2506,80,5,2010,52164,0,0,2,0,12,2024
1,2506,81,5,2010,2837225,0,0,1,0,12,2024
1,2506,81,5,2010,352559,0,0,2,0,12,2024
1,2506,82,5,2010,3522993,0,0,1,0,12,2024
1,2506,82,5,2010,27972,0,0,1,1,12,2024
1,2506,82,5,2010,1868556,0,0,2,0,12,2024
1,2506,82,8,2010,5889,0,0,2,X,12,2024
1,2506,83,5,2010,7012196,0,0,1,0,12,2024
1,2506,83,5,2010,34452,0,0,1,1,12,2024
1,2506,83,5,2010,9112895,0,0,2,0,12,2024
1,2506,83,8,2010,9969,0,0,1,X,12,2024
1,2506,84,5,2010,111273174,0,0,1,0,12,2024
1,2506,84,5,2010,76558,0,0,1,1,12,2024
1,2506,84,5,2010,137912015,0,0,2,0,12,2024
1,2506,84,8,2010,953390,0,0,1,X,12,2024
1,2506,84,8,2010,156887,0,0,2,X,12,2024
1,2506,85,3,2010,58626,25,0,2,0,12,2024
1,2506,85,5,2010,94286711,0,0,1,0,12,2024
1,2506,85,5,2010,35496,0,0,1,1,12,2024
1,2506,85,5,2010,200177590,0,0,2,0,12,2024
1,2506,85,8,2010,43419,0,0,1,X,12,2024
1,2506,85,8,2010,135470,0,0,2,X,12,2024
1,2506,86,5,2010,156735,0,0,1,0,12,2024
1,2506,86,5,2010,23936,0,0,2,0,12,2024
1,2506,87,3,2010,6280,152,0,1,0,12,2024
1,2506,87,5,2010,26002214,0,0,1,0,12,2024
1,2506,87,5,2010,112166,0,0,1,1,12,2024
1,2506,87,5,2010,143965265,0,0,2,0,12,2024
1,2506,87,5,2010,261969,0,0,2,1,12,2024
1,2506,87,8,2010,20261401,0,0,1,X,12,2024
1,2506,87,8,2010,4366336,0,0,2,X,12,2024
1,2506,88,5,2010,21196351,0,0,1,0,12,2024
1,2506,88,5,2010,2135330,0,0,2,0,12,2024
1,2506,89,5,2010,811663,0,0,1,0,12,2024
1,2506,89,5,2010,58968,0,0,2,0,12,2024
1,2506,90,3,2010,21660,14,0,1,0,12,2024
1,2506,90,3,2010,87640,55,0,2,0,12,2024
1,2506,90,5,2010,74683609,0,0,1,0,12,2024
1,2506,90,5,2010,32242,0,0,1,1,12,2024
1,2506,90,5,2010,89818749,0,0,2,0,12,2024
1,2506,91,5,2010,36259,0,0,1,0,12,2024
1,2506,91,5,2010,117391,0,0,2,0,12,2024
1,2506,92,5,2010,72688,0,0,1,0,12,2024
1,2506,92,5,2010,106160,0,0,2,0,12,2024
1,2506,93,5,2010,2599,0,0,1,0,12,2024
1,2506,94,5,2010,6845051,0,0,1,0,12,2024
1,2506,94,5,2010,21047,0,0,1,1,12,2024
1,2506,94,5,2010,13930170,0,0,2,0,12,2024
1,2506,94,5,2010,123456,0,0,2,1,12,2024
1,2506,94,8,2010,3880,0,0,1,X,12,2024
1,2506,95,5,2010,3965621,0,0,1,0,12,2024
1,2506,95,5,2010,6556580,0,0,2,0,12,2024
1,2506,96,5,2010,1326592,0,0,1,0,12,2024
1,2506,96,5,2010,30785,0,0,1,1,12,2024
1,2506,96,5,2010,1085148,0,0,2,0,12,2024
1,2506,96,8,2010,11289,0,0,1,X,12,2024
1,2506,97,5,2010,8950,0,0,1,0,12,2024
1,2506,98,5,2010,27040,0,0,1,0,12,2024
1,2507,02,5,2010,9529029,0,0,1,0,12,2024
1,2507,02,5,2010,2307754,0,0,2,0,12,2024
1,2507,04,5,2010,15722223,0,0,1,0,12,2024
1,2507,05,5,2010,647967,0,0,1,0,12,2024
1,2507,06,5,2010,439421,0,0,1,0,12,2024
1,2507,07,5,2010,8277136,0,0,1,0,12,2024
1,2507,07,5,2010,6480,0,0,2,0,12,2024
1,2507,08,5,2010,17750807,0,0,1,0,12,2024
1,2507,08,5,2010,50893,0,0,2,0,12,2024
1,2507,09,5,2010,18396,0,0,1,0,12,2024
1,2507,10,5,2010,56973,0,0,1,0,12,2024
1,2507,10,6,2010,189618,0,0,1,0,12,2024
1,2507,11,5,2010,520897,0,0,1,0,12,2024
1,2507,11,5,2010,252810,0,0,1,1,12,2024
1,2507,11,6,2010,544320,0,0,1,0,12,2024
1,2507,12,5,2010,6564822,0,0,1,0,12,2024
1,2507,12,5,2010,7260,0,0,2,0,12,2024
1,2507,12,6,2010,5840,0,0,1,0,12,2024
1,2507,13,5,2010,751688,0,0,1,0,12,2024
1,2507,15,5,2010,820267,0,0,1,0,12,2024
1,2507,15,5,2010,29808,0,0,2,0,12,2024
1,2507,15,6,2010,536532,0,0,1,0,12,2024
1,2507,16,5,2010,1645050,0,0,1,0,12,2024
1,2507,17,5,2010,20618,0,0,1,0,12,2024
1,2507,19,5,2010,119565,0,0,1,0,12,2024
1,2507,20,5,2010,971086,0,0,1,0,12,2024
1,2507,21,5,2010,1998151,0,0,1,0,12,2024
1,2507,21,5,2010,38436,0,0,2,0,12,2024
1,2507,22,5,2010,73799,0,0,1,0,12,2024
1,2507,22,5,2010,172389,0,0,2,0,12,2024
1,2507,23,5,2010,165993,0,0,1,0,12,2024
1,2507,25,5,2010,573795,0,0,1,0,12,2024
1,2507,25,5,2010,4339,0,0,2,0,12,2024
1,2507,25,6,2010,53340,0,0,1,0,12,2024
1,2507,26,5,2010,51191,0,0,1,0,12,2024
1,2507,27,5,2010,2683936,0,0,1,0,12,2024
1,2507,27,5,2010,4023769,0,0,1,1,12,2024
1,2507,27,5,2010,59547,0,0,2,0,12,2024
1,2507,27,6,2010,3965152,0,0,1,0,12,2024
1,2507,27,6,2010,2048111,0,0,2,0,12,2024
1,2507,27,8,2010,1034111,0,0,1,X,12,2024
1,2507,28,5,2010,2319834,0,0,1,0,12,2024
1,2507,28,5,2010,78480,0,0,2,0,12,2024
1,2507,28,6,2010,1018572,0,0,1,0,12,2024
1,2507,29,5,2010,988384,0,0,1,0,12,2024
1,2507,29,5,2010,30188,0,0,2,0,12,2024
1,2507,30,5,2010,3812499,0,0,1,0,12,2024
1,2507,30,5,2010,1859748,0,0,2,0,12,2024
1,2507,31,5,2010,1166231,0,0,1,0,12,2024
1,2507,31,5,2010,8330,0,0,2,0,12,2024
1,2507,31,6,2010,407014,0,0,1,0,12,2024
1,2507,32,5,2010,3340831,0,0,1,0,12,2024
1,2507,32,5,2010,190976,0,0,2,0,12,2024
1,2507,33,5,2010,58451,0,0,1,0,12,2024
1,2507,33,5,2010,355195,0,0,2,0,12,2024
1,2507,34,5,2010,1612852,0,0,1,0,12,2024
1,2507,34,5,2010,2952,0,0,1,1,12,2024
1,2507,34,5,2010,150178,0,0,2,0,12,2024
1,2507,35,5,2010,916644,0,0,1,0,12,2024
1,2507,35,5,2010,7671,0,0,1,1,12,2024
1,2507,35,5,2010,190330,0,0,2,0,12,2024
1,2507,37,5,2010,98326,0,0,1,0,12,2024
1,2507,37,5,2010,8343,0,0,2,0,12,2024
1,2507,38,5,2010,11022784,0,0,1,0,12,2024
1,2507,38,5,2010,5184,0,0,1,1,12,2024
1,2507,38,5,2010,98147,0,0,2,0,12,2024
1,2507,39,5,2010,38103748,0,0,1,0,12,2024
1,2507,39,5,2010,184592,0,0,1,1,12,2024
1,2507,39,5,2010,5138810,0,0,2,0,12,2024
1,2507,39,6,2010,1186617,0,0,1,0,12,2024
1,2507,39,6,2010,251082,0,0,1,1,12,2024
1,2507,40,5,2010,7373044,0,0,1,0,12,2024
1,2507,40,5,2010,2748,0,0,1,1,12,2024
1,2507,40,5,2010,767699,0,0,2,0,12,2024
1,2507,42,5,2010,714540,0,0,1,0,12,2024
1,2507,42,5,2010,667196,0,0,2,0,12,2024
1,2507,44,5,2010,2725590,0,0,1,0,12,2024
1,2507,44,5,2010,372345,0,0,2,0,12,2024
1,2507,44,6,2010,142923,0,0,1,0,12,2024
1,2507,47,5,2010,4117466,0,0,1,0,12,2024
1,2507,47,5,2010,384549,0,0,2,0,12,2024
1,2507,48,5,2010,16396125,0,0,1,0,12,2024
1,2507,48,5,2010,10568,0,0,1,1,12,2024
1,2507,48,5,2010,678561,0,0,2,0,12,2024
1,2507,49,5,2010,3489401,0,0,1,0,12,2024
1,2507,49,5,2010,99057,0,0,2,0,12,2024
1,2507,51,5,2010,8181,0,0,1,0,12,2024
1,2507,52,5,2010,3816,0,0,1,0,12,2024
1,2507,54,5,2010,234103,0,0,1,0,12,2024
1,2507,54,5,2010,13189,0,0,2,0,12,2024
1,2507,55,5,2010,299491,0,0,1,0,12,2024
1,2507,56,5,2010,791338,0,0,1,0,12,2024
1,2507,56,5,2010,65433,0,0,2,0,12,2024
1,2507,57,5,2010,2820,0,0,1,0,12,2024
1,2507,58,5,2010,368967,0,0,1,0,12,2024
1,2507,58,5,2010,84594,0,0,2,0,12,2024
1,2507,59,5,2010,791693,0,0,1,0,12,2024
1,2507,59,5,2010,99732,0,0,2,0,12,2024
1,2507,60,5,2010,212806,0,0,1,0,12,2024
1,2507,60,5,2010,80978,0,0,2,0,12,2024
1,2507,61,5,2010,76891,0,0,1,0,12,2024
1,2507,61,5,2010,2840,0,0,1,1,12,2024
1,2507,61,5,2010,834974,0,0,2,0,12,2024
1,2507,62,5,2010,14256,0,0,1,0,12,2024
1,2507,62,5,2010,879325,0,0,2,0,12,2024
1,2507,63,5,2010,995649,0,0,1,0,12,2024
1,2507,63,5,2010,1434336,0,0,2,0,12,2024
1,2507,64,5,2010,3091,0,0,1,0,12,2024
1,2507,64,5,2010,408843,0,0,2,0,12,2024
1,2507,65,5,2010,52618,0,0,1,0,12,2024
1,2507,65,5,2010,578852,0,0,2,0,12,2024
1,2507,67,5,2010,19260,0,0,1,0,12,2024
1,2507,68,5,2010,1866437,0,0,1,0,12,2024
1,2507,68,5,2010,6067,0,0,1,1,12,2024
1,2507,68,5,2010,197848,0,0,2,0,12,2024
1,2507,69,5,2010,47195,0,0,1,0,12,2024
1,2507,69,5,2010,14307,0,0,2,0,12,2024
1,2507,70,5,2010,2052249,0,0,1,0,12,2024
1,2507,70,5,2010,177775,0,0,2,0,12,2024
1,2507,71,5,2010,1605044,0,0,1,0,12,2024
1,2507,71,5,2010,171411,0,0,2,0,12,2024
1,2507,72,5,2010,10003032,0,0,1,0,12,2024
1,2507,72,5,2010,410393,0,0,2,0,12,2024
1,2507,72,6,2010,2291716,0,0,1,0,12,2024
1,2507,73,5,2010,11877942,0,0,1,0,12,2024
1,2507,73,5,2010,203875,0,0,1,1,12,2024
1,2507,73,5,2010,2499968,0,0,2,0,12,2024
1,2507,74,5,2010,3073904,0,0,1,0,12,2024
1,2507,74,5,2010,27169,0,0,1,1,12,2024
1,2507,74,5,2010,521005,0,0,2,0,12,2024
1,2507,75,5,2010,1291118,0,0,1,0,12,2024
1,2507,75,5,2010,320370,0,0,2,0,12,2024
1,2507,76,5,2010,9871469,0,0,1,0,12,2024
1,2507,76,5,2010,1016353,0,0,2,0,12,2024
1,2507,79,5,2010,252497,0,0,1,0,12,2024
1,2507,79,5,2010,43600,0,0,2,0,12,2024
1,2507,80,5,2010,87508,0,0,1,0,12,2024
1,2507,80,5,2010,2868,0,0,2,0,12,2024
1,2507,81,5,2010,5132511,0,0,1,0,12,2024
1,2507,81,5,2010,16716,0,0,2,0,12,2024
1,2507,82,5,2010,1228925,0,0,1,0,12,2024
1,2507,82,5,2010,55745,0,0,1,1,12,2024
1,2507,82,5,2010,301284,0,0,2,0,12,2024
1,2507,83,5,2010,9187588,0,0,1,0,12,2024
1,2507,83,5,2010,40245,0,0,1,1,12,2024
1,2507,83,5,2010,614212,0,0,2,0,12,2024
1,2507,84,5,2010,85712121,0,0,1,0,12,2024
1,2507,84,5,2010,29587,0,0,1,1,12,2024
1,2507,84,5,2010,18347142,0,0,2,0,12,2024
1,2507,84,8,2010,277104,0,0,1,X,12,2024
1,2507,85,5,2010,84855632,0,0,1,0,12,2024
1,2507,85,5,2010,15583,0,0,1,1,12,2024
1,2507,85,5,2010,30196906,0,0,2,0,12,2024
1,2507,85,8,2010,6750,0,0,1,X,12,2024
1,2507,86,5,2010,373500,0,0,1,0,12,2024
1,2507,87,5,2010,54782220,0,0,1,0,12,2024
1,2507,87,5,2010,945393,0,0,2,0,12,2024
1,2507,87,8,2010,4943728,0,0,1,X,12,2024
1,2507,88,5,2010,15971836,0,0,1,0,12,2024
1,2507,88,5,2010,7781179,0,0,2,0,12,2024
1,2507,89,5,2010,4210,0,0,1,0,12,2024
1,2507,90,5,2010,42137902,0,0,1,0,12,2024
1,2507,90,5,2010,3427,0,0,1,1,12,2024
1,2507,90,5,2010,31691993,0,0,2,0,12,2024
1,2507,91,5,2010,6917,0,0,2,0,12,2024
1,2507,94,5,2010,2835602,0,0,1,0,12,2024
1,2507,94,5,2010,476614,0,0,2,0,12,2024
1,2507,95,5,2010,47430,0,0,1,0,12,2024
1,2507,95,5,2010,5224350,0,0,2,0,12,2024
1,2507,96,5,2010,4880859,0,0,1,0,12,2024
1,2507,96,5,2010,3403,0,0,1,1,12,2024
1,2507,96,5,2010,177282,0,0,2,0,12,2024
1,2507,98,5,2010,415352,0,0,1,0,12,2024
1,2507,98,5,2010,329054,0,0,2,0,12,2024
1,25XX,30,3,1220,88989,77,271,2,X,12,2024
1,25XX,38,3,1220,10434,5,258,1,X,12,2024
1,25XX,85,3,1220,14760,102,288,2,X,12,2024
1,2601,04,5,2010,12610,0,0,1,0,12,2024
1,2601,11,5,2010,15591,0,0,1,0,12,2024
1,2601,15,5,2010,43957,0,0,1,0,12,2024
1,2601,21,5,2010,20176,0,0,1,0,12,2024
1,2601,22,8,2010,2502,0,0,2,X,12,2024
1,2601,23,5,2010,31882,0,0,1,0,12,2024
1,2601,24,5,2010,968892,0,0,1,0,12,2024
1,2601,24,8,2010,170235,0,0,1,X,12,2024
1,2601,25,5,2010,90774,0,0,1,0,12,2024
1,2601,26,5,2010,5343021,0,0,1,0,12,2024
1,2601,27,7,2010,9945143,0,0,1,X,12,2024
1,2601,28,5,2010,126718,0,0,1,0,12,2024
1,2601,29,5,2010,4180,0,0,1,0,12,2024
1,2601,30,5,2010,245110,0,0,1,0,12,2024
1,2601,32,5,2010,125555,0,0,1,0,12,2024
1,2601,33,5,2010,131626,0,0,1,0,12,2024
1,2601,34,5,2010,144767,0,0,1,0,12,2024
1,2601,35,5,2010,161161,0,0,1,0,12,2024
1,2601,35,5,2010,14586,0,0,2,0,12,2024
1,2601,38,5,2010,2638294,0,0,1,0,12,2024
1,2601,38,5,2010,4100,0,0,2,0,12,2024
1,2601,39,5,2010,2633792,0,0,1,0,12,2024
1,2601,39,5,2010,942127,0,0,2,0,12,2024
1,2601,40,5,2010,3449918,0,0,1,0,12,2024
1,2601,40,5,2010,32579,0,0,2,0,12,2024
1,2601,44,5,2010,132244,0,0,1,0,12,2024
1,2601,47,5,2010,393604,0,0,1,0,12,2024
1,2601,48,5,2010,1181973,0,0,1,0,12,2024
1,2601,48,5,2010,61816,0,0,2,0,12,2024
1,2601,49,5,2010,81246,0,0,1,0,12,2024
1,2601,49,5,2010,11701,0,0,2,0,12,2024
1,2601,54,5,2010,58005,0,0,1,0,12,2024
1,2601,55,5,2010,3175,0,0,1,0,12,2024
1,2601,56,5,2010,902020,0,0,1,0,12,2024
1,2601,56,5,2010,330175,0,0,2,0,12,2024
1,2601,58,5,2010,164072,0,0,1,0,12,2024
1,2601,59,5,2010,129054,0,0,1,0,12,2024
1,2601,59,5,2010,57509,0,0,2,0,12,2024
1,2601,60,5,2010,315787,0,0,1,0,12,2024
1,2601,61,5,2010,215702,0,0,1,0,12,2024
1,2601,61,5,2010,260741,0,0,2,0,12,2024
1,2601,62,5,2010,15000,0,0,1,0,12,2024
1,2601,62,5,2010,3120,0,0,2,0,12,2024
1,2601,63,5,2010,280602,0,0,1,0,12,2024
1,2601,63,5,2010,27815,0,0,2,0,12,2024
1,2601,65,5,2010,8840,0,0,1,0,12,2024
1,2601,69,5,2010,125327,0,0,1,0,12,2024
1,2601,69,5,2010,5425,0,0,2,0,12,2024
1,2601,70,5,2010,30564,0,0,1,0,12,2024
1,2601,71,5,2010,22960,0,0,1,0,12,2024
1,2601,72,5,2010,73074,0,0,1,0,12,2024
1,2601,72,5,2010,84946,0,0,2,0,12,2024
1,2601,73,5,2010,4497007,0,0,1,0,12,2024
1,2601,73,5,2010,112952,0,0,2,0,12,2024
1,2601,74,5,2010,322205,0,0,1,0,12,2024
1,2601,74,5,2010,42337,0,0,2,0,12,2024
1,2601,76,5,2010,437119,0,0,1,0,12,2024
1,2601,76,5,2010,97397,0,0,2,0,12,2024
1,2601,82,5,2010,94682,0,0,1,0,12,2024
1,2601,82,5,2010,2870,0,0,2,0,12,2024
1,2601,83,5,2010,214667,0,0,1,0,12,2024
1,2601,83,5,2010,223853,0,0,2,0,12,2024
1,2601,84,5,2010,2868093,0,0,1,0,12,2024
1,2601,84,5,2010,735197,0,0,2,0,12,2024
1,2601,85,5,2010,4378194,0,0,1,0,12,2024
1,2601,85,5,2010,6529059,0,0,2,0,12,2024
1,2601,87,5,2010,255426,0,0,1,0,12,2024
1,2601,87,8,2010,4970,0,0,1,X,12,2024
1,2601,90,5,2010,234013,0,0,1,0,12,2024
1,2601,90,5,2010,295991,0,0,2,0,12,2024
1,2601,94,5,2010,12021,0,0,2,0,12,2024
1,2601,95,5,2010,281053,0,0,1,0,12,2024
1,2601,96,5,2010,5132,0,0,1,0,12,2024
1,2602,84,8,2010,19300,0,0,1,X,12,2024
1,2602,87,8,2010,9000,0,0,1,X,12,2024
1,2602,87,8,2010,3045,0,0,2,X,12,2024
1,2603,25,5,2010,5559,0,0,1,0,12,2024
1,2603,28,5,2010,18998,0,0,1,0,12,2024
1,2603,32,5,2010,25306,0,0,1,0,12,2024
1,2603,34,5,2010,65350,0,0,1,0,12,2024
1,2603,35,5,2010,2620,0,0,1,0,12,2024
1,2603,38,5,2010,27527,0,0,1,0,12,2024
1,2603,39,5,2010,163509,0,0,1,0,12,2024
1,2603,39,5,2010,3571,0,0,2,0,12,2024
1,2603,40,5,2010,139874,0,0,1,0,12,2024
1,2603,40,5,2010,2768,0,0,2,0,12,2024
1,2603,48,5,2010,2633,0,0,1,0,12,2024
1,2603,68,5,2010,81008,0,0,1,0,12,2024
1,2603,69,5,2010,15876,0,0,2,0,12,2024
1,2603,73,5,2010,870546,0,0,1,0,12,2024
1,2603,73,5,2010,67587,0,0,2,0,12,2024
1,2603,74,5,2010,2651,0,0,1,0,12,2024
1,2603,83,5,2010,3055,0,0,2,0,12,2024
1,2603,84,5,2010,2519597,0,0,1,0,12,2024
1,2603,84,5,2010,804862,0,0,2,0,12,2024
1,2603,85,5,2010,1056758,0,0,1,0,12,2024
1,2603,85,5,2010,136018,0,0,2,0,12,2024
1,2603,87,5,2010,243935,0,0,1,0,12,2024
1,2603,87,5,2010,52217,0,0,2,0,12,2024
1,2603,90,5,2010,10863,0,0,1,0,12,2024
1,2603,90,5,2010,5480,0,0,2,0,12,2024
1,2603,94,5,2010,3840,0,0,1,0,12,2024
1,2604,01,5,2010,1554479,0,0,1,0,12,2024
1,2604,02,5,2010,7627641,0,0,1,0,12,2024
1,2604,02,5,2010,46322,0,0,1,1,12,2024
1,2604,04,5,2010,1834160,0,0,1,0,12,2024
1,2604,04,6,2010,195519,0,0,1,0,12,2024
1,2604,05,5,2010,566408,0,0,1,0,12,2024
1,2604,05,8,2010,14340,0,0,1,X,12,2024
1,2604,06,5,2010,86548,0,0,1,0,12,2024
1,2604,07,5,2010,1384777,0,0,1,0,12,2024
1,2604,07,5,2010,32496,0,0,2,0,12,2024
1,2604,07,6,2010,332221,0,0,1,0,12,2024
1,2604,07,6,2010,88000,0,0,1,1,12,2024
1,2604,08,5,2010,31617929,0,0,1,0,12,2024
1,2604,08,5,2010,58164,0,0,2,0,12,2024
1,2604,09,5,2010,26707,0,0,1,0,12,2024
1,2604,09,5,2010,3150,0,0,2,0,12,2024
1,2604,10,5,2010,2406549,0,0,1,0,12,2024
1,2604,10,6,2010,6768439,0,0,1,0,12,2024
1,2604,11,6,2010,6277987,0,0,1,1,12,2024
1,2604,12,5,2010,1132172,0,0,1,0,12,2024
1,2604,12,5,2010,5875,0,0,1,1,12,2024
1,2604,12,5,2010,4700190,0,0,2,0,12,2024
1,2604,12,5,2010,372035,0,0,2,1,12,2024
1,2604,12,8,2010,863018,0,0,1,X,12,2024
1,2604,14,5,2010,4379,0,0,1,0,12,2024
1,2604,14,5,2010,5474,0,0,2,0,12,2024
1,2604,15,5,2010,268480,0,0,1,0,12,2024
1,2604,15,6,2010,72942,0,0,1,0,12,2024
1,2604,16,5,2010,817600,0,0,1,0,12,2024
1,2604,17,5,2010,11615,0,0,1,0,12,2024
1,2604,17,6,2010,2300901,0,0,1,0,12,2024
1,2604,19,5,2010,428260,0,0,1,0,12,2024
1,2604,19,5,2010,8136,0,0,2,0,12,2024
1,2604,20,5,2010,4892110,0,0,1,0,12,2024
1,2604,20,6,2010,1130972,0,0,1,0,12,2024
1,2604,21,5,2010,738553,0,0,1,0,12,2024
1,2604,21,5,2010,129795,0,0,1,1,12,2024
1,2604,21,5,2010,20547,0,0,2,0,12,2024
1,2604,22,5,2010,1995049,0,0,1,0,12,2024
1,2604,22,5,2010,252583,0,0,1,1,12,2024
1,2604,23,5,2010,1389707,0,0,1,0,12,2024
1,2604,23,5,2010,16985,0,0,2,0,12,2024
1,2604,23,6,2010,19580224,0,0,1,0,12,2024
1,2604,24,5,2010,16000,0,0,1,0,12,2024
1,2604,25,5,2010,421986,0,0,1,0,12,2024
1,2604,25,5,2010,4240,0,0,2,0,12,2024
1,2604,26,5,2010,128198696,0,0,1,0,12,2024
1,2604,26,5,2010,2522,0,0,2,0,12,2024
1,2604,26,6,2010,75190822,0,0,1,0,12,2024
1,2604,27,5,2010,36539133,0,0,1,0,12,2024
1,2604,27,5,2010,22211252,0,0,1,1,12,2024
1,2604,27,5,2010,127334,0,0,2,0,12,2024
1,2604,27,6,2010,12432476,0,0,1,0,12,2024
1,2604,27,6,2010,5516370,0,0,1,1,12,2024
1,2604,28,5,2010,5472878,0,0,1,0,12,2024
1,2604,28,5,2010,80004,0,0,2,0,12,2024
1,2604,28,5,2010,7590,0,0,2,1,12,2024
