TRDTYPE,USASTATE,COMMODITY2,DISAGMOT,MEXSTATE,CANPROV,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,AK,03,5,,XC,1220,624398,0,9409,1,X,12,2024
1,AK,03,5,,XY,1220,274834,0,3765,1,X,12,2024
1,AK,15,5,,XC,1220,418823,0,12982,1,X,12,2024
1,AK,23,5,,XC,1220,448020,0,2618,1,X,12,2024
1,AK,25,5,,XO,1220,4962,0,1,2,X,12,2024
1,AK,27,5,,XC,1220,5477015,0,59045,1,X,12,2024
1,AK,38,3,,XA,1220,4028,20,77,1,X,12,2024
1,AK,38,5,NL,,2010,660596,0,0,2,0,12,2024
1,AK,39,5,BC,,2010,6278,0,0,1,0,12,2024
1,AK,39,5,MX,,2010,14465,0,0,2,0,12,2024
1,AK,39,5,PU,,2010,3240,0,0,1,0,12,2024
1,AK,39,5,TL,,2010,11148,0,0,2,0,12,2024
1,AK,40,5,MX,,2010,119952,0,0,1,0,12,2024
1,AK,42,3,,XC,1220,10430,267,99,1,X,12,2024
1,AK,56,5,,XC,1220,4508,0,93,1,X,12,2024
1,AK,56,5,NL,,2010,194483,0,0,2,0,12,2024
1,AK,63,3,,XA,1220,3239,370,54,1,X,12,2024
1,AK,64,3,,XQ,1220,3230,18,68,1,X,12,2024
1,AK,70,3,,XC,1220,41106,579,12,1,X,12,2024
1,AK,72,5,BC,,2010,5505,0,0,1,0,12,2024
1,AK,73,3,,XC,1220,3095,9,1,1,X,12,2024
1,AK,73,5,,XC,1220,4301,0,84,2,X,12,2024
1,AK,73,5,NL,,2010,12951,0,0,1,0,12,2024
1,AK,73,5,TL,,2010,6075,0,0,2,0,12,2024
1,AK,75,3,,XA,1220,4952,36,97,1,X,12,2024
1,AK,76,3,,XC,1220,4255,7,83,1,X,12,2024
1,AK,76,5,,XM,1220,4831,0,94,1,X,12,2024
1,AK,76,5,NL,,2010,97311,0,0,1,0,12,2024
1,AK,82,3,,XA,1220,3460,10,105,1,X,12,2024
1,AK,82,5,,XO,1220,67267,0,13,2,X,12,2024
1,AK,82,5,,XY,1220,3815,0,75,1,X,12,2024
1,AK,82,5,CH,,2010,3561,0,0,2,0,12,2024
1,AK,82,5,TB,,2010,7320,0,0,1,0,12,2024
1,AK,84,3,,XA,1220,3277,7,68,1,X,12,2024
1,AK,84,3,,XC,1220,28088,74,553,1,X,12,2024
1,AK,84,3,,XO,1220,15288,82,301,1,X,12,2024
1,AK,84,3,,XQ,1220,4500,27,88,1,X,12,2024
1,AK,84,5,,XC,1220,72890,0,255,1,X,12,2024
1,AK,84,5,,XO,1220,4524,0,88,1,X,12,2024
1,AK,84,5,,XO,1220,40974,0,495,2,X,12,2024
1,AK,84,5,,XY,1220,1361704,0,26773,1,X,12,2024
1,AK,84,5,,XY,1220,456176,0,8943,2,X,12,2024
1,AK,84,5,BC,,2010,10767,0,0,2,0,12,2024
1,AK,84,5,CM,,2010,106272,0,0,1,0,12,2024
1,AK,84,5,CM,,2010,108224,0,0,2,0,12,2024
1,AK,84,5,CO,,2010,17788,0,0,2,0,12,2024
1,AK,84,5,GT,,2010,66138,0,0,1,0,12,2024
1,AK,84,5,NL,,2010,3031,0,0,2,0,12,2024
1,AK,84,5,TB,,2010,111469,0,0,1,1,12,2024
1,AK,85,3,,XA,1220,24177,7,473,1,X,12,2024
1,AK,85,3,,XA,1220,12996,3,70,2,X,12,2024
1,AK,85,3,,XC,1220,10510,18,197,1,X,12,2024
1,AK,85,3,,XQ,1220,7391,1,70,1,X,12,2024
1,AK,85,5,,XA,1220,3331,0,65,1,X,12,2024
1,AK,85,5,,XC,1220,63976,0,58,1,X,12,2024
1,AK,85,5,,XC,1220,10524,0,350,2,X,12,2024
1,AK,85,5,,XY,1220,92680,0,917,1,X,12,2024
1,AK,85,5,BC,,2010,4400,0,0,2,0,12,2024
1,AK,87,5,,XC,1220,2806,0,22,1,X,12,2024
1,AK,87,5,,XY,1220,18018,0,607,1,X,12,2024
1,AK,87,8,SL,,2010,6500,0,0,1,X,12,2024
1,AK,88,3,,XA,1220,14275,31,106,1,X,12,2024
1,AK,88,3,,XC,1220,34221,24,434,1,X,12,2024
1,AK,88,3,,XY,1220,1582320,0,0,2,X,12,2024
1,AK,88,5,,XA,1220,2980,0,31,1,X,12,2024
1,AK,88,5,,XC,1220,71951,0,1266,1,X,12,2024
1,AK,88,5,,XS,1220,154030,0,3020,1,X,12,2024
1,AK,88,5,,XY,1220,82955,0,1986,1,X,12,2024
1,AK,88,5,,XY,1220,3127461,0,275,2,X,12,2024
1,AK,89,5,,XO,1220,6028,0,0,2,X,12,2024
1,AK,89,8,,XC,1220,47686,0,0,1,X,12,2024
1,AK,90,3,,XC,1220,36222,71,710,1,X,12,2024
1,AK,90,3,,XO,1220,27551,9,540,1,X,12,2024
1,AK,90,5,,XA,1220,15230,0,298,1,X,12,2024
1,AK,90,5,,XC,1220,5315,0,104,2,X,12,2024
1,AK,90,5,BC,,2010,14270,0,0,2,0,12,2024
1,AK,94,5,GT,,2010,26431,0,0,1,0,12,2024
1,AK,94,5,GT,,2010,126695,0,0,2,0,12,2024
1,AK,98,5,,XA,1220,2500,0,0,2,X,12,2024
1,AK,98,8,,XA,1220,3668,0,72,1,X,12,2024
1,AK,98,8,,XC,1220,4548,0,83,1,X,12,2024
1,AK,98,8,,XO,1220,2493,0,49,1,X,12,2024
1,AK,98,8,,XQ,1220,64,0,1,1,X,12,2024
1,AL,01,3,XX,,2010,2426454,3209,0,1,0,12,2024
1,AL,01,5,,XA,1220,120566,0,120,1,X,12,2024
1,AL,01,5,,XO,1220,138773,0,2774,1,X,12,2024
1,AL,02,5,,XO,1220,956345,0,14450,1,X,12,2024
1,AL,02,5,MX,,2010,22644,0,0,1,0,12,2024
1,AL,02,5,NL,,2010,58914,0,0,1,0,12,2024
1,AL,03,5,,XO,1220,2569,0,50,1,X,12,2024
1,AL,04,5,,XC,1220,867314,0,1922,1,X,12,2024
1,AL,04,5,,XO,1220,1528915,0,1724,1,X,12,2024
1,AL,04,5,QT,,2010,320259,0,0,1,0,12,2024
1,AL,05,5,,XC,1220,12233,0,1190,1,X,12,2024
1,AL,05,5,,XO,1220,32071,0,751,1,X,12,2024
1,AL,08,5,,XO,1220,11297,0,1104,2,X,12,2024
1,AL,09,5,,XA,1220,39932,0,780,1,X,12,2024
1,AL,09,5,,XQ,1220,7113,0,139,1,X,12,2024
1,AL,12,5,,XO,1220,22479,0,440,1,X,12,2024
1,AL,12,5,AG,,2010,30000,0,0,1,0,12,2024
1,AL,12,5,JA,,2010,187030,0,0,1,0,12,2024
1,AL,12,5,MX,,2010,153760,0,0,1,0,12,2024
1,AL,15,5,,XA,1220,44576,0,873,1,X,12,2024
1,AL,15,5,,XO,1220,50535,0,1044,1,X,12,2024
1,AL,15,6,NL,,2010,941480,0,0,1,0,12,2024
1,AL,16,5,,XO,1220,16588,0,232,2,X,12,2024
1,AL,17,1,XX,,2010,264500,652050,0,1,0,12,2024
1,AL,17,5,,XO,1220,43904,0,434,1,X,12,2024
1,AL,18,5,,XO,1220,167376,0,1656,1,X,12,2024
1,AL,20,5,,XM,1220,18936,0,900,1,X,12,2024
1,AL,20,5,,XO,1220,67873,0,1754,1,X,12,2024
1,AL,20,5,DF,,2010,45264,0,0,1,0,12,2024
1,AL,20,5,MX,,2010,10904,0,0,2,0,12,2024
1,AL,21,5,,XO,1220,180101,0,1783,1,X,12,2024
1,AL,21,5,JA,,2010,39403,0,0,1,0,12,2024
1,AL,23,5,,XO,1220,183863,0,3313,1,X,12,2024
1,AL,23,5,JA,,2010,27563,0,0,1,0,12,2024
1,AL,23,6,,XA,1220,18999,0,372,1,X,12,2024
1,AL,23,6,,XM,1220,46436,0,459,1,X,12,2024
1,AL,25,5,,XA,1220,8877,0,173,1,X,12,2024
1,AL,25,5,,XO,1220,31889,0,623,1,X,12,2024
1,AL,25,6,NL,,2010,6036,0,0,1,0,12,2024
1,AL,25,6,PU,,2010,45438,0,0,1,0,12,2024
1,AL,27,1,XX,,2010,18937587,26640158,0,1,0,12,2024
1,AL,27,5,,XC,1220,9117,0,434,1,X,12,2024
1,AL,27,5,,XM,1220,2605,0,51,1,X,12,2024
1,AL,27,5,,XO,1220,227542,0,8289,1,X,12,2024
1,AL,27,5,MX,,2010,69505,0,0,1,0,12,2024
1,AL,27,5,NL,,2010,17734,0,0,1,0,12,2024
1,AL,27,5,OT,,2010,637870,0,0,1,0,12,2024
1,AL,27,5,OT,,2010,12000,0,0,2,0,12,2024
1,AL,27,6,CO,,2010,1264317,0,0,1,0,12,2024
1,AL,27,6,MX,,2010,101813,0,0,1,0,12,2024
1,AL,27,6,NL,,2010,91650,0,0,1,0,12,2024
1,AL,27,6,OT,,2010,296970,0,0,1,0,12,2024
1,AL,28,1,XX,,2010,25563,29619,0,1,1,12,2024
1,AL,28,3,XX,,2010,3715,18,0,1,0,12,2024
1,AL,28,5,,XM,1220,3778,0,6,2,X,12,2024
1,AL,28,5,,XO,1220,742632,0,15509,1,X,12,2024
1,AL,28,5,DF,,2010,44233,0,0,1,0,12,2024
1,AL,28,5,MX,,2010,695593,0,0,1,0,12,2024
1,AL,28,5,NL,,2010,153101,0,0,1,0,12,2024
1,AL,28,5,OT,,2010,12928,0,0,1,0,12,2024
1,AL,28,5,TM,,2010,16124,0,0,2,0,12,2024
1,AL,28,6,NL,,2010,2638003,0,0,1,0,12,2024
1,AL,28,6,OT,,2010,36687,0,0,1,0,12,2024
1,AL,29,3,,XA,1220,23425,29,124,1,X,12,2024
1,AL,29,3,,XC,1220,150140,60,6702,1,X,12,2024
1,AL,29,5,,XA,1220,205067,0,3453,1,X,12,2024
1,AL,29,5,,XC,1220,3216,0,63,1,X,12,2024
1,AL,29,5,,XO,1220,958289,0,29488,1,X,12,2024
1,AL,29,5,,XO,1220,174260,0,3588,2,X,12,2024
1,AL,29,5,MX,,2010,76521,0,0,1,0,12,2024
1,AL,29,5,MX,,2010,161841,0,0,2,0,12,2024
1,AL,29,5,NL,,2010,33155,0,0,1,0,12,2024
1,AL,29,6,,XA,1220,178961,0,7016,1,X,12,2024
1,AL,29,6,,XC,1220,133086,0,5262,1,X,12,2024
1,AL,29,6,,XM,1220,317712,0,12278,1,X,12,2024
1,AL,29,6,,XO,1220,3161819,0,77160,1,X,12,2024
1,AL,29,6,,XS,1220,132221,0,4584,1,X,12,2024
1,AL,29,6,MX,,2010,216296,0,0,1,0,12,2024
1,AL,30,3,,XO,1220,42186,40,429,1,X,12,2024
1,AL,30,3,,XQ,1220,4551,6,57,1,X,12,2024
1,AL,30,5,,XO,1220,69710,0,815,2,X,12,2024
1,AL,31,5,,XO,1220,3024,0,58,1,X,12,2024
1,AL,31,6,,XM,1220,77415,0,766,1,X,12,2024
1,AL,31,6,,XO,1220,380510,0,6765,1,X,12,2024
1,AL,31,6,,XQ,1220,79774,0,789,1,X,12,2024
1,AL,32,5,,XO,1220,793405,0,8967,1,X,12,2024
1,AL,32,5,BC,,2010,54781,0,0,1,0,12,2024
1,AL,32,5,MX,,2010,27900,0,0,1,0,12,2024
1,AL,32,5,NL,,2010,44758,0,0,1,0,12,2024
1,AL,32,5,OT,,2010,74604,0,0,1,0,12,2024
1,AL,32,5,SO,,2010,5199,0,0,1,0,12,2024
1,AL,33,5,,XO,1220,46061,0,902,1,X,12,2024
1,AL,33,5,,XO,1220,16565,0,172,2,X,12,2024
1,AL,34,3,,XO,1220,5152,72,101,1,X,12,2024
1,AL,34,3,,XQ,1220,4958,70,70,1,X,12,2024
1,AL,34,5,,XM,1220,2584,0,6,1,X,12,2024
1,AL,34,5,,XO,1220,158455,0,2978,1,X,12,2024
1,AL,34,5,,XO,1220,5037,0,126,2,X,12,2024
1,AL,34,5,,XQ,1220,6918,0,149,1,X,12,2024
1,AL,34,5,AG,,2010,49543,0,0,1,0,12,2024
1,AL,34,5,AG,,2010,2865,0,0,2,0,12,2024
1,AL,34,5,CH,,2010,9255,0,0,1,0,12,2024
1,AL,34,5,DF,,2010,7898,0,0,1,0,12,2024
1,AL,34,5,GT,,2010,3046,0,0,1,1,12,2024
1,AL,34,5,JA,,2010,3193,0,0,1,0,12,2024
1,AL,34,5,NL,,2010,23390,0,0,1,0,12,2024
1,AL,34,5,NL,,2010,9827,0,0,2,0,12,2024
1,AL,34,5,OT,,2010,213694,0,0,1,0,12,2024
1,AL,34,5,SL,,2010,14504,0,0,1,0,12,2024
1,AL,34,5,TM,,2010,42875,0,0,1,0,12,2024
1,AL,35,3,,XO,1220,3195,63,70,1,X,12,2024
1,AL,35,5,,XO,1220,35865,0,1456,1,X,12,2024
1,AL,35,5,CH,,2010,42025,0,0,1,0,12,2024
1,AL,35,5,NL,,2010,9767,0,0,2,0,12,2024
1,AL,35,5,SL,,2010,60229,0,0,1,0,12,2024
1,AL,35,5,TM,,2010,2622,0,0,1,0,12,2024
1,AL,36,3,XX,,2010,18535,83,0,1,0,12,2024
1,AL,38,3,,XC,1220,14788,18,704,1,X,12,2024
1,AL,38,3,,XO,1220,11274,4,220,1,X,12,2024
1,AL,38,5,,XA,1220,86838,0,1409,1,X,12,2024
1,AL,38,5,,XC,1220,571390,0,12927,1,X,12,2024
1,AL,38,5,,XM,1220,255625,0,3711,1,X,12,2024
1,AL,38,5,,XM,1220,5055,0,98,2,X,12,2024
1,AL,38,5,,XO,1220,749547,0,17357,1,X,12,2024
1,AL,38,5,,XO,1220,9198,0,79,2,X,12,2024
1,AL,38,5,,XQ,1220,14601,0,284,1,X,12,2024
1,AL,38,5,,XS,1220,269438,0,5635,1,X,12,2024
1,AL,38,5,,XS,1220,5518,0,175,2,X,12,2024
1,AL,38,5,CO,,2010,218838,0,0,1,0,12,2024
1,AL,38,5,MX,,2010,588510,0,0,1,0,12,2024
1,AL,38,5,MX,,2010,75036,0,0,2,0,12,2024
1,AL,38,5,NL,,2010,6833,0,0,1,0,12,2024
1,AL,38,5,OT,,2010,3631,0,0,1,0,12,2024
1,AL,38,5,SL,,2010,26733,0,0,1,0,12,2024
1,AL,38,5,SO,,2010,231084,0,0,1,0,12,2024
1,AL,38,6,,XA,1220,455132,0,11833,1,X,12,2024
1,AL,38,6,,XM,1220,114505,0,2836,1,X,12,2024
1,AL,38,6,,XO,1220,1053618,0,22441,1,X,12,2024
1,AL,38,6,JA,,2010,39561,0,0,1,0,12,2024
1,AL,39,1,XX,,2010,46146,6414,0,1,0,12,2024
1,AL,39,3,,XA,1220,28064,228,246,1,X,12,2024
1,AL,39,3,,XC,1220,6771,44,132,1,X,12,2024
1,AL,39,3,,XO,1220,22586,4760,1136,1,X,12,2024
1,AL,39,3,,XQ,1220,18842,717,197,1,X,12,2024
1,AL,39,3,,XQ,1220,5259,61,103,2,X,12,2024
1,AL,39,3,XX,,2010,4078,11,0,1,0,12,2024
1,AL,39,3,XX,,2010,13147,243,0,2,0,12,2024
1,AL,39,5,,XA,1220,34299,0,1336,1,X,12,2024
1,AL,39,5,,XB,1220,55980,0,2743,1,X,12,2024
1,AL,39,5,,XC,1220,166175,0,6027,1,X,12,2024
1,AL,39,5,,XC,1220,4448,0,91,2,X,12,2024
1,AL,39,5,,XM,1220,669840,0,22053,1,X,12,2024
1,AL,39,5,,XM,1220,110158,0,1615,2,X,12,2024
1,AL,39,5,,XO,1220,4503669,0,108687,1,X,12,2024
1,AL,39,5,,XO,1220,147495,0,3341,2,X,12,2024
1,AL,39,5,,XQ,1220,141703,0,4957,1,X,12,2024
1,AL,39,5,,XQ,1220,7563,0,7,2,X,12,2024
1,AL,39,5,,XS,1220,19985,0,391,1,X,12,2024
1,AL,39,5,AG,,2010,38046,0,0,1,0,12,2024
1,AL,39,5,BC,,2010,218984,0,0,1,0,12,2024
1,AL,39,5,CH,,2010,516999,0,0,1,0,12,2024
1,AL,39,5,CH,,2010,29152,0,0,2,0,12,2024
1,AL,39,5,CM,,2010,10310,0,0,1,0,12,2024
1,AL,39,5,CO,,2010,120181,0,0,1,0,12,2024
1,AL,39,5,CO,,2010,611604,0,0,1,1,12,2024
1,AL,39,5,DF,,2010,13579,0,0,1,0,12,2024
1,AL,39,5,DG,,2010,403161,0,0,1,0,12,2024
1,AL,39,5,DG,,2010,153012,0,0,2,0,12,2024
1,AL,39,5,GT,,2010,160582,0,0,1,0,12,2024
1,AL,39,5,GT,,2010,17719,0,0,2,0,12,2024
1,AL,39,5,JA,,2010,147489,0,0,1,0,12,2024
1,AL,39,5,MO,,2010,74854,0,0,1,0,12,2024
1,AL,39,5,MX,,2010,1497154,0,0,1,0,12,2024
1,AL,39,5,MX,,2010,52560,0,0,1,1,12,2024
1,AL,39,5,MX,,2010,135739,0,0,2,0,12,2024
1,AL,39,5,NL,,2010,2103029,0,0,1,0,12,2024
1,AL,39,5,NL,,2010,196778,0,0,1,1,12,2024
1,AL,39,5,NL,,2010,114110,0,0,2,0,12,2024
1,AL,39,5,OT,,2010,199851,0,0,1,0,12,2024
1,AL,39,5,PU,,2010,480959,0,0,1,0,12,2024
1,AL,39,5,PU,,2010,4650,0,0,1,1,12,2024
1,AL,39,5,PU,,2010,40668,0,0,2,0,12,2024
1,AL,39,5,QT,,2010,739914,0,0,1,0,12,2024
1,AL,39,5,SL,,2010,578714,0,0,1,0,12,2024
1,AL,39,5,SL,,2010,87750,0,0,1,1,12,2024
1,AL,39,5,SL,,2010,127840,0,0,2,0,12,2024
1,AL,39,5,SO,,2010,336800,0,0,1,0,12,2024
1,AL,39,5,TL,,2010,30900,0,0,1,0,12,2024
1,AL,39,5,TL,,2010,11811,0,0,2,0,12,2024
1,AL,39,5,TM,,2010,5222457,0,0,1,0,12,2024
1,AL,39,5,TM,,2010,6576,0,0,2,0,12,2024
1,AL,39,5,ZA,,2010,113668,0,0,1,0,12,2024
1,AL,39,6,,XA,1220,40604,0,400,1,X,12,2024
1,AL,39,6,,XC,1220,145214,0,4951,1,X,12,2024
1,AL,39,6,,XM,1220,6997,0,937,1,X,12,2024
1,AL,39,6,,XO,1220,1357699,0,17750,1,X,12,2024
1,AL,39,6,MX,,2010,1125269,0,0,1,0,12,2024
1,AL,39,6,TM,,2010,1361400,0,0,1,0,12,2024
1,AL,40,5,,XA,1220,10005,0,195,1,X,12,2024
1,AL,40,5,,XB,1220,17676,0,346,1,X,12,2024
1,AL,40,5,,XC,1220,16236,0,774,1,X,12,2024
1,AL,40,5,,XC,1220,12781,0,162,2,X,12,2024
1,AL,40,5,,XM,1220,51463,0,987,1,X,12,2024
1,AL,40,5,,XO,1220,443069,0,11007,1,X,12,2024
1,AL,40,5,,XO,1220,236590,0,4239,2,X,12,2024
1,AL,40,5,,XQ,1220,2822245,0,93004,1,X,12,2024
1,AL,40,5,BC,,2010,3292,0,0,2,0,12,2024
1,AL,40,5,CO,,2010,72582,0,0,1,0,12,2024
1,AL,40,5,JA,,2010,4298,0,0,1,0,12,2024
1,AL,40,5,MX,,2010,127907,0,0,1,0,12,2024
1,AL,40,5,MX,,2010,6279,0,0,2,0,12,2024
1,AL,40,5,NL,,2010,39139,0,0,1,0,12,2024
1,AL,40,5,OT,,2010,279771,0,0,1,0,12,2024
1,AL,40,5,SL,,2010,2700,0,0,1,0,12,2024
1,AL,40,5,SO,,2010,234747,0,0,1,0,12,2024
1,AL,40,5,TL,,2010,2780,0,0,1,0,12,2024
1,AL,40,5,TM,,2010,21246,0,0,1,0,12,2024
1,AL,40,5,TM,,2010,65775,0,0,2,0,12,2024
1,AL,40,5,ZA,,2010,31032,0,0,1,0,12,2024
1,AL,40,5,ZA,,2010,12278,0,0,2,0,12,2024
1,AL,40,6,,XA,1220,7209,0,157,1,X,12,2024
1,AL,42,3,,XQ,1220,3182,53,62,1,X,12,2024
1,AL,42,5,,XO,1220,7184,0,351,1,X,12,2024
1,AL,42,5,,XO,1220,38858,0,2871,2,X,12,2024
1,AL,42,5,TM,,2010,10080,0,0,2,0,12,2024
1,AL,44,1,XX,,2010,14872,21752,0,1,0,12,2024
1,AL,44,1,XX,,2010,109989,204117,0,1,1,12,2024
1,AL,44,5,,XC,1220,10431,0,9,1,X,12,2024
1,AL,44,5,,XM,1220,144505,0,3965,1,X,12,2024
1,AL,44,5,,XO,1220,1466395,0,31576,1,X,12,2024
1,AL,44,5,,XO,1220,27271,0,363,2,X,12,2024
1,AL,44,5,BC,,2010,173228,0,0,1,0,12,2024
1,AL,44,5,BC,,2010,34800,0,0,2,0,12,2024
1,AL,44,5,CO,,2010,36865,0,0,1,0,12,2024
1,AL,44,5,JA,,2010,48166,0,0,1,0,12,2024
1,AL,44,5,MX,,2010,114793,0,0,1,0,12,2024
1,AL,44,5,NL,,2010,78511,0,0,1,0,12,2024
1,AL,44,5,NL,,2010,2997,0,0,2,0,12,2024
1,AL,44,5,PU,,2010,5082,0,0,1,0,12,2024
1,AL,44,5,QT,,2010,454888,0,0,1,0,12,2024
1,AL,44,5,SO,,2010,40856,0,0,1,0,12,2024
1,AL,44,6,,XB,1220,23599,0,588,1,X,12,2024
1,AL,44,6,,XM,1220,88357,0,1329,1,X,12,2024
1,AL,44,6,,XO,1220,69116,0,1724,1,X,12,2024
1,AL,44,6,,XS,1220,19658,0,490,1,X,12,2024
1,AL,44,6,CO,,2010,115034,0,0,1,0,12,2024
1,AL,45,5,SL,,2010,3760,0,0,1,0,12,2024
1,AL,47,1,XX,,2010,1047176,1168463,0,1,0,12,2024
1,AL,47,5,,XO,1220,68144,0,1795,1,X,12,2024
1,AL,47,5,DF,,2010,72652,0,0,2,0,12,2024
1,AL,47,5,GT,,2010,127508,0,0,1,0,12,2024
1,AL,47,5,JA,,2010,78452,0,0,1,0,12,2024
1,AL,47,5,MX,,2010,36345,0,0,1,0,12,2024
1,AL,47,5,NL,,2010,824193,0,0,1,0,12,2024
1,AL,47,5,QT,,2010,446678,0,0,1,0,12,2024
1,AL,47,5,TL,,2010,69556,0,0,1,0,12,2024
1,AL,47,6,,XO,1220,797068,0,35403,1,X,12,2024
1,AL,47,6,,XO,1220,348796,0,4982,2,X,12,2024
1,AL,47,6,,XQ,1220,276627,0,13170,1,X,12,2024
1,AL,47,6,CH,,2010,824938,0,0,1,0,12,2024
1,AL,47,6,DF,,2010,1029201,0,0,1,0,12,2024
1,AL,47,6,DF,,2010,318088,0,0,2,0,12,2024
1,AL,47,6,JA,,2010,149833,0,0,1,0,12,2024
1,AL,47,6,MI,,2010,460158,0,0,1,0,12,2024
1,AL,47,6,MX,,2010,620333,0,0,1,0,12,2024
1,AL,47,6,NL,,2010,974614,0,0,1,0,12,2024
1,AL,47,6,QT,,2010,669105,0,0,1,0,12,2024
1,AL,47,6,TL,,2010,63910,0,0,1,0,12,2024
1,AL,47,6,VE,,2010,995565,0,0,1,0,12,2024
1,AL,48,1,XX,,2010,139488,140995,0,1,1,12,2024
1,AL,48,5,,XC,1220,431173,0,7931,1,X,12,2024
1,AL,48,5,,XM,1220,1256490,0,22322,1,X,12,2024
1,AL,48,5,,XO,1220,3909211,0,89995,1,X,12,2024
1,AL,48,5,BC,,2010,370123,0,0,1,0,12,2024
1,AL,48,5,CH,,2010,78503,0,0,1,0,12,2024
1,AL,48,5,CO,,2010,57296,0,0,1,0,12,2024
1,AL,48,5,DF,,2010,17302,0,0,1,0,12,2024
1,AL,48,5,GT,,2010,342350,0,0,1,0,12,2024
1,AL,48,5,JA,,2010,288806,0,0,1,0,12,2024
1,AL,48,5,MI,,2010,123463,0,0,1,0,12,2024
1,AL,48,5,MX,,2010,26374,0,0,1,0,12,2024
1,AL,48,5,NL,,2010,225977,0,0,1,0,12,2024
1,AL,48,5,QT,,2010,302535,0,0,1,0,12,2024
1,AL,48,5,SL,,2010,39901,0,0,1,0,12,2024
1,AL,48,5,TM,,2010,1571373,0,0,1,0,12,2024
1,AL,48,6,,XA,1220,76265,0,1494,1,X,12,2024
1,AL,48,6,,XM,1220,562269,0,11019,1,X,12,2024
1,AL,48,6,,XO,1220,3068204,0,60116,1,X,12,2024
1,AL,48,6,BC,,2010,1044947,0,0,1,0,12,2024
1,AL,48,6,GT,,2010,264887,0,0,1,0,12,2024
1,AL,48,6,MX,,2010,89783,0,0,1,0,12,2024
1,AL,48,6,NL,,2010,492259,0,0,1,0,12,2024
1,AL,48,6,QT,,2010,623936,0,0,1,0,12,2024
1,AL,49,5,,XB,1220,3145,0,381,1,X,12,2024
1,AL,49,5,,XC,1220,6927,0,135,1,X,12,2024
1,AL,49,5,,XM,1220,18474,0,1378,1,X,12,2024
1,AL,49,5,,XO,1220,35097,0,351,1,X,12,2024
1,AL,49,5,AG,,2010,48479,0,0,1,0,12,2024
1,AL,49,5,DF,,2010,3207,0,0,1,0,12,2024
1,AL,49,5,NL,,2010,16042,0,0,1,0,12,2024
1,AL,49,5,OT,,2010,6900,0,0,2,0,12,2024
1,AL,52,5,ZA,,2010,9593,0,0,1,0,12,2024
1,AL,54,5,,XO,1220,11226,0,218,1,X,12,2024
1,AL,54,5,,XO,1220,13997,0,271,2,X,12,2024
1,AL,54,5,,XQ,1220,23046,0,329,1,X,12,2024
1,AL,54,5,AG,,2010,53545,0,0,1,0,12,2024
1,AL,54,5,BC,,2010,4484,0,0,1,0,12,2024
1,AL,54,5,MX,,2010,212535,0,0,1,0,12,2024
1,AL,54,5,PU,,2010,782717,0,0,1,1,12,2024
1,AL,54,5,ZA,,2010,242925,0,0,1,0,12,2024
1,AL,55,5,,XO,1220,122786,0,3575,1,X,12,2024
1,AL,55,5,,XQ,1220,18731,0,366,1,X,12,2024
1,AL,55,5,CH,,2010,8287,0,0,1,0,12,2024
1,AL,55,5,PU,,2010,13630,0,0,1,0,12,2024
1,AL,55,5,ZA,,2010,375387,0,0,1,0,12,2024
1,AL,55,5,ZA,,2010,58296,0,0,2,0,12,2024
1,AL,56,3,,XA,1220,6102,320,16,1,X,12,2024
1,AL,56,5,,XO,1220,199041,0,3770,1,X,12,2024
1,AL,56,5,BC,,2010,10582,0,0,1,0,12,2024
1,AL,56,5,CH,,2010,23590,0,0,1,0,12,2024
1,AL,56,5,MX,,2010,85855,0,0,1,0,12,2024
1,AL,56,5,NL,,2010,6361,0,0,1,0,12,2024
1,AL,56,5,VE,,2010,18212,0,0,1,0,12,2024
1,AL,56,5,ZA,,2010,14308,0,0,1,0,12,2024
1,AL,57,5,,XM,1220,9784,0,360,1,X,12,2024
1,AL,57,5,,XO,1220,108280,0,2593,1,X,12,2024
1,AL,57,5,,XO,1220,46808,0,1729,2,X,12,2024
1,AL,57,5,NL,,2010,606638,0,0,1,0,12,2024
1,AL,58,5,,XO,1220,6565,0,332,1,X,12,2024
1,AL,58,5,,XO,1220,5490,0,107,2,X,12,2024
1,AL,58,5,,XQ,1220,2884,0,56,1,X,12,2024
1,AL,58,5,CO,,2010,135217,0,0,1,0,12,2024
1,AL,58,5,CO,,2010,5840,0,0,1,1,12,2024
1,AL,58,5,JA,,2010,9528,0,0,1,0,12,2024
1,AL,58,5,MX,,2010,5103,0,0,1,0,12,2024
1,AL,58,5,NL,,2010,30927,0,0,1,0,12,2024
1,AL,58,5,QT,,2010,29650,0,0,2,0,12,2024
1,AL,58,5,ZA,,2010,121112,0,0,1,0,12,2024
1,AL,58,5,ZA,,2010,10198,0,0,2,0,12,2024
1,AL,59,3,,XQ,1220,5938,200,116,1,X,12,2024
1,AL,59,3,XX,,2010,13116,62,0,1,0,12,2024
1,AL,59,5,,XA,1220,7837,0,361,1,X,12,2024
1,AL,59,5,,XC,1220,97897,0,2002,1,X,12,2024
1,AL,59,5,,XM,1220,6398,0,165,1,X,12,2024
1,AL,59,5,,XM,1220,9266,0,813,2,X,12,2024
1,AL,59,5,,XO,1220,96743,0,1446,1,X,12,2024
