TRDTYPE,DEPE,COMMODITY2,DISAGMOT,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,0101,03,5,1220,7000,0,153,1,X,11,2024
1,0101,32,5,1220,14731,0,1877,1,X,11,2024
1,0101,39,5,1220,96717,0,679,1,X,11,2024
1,0101,40,5,1220,42851,0,1695,1,X,11,2024
1,0101,57,5,1220,10023,0,370,1,X,11,2024
1,0101,72,6,1220,66740,0,1657,1,X,11,2024
1,0101,73,5,1220,23054,0,1652,1,X,11,2024
1,0101,73,5,1220,10706,0,128,2,X,11,2024
1,0101,73,6,1220,40315,0,1635,1,X,11,2024
1,0101,74,5,1220,15600,0,419,1,X,11,2024
1,0101,74,5,1220,6125,0,230,2,X,11,2024
1,0101,76,5,1220,13511,0,1703,1,X,11,2024
1,0101,84,5,1220,55931,0,1056,1,X,11,2024
1,0101,84,5,1220,15302,0,328,2,X,11,2024
1,0101,85,5,1220,10406,0,245,1,X,11,2024
1,0101,88,5,1220,4429,0,110,1,X,11,2024
1,0101,90,5,1220,4411,0,123,1,X,11,2024
1,0102,44,5,1220,6417,0,160,1,X,11,2024
1,0102,72,6,1220,14381,0,357,1,X,11,2024
1,0103,03,5,1220,53521,0,1170,1,X,11,2024
1,0103,03,8,1220,111912,0,2446,1,X,11,2024
1,0103,73,5,1220,21230,0,861,1,X,11,2024
1,0103,84,5,1220,21690,0,746,1,X,11,2024
1,0103,89,5,1220,89626,0,0,1,X,11,2024
1,0104,01,5,1220,56519,0,1070,1,X,11,2024
1,0104,15,5,1220,128478,0,1271,2,X,11,2024
1,0104,25,5,1220,49942,0,975,1,X,11,2024
1,0104,28,5,1220,25082,0,3220,1,X,11,2024
1,0104,29,5,1220,34243,0,669,1,X,11,2024
1,0104,32,5,1220,4466,0,87,1,X,11,2024
1,0104,32,5,1220,3061,0,107,2,X,11,2024
1,0104,38,5,1220,72409,0,991,1,X,11,2024
1,0104,39,5,1220,228315,0,6619,1,X,11,2024
1,0104,40,5,1220,131664,0,9145,1,X,11,2024
1,0104,40,5,1220,9564,0,186,2,X,11,2024
1,0104,44,5,1220,8654767,0,205962,1,X,11,2024
1,0104,47,5,1220,1363995,0,25745,1,X,11,2024
1,0104,47,6,1220,255286,0,3771,1,X,11,2024
1,0104,48,5,1220,7671738,0,491593,1,X,11,2024
1,0104,48,6,1220,314458,0,3112,1,X,11,2024
1,0104,54,5,1220,20120,0,196,1,X,11,2024
1,0104,55,5,1220,217917,0,2325,1,X,11,2024
1,0104,59,5,1220,42594,0,1893,1,X,11,2024
1,0104,62,5,1220,7349,0,54,2,X,11,2024
1,0104,63,5,1220,52596,0,521,1,X,11,2024
1,0104,68,5,1220,94634,0,2399,1,X,11,2024
1,0104,69,5,1220,3589,0,104,1,X,11,2024
1,0104,70,5,1220,20001,0,1144,2,X,11,2024
1,0104,72,5,1220,59815,0,1396,1,X,11,2024
1,0104,72,6,1220,888883,0,22083,1,X,11,2024
1,0104,73,5,1220,63764,0,5267,1,X,11,2024
1,0104,74,5,1220,7633,0,170,1,X,11,2024
1,0104,76,5,1220,26406,0,3329,1,X,11,2024
1,0104,84,5,1220,653706,0,12409,1,X,11,2024
1,0104,84,5,1220,34396,0,738,2,X,11,2024
1,0104,85,5,1220,24288,0,277,1,X,11,2024
1,0104,86,5,1220,16442,0,243,1,X,11,2024
1,0104,87,5,1220,937457,0,23159,1,X,11,2024
1,0104,87,5,1220,27120,0,788,2,X,11,2024
1,0104,90,5,1220,12874,0,162,1,X,11,2024
1,0104,95,5,1220,6646,0,243,1,X,11,2024
1,0104,95,5,1220,7462,0,357,2,X,11,2024
1,0105,22,5,1220,20681,0,1605,1,X,11,2024
1,0105,25,6,1220,11727,0,71,1,X,11,2024
1,0105,25,6,1220,1127160,0,106429,2,X,11,2024
1,0105,27,6,1220,728444,0,9191,1,X,11,2024
1,0105,28,6,1220,63192,0,142,1,X,11,2024
1,0105,44,6,1220,931636,0,18531,1,X,11,2024
1,0105,54,5,1220,12679,0,722,1,X,11,2024
1,0105,56,5,1220,4734,0,530,1,X,11,2024
1,0105,63,5,1220,5346,0,40,1,X,11,2024
1,0105,63,5,1220,6179,0,234,2,X,11,2024
1,0105,68,6,1220,695638,0,20365,1,X,11,2024
1,0105,84,5,1220,26669,0,794,2,X,11,2024
1,0105,95,5,1220,19470,0,2118,1,X,11,2024
1,0106,01,5,1220,316511,0,11602,1,X,11,2024
1,0106,03,5,1220,10390815,0,166163,1,X,11,2024
1,0106,03,5,1220,975567,0,19391,2,X,11,2024
1,0106,04,5,1220,147067,0,1430,1,X,11,2024
1,0106,05,5,1220,22896,0,448,1,X,11,2024
1,0106,06,5,1220,15024,0,1338,1,X,11,2024
1,0106,06,5,1220,9093,0,8,2,X,11,2024
1,0106,07,5,1220,11653,0,1925,1,X,11,2024
1,0106,08,5,1220,403144,0,5271,1,X,11,2024
1,0106,08,5,1220,1981562,0,58492,2,X,11,2024
1,0106,09,5,1220,6534,0,127,1,X,11,2024
1,0106,10,5,1220,14346,0,492,1,X,11,2024
1,0106,10,5,1220,7877,0,674,2,X,11,2024
1,0106,11,5,1220,48682,0,7564,1,X,11,2024
1,0106,12,5,1220,196655,0,12899,1,X,11,2024
1,0106,12,5,1220,603635,0,574,2,X,11,2024
1,0106,15,5,1220,51979,0,514,1,X,11,2024
1,0106,17,5,1220,36850,0,3209,2,X,11,2024
1,0106,18,5,1220,48757,0,4745,1,X,11,2024
1,0106,19,5,1220,1354381,0,100839,1,X,11,2024
1,0106,20,5,1220,498720,0,9025,1,X,11,2024
1,0106,21,5,1220,37701,0,4362,1,X,11,2024
1,0106,22,5,1220,158693,0,8376,1,X,11,2024
1,0106,22,5,1220,108064,0,5100,2,X,11,2024
1,0106,23,5,1220,119543,0,1862,1,X,11,2024
1,0106,25,5,1220,208411,0,7219,1,X,11,2024
1,0106,27,5,1220,982833,0,20098,1,X,11,2024
1,0106,28,5,1220,880035,0,38903,1,X,11,2024
1,0106,29,5,1220,297240,0,3664,1,X,11,2024
1,0106,29,5,1220,234208,0,9660,2,X,11,2024
1,0106,31,5,1220,201151,0,19320,1,X,11,2024
1,0106,31,5,1220,14878,0,291,2,X,11,2024
1,0106,32,5,1220,614975,0,16770,1,X,11,2024
1,0106,34,5,1220,241472,0,13399,1,X,11,2024
1,0106,35,5,1220,7889,0,10,1,X,11,2024
1,0106,38,5,1220,392505,0,14837,1,X,11,2024
1,0106,39,5,1220,4489680,0,147728,1,X,11,2024
1,0106,39,5,1220,113939,0,4366,2,X,11,2024
1,0106,40,5,1220,6246627,0,309205,1,X,11,2024
1,0106,40,5,1220,237448,0,7703,2,X,11,2024
1,0106,42,5,1220,7185,0,136,2,X,11,2024
1,0106,44,5,1220,1108808,0,52817,1,X,11,2024
1,0106,44,5,1220,11250,0,208,2,X,11,2024
1,0106,47,5,1220,458859,0,8143,1,X,11,2024
1,0106,48,5,1220,2623090,0,120807,1,X,11,2024
1,0106,48,5,1220,263296,0,7742,2,X,11,2024
1,0106,49,5,1220,81704,0,1269,1,X,11,2024
1,0106,51,5,1220,2889,0,48,1,X,11,2024
1,0106,54,5,1220,193463,0,3960,1,X,11,2024
1,0106,54,5,1220,13516,0,71,2,X,11,2024
1,0106,56,5,1220,1639870,0,11941,1,X,11,2024
1,0106,56,5,1220,4409,0,113,2,X,11,2024
1,0106,57,5,1220,205523,0,5126,1,X,11,2024
1,0106,58,5,1220,34371,0,32,1,X,11,2024
1,0106,58,5,1220,70454,0,1380,2,X,11,2024
1,0106,59,5,1220,280000,0,12070,1,X,11,2024
1,0106,61,5,1220,72324,0,685,1,X,11,2024
1,0106,61,5,1220,51211,0,1322,2,X,11,2024
1,0106,62,5,1220,11210,0,363,2,X,11,2024
1,0106,63,5,1220,21664,0,2274,2,X,11,2024
1,0106,65,5,1220,3418,0,3,1,X,11,2024
1,0106,65,5,1220,4174,0,125,2,X,11,2024
1,0106,68,5,1220,911679,0,42879,1,X,11,2024
1,0106,68,5,1220,39757,0,2750,2,X,11,2024
1,0106,69,5,1220,5597,0,701,1,X,11,2024
1,0106,69,5,1220,3230,0,71,2,X,11,2024
1,0106,70,5,1220,310423,0,10558,1,X,11,2024
1,0106,71,5,1220,4175,0,52,1,X,11,2024
1,0106,71,5,1220,3983,0,49,2,X,11,2024
1,0106,72,5,1220,451384,0,18774,1,X,11,2024
1,0106,72,5,1220,458607,0,5051,2,X,11,2024
1,0106,72,6,1220,28098,0,698,1,X,11,2024
1,0106,73,5,1220,4392497,0,307898,1,X,11,2024
1,0106,73,5,1220,157305,0,3961,2,X,11,2024
1,0106,74,5,1220,102318,0,1011,1,X,11,2024
1,0106,76,5,1220,404578,0,22538,1,X,11,2024
1,0106,78,5,1220,100658,0,6440,1,X,11,2024
1,0106,79,5,1220,29970,0,587,1,X,11,2024
1,0106,82,5,1220,20477,0,363,1,X,11,2024
1,0106,82,5,1220,2722,0,82,2,X,11,2024
1,0106,83,5,1220,7394,0,103,1,X,11,2024
1,0106,84,5,1220,5740156,0,102879,1,X,11,2024
1,0106,84,5,1220,5067450,0,74864,2,X,11,2024
1,0106,85,5,1220,1591639,0,18239,1,X,11,2024
1,0106,85,5,1220,259481,0,3123,2,X,11,2024
1,0106,87,5,1220,8370497,0,125964,1,X,11,2024
1,0106,87,5,1220,1951088,0,31189,2,X,11,2024
1,0106,88,5,1220,518374,0,10158,1,X,11,2024
1,0106,89,5,1220,65160,0,2552,1,X,11,2024
1,0106,89,5,1220,57295,0,524,2,X,11,2024
1,0106,90,5,1220,894144,0,29663,1,X,11,2024
1,0106,90,5,1220,1110856,0,4779,2,X,11,2024
1,0106,94,5,1220,500041,0,13360,1,X,11,2024
1,0106,94,5,1220,30485,0,350,2,X,11,2024
1,0106,95,5,1220,11070,0,567,1,X,11,2024
1,0106,95,5,1220,19620,0,448,2,X,11,2024
1,0106,96,5,1220,300297,0,8999,1,X,11,2024
1,0106,96,5,1220,2838,0,115,2,X,11,2024
1,0106,98,5,1220,419243,0,1570,1,X,11,2024
1,0106,98,5,1220,2742,0,59,2,X,11,2024
1,0107,31,5,1220,218481,0,9760,1,X,11,2024
1,0107,39,5,1220,40878,0,1327,1,X,11,2024
1,0107,44,5,1220,352765,0,3228,1,X,11,2024
1,0107,47,5,1220,6237,0,88,1,X,11,2024
1,0107,48,5,1220,3316,0,135,1,X,11,2024
1,0107,73,5,1220,3483,0,141,1,X,11,2024
1,0107,76,5,1220,82625,0,1794,1,X,11,2024
1,0108,07,5,1220,17544,0,676,1,X,11,2024
1,0108,10,5,1220,5048,0,110,1,X,11,2024
1,0108,39,5,1220,77057,0,704,1,X,11,2024
1,0108,44,5,1220,314017,0,9542,1,X,11,2024
1,0108,44,6,1220,500884,0,4340,1,X,11,2024
1,0108,47,5,1220,8745,0,137,1,X,11,2024
1,0108,48,5,1220,14918,0,292,1,X,11,2024
1,0108,56,5,1220,21165,0,546,1,X,11,2024
1,0108,72,5,1220,36295,0,900,1,X,11,2024
1,0108,82,5,1220,19960,0,419,1,X,11,2024
1,0108,84,5,1220,23335,0,694,1,X,11,2024
1,0108,85,5,1220,7170,0,156,1,X,11,2024
1,0108,87,5,1220,14785,0,248,1,X,11,2024
1,0108,90,5,1220,4005,0,102,1,X,11,2024
1,0108,90,8,1220,3499,0,89,2,X,11,2024
1,0108,94,5,1220,20182,0,783,1,X,11,2024
1,0109,06,5,1220,102564,0,5769,1,X,11,2024
1,0109,27,5,1220,212019,0,20731,1,X,11,2024
1,0109,28,5,1220,3252,0,71,1,X,11,2024
1,0109,28,6,1220,36041,0,3220,1,X,11,2024
1,0109,39,5,1220,3153,0,107,1,X,11,2024
1,0109,39,5,1220,7713,0,233,2,X,11,2024
1,0109,44,5,1220,14087,0,275,1,X,11,2024
1,0109,48,5,1220,1688256,0,48327,1,X,11,2024
1,0109,72,5,1220,12811,0,251,1,X,11,2024
1,0109,73,5,1220,5021,0,203,1,X,11,2024
1,0109,84,5,1220,140099,0,4275,1,X,11,2024
1,0109,84,5,1220,45765,0,1331,2,X,11,2024
1,0109,85,5,1220,11424,0,332,2,X,11,2024
1,0109,87,5,1220,6061,0,101,1,X,11,2024
1,0110,01,5,1220,93870,0,1876,1,X,11,2024
1,0110,33,5,1220,3061,0,62,1,X,11,2024
1,0110,39,5,1220,51520,0,767,1,X,11,2024
1,0110,40,5,1220,3291,0,47,1,X,11,2024
1,0110,40,5,1220,23512,0,514,2,X,11,2024
1,0110,44,5,1220,250940,0,4416,1,X,11,2024
1,0110,48,5,1220,98627,0,1927,1,X,11,2024
1,0110,70,5,1220,7986,0,130,1,X,11,2024
1,0110,73,5,1220,2828,0,79,2,X,11,2024
1,0110,82,5,1220,53089,0,1037,1,X,11,2024
1,0110,84,5,1220,8293,0,204,1,X,11,2024
1,0110,84,5,1220,32273,0,635,2,X,11,2024
1,0110,85,5,1220,30666,0,439,1,X,11,2024
1,0110,85,5,1220,81808,0,1175,2,X,11,2024
1,0110,87,5,1220,20802,0,228,1,X,11,2024
1,0111,44,5,1220,13420,0,357,1,X,11,2024
1,0115,01,5,1220,5239,0,104,1,X,11,2024
1,0115,03,5,1220,28316364,0,439119,1,X,11,2024
1,0115,03,5,1220,580505,0,16176,2,X,11,2024
1,0115,05,5,1220,542785,0,17732,1,X,11,2024
1,0115,05,5,1220,114227,0,1665,2,X,11,2024
1,0115,08,5,1220,2187920,0,42276,1,X,11,2024
1,0115,08,5,1220,240183,0,10618,2,X,11,2024
1,0115,09,5,1220,4316,0,84,1,X,11,2024
1,0115,09,5,1220,40727,0,1341,2,X,11,2024
1,0115,11,5,1220,37122,0,4903,1,X,11,2024
1,0115,11,5,1220,9135,0,441,2,X,11,2024
1,0115,13,5,1220,12292,0,241,1,X,11,2024
1,0115,15,5,1220,9158,0,105,2,X,11,2024
1,0115,16,5,1220,8073,0,158,1,X,11,2024
1,0115,17,5,1220,108476,0,7694,1,X,11,2024
1,0115,18,5,1220,138802,0,3510,1,X,11,2024
1,0115,18,5,1220,29883,0,782,2,X,11,2024
1,0115,19,5,1220,135670,0,7641,1,X,11,2024
1,0115,20,5,1220,18662,0,1248,1,X,11,2024
1,0115,21,5,1220,39787,0,2083,1,X,11,2024
1,0115,22,5,1220,12009,0,786,1,X,11,2024
1,0115,22,5,1220,3049,0,105,2,X,11,2024
1,0115,23,5,1220,103479,0,5650,1,X,11,2024
1,0115,23,5,1220,118572,0,3220,2,X,11,2024
1,0115,24,5,1220,10611,0,207,1,X,11,2024
1,0115,25,5,1220,75272,0,2772,1,X,11,2024
1,0115,26,5,1220,5861,0,71,1,X,11,2024
1,0115,27,5,1220,366725,0,8868,1,X,11,2024
1,0115,27,7,1220,1065280,0,0,1,X,11,2024
1,0115,28,5,1220,366599,0,30199,1,X,11,2024
1,0115,29,5,1220,191499,0,6412,1,X,11,2024
1,0115,29,5,1220,69909,0,978,2,X,11,2024
1,0115,30,5,1220,4949,0,71,1,X,11,2024
1,0115,30,5,1220,60200,0,596,2,X,11,2024
1,0115,32,5,1220,768542,0,29494,1,X,11,2024
1,0115,32,5,1220,15204,0,670,2,X,11,2024
1,0115,33,5,1220,298855,0,10664,1,X,11,2024
1,0115,33,5,1220,68066,0,3245,2,X,11,2024
1,0115,34,5,1220,285623,0,14191,1,X,11,2024
1,0115,34,5,1220,5155,0,71,2,X,11,2024
1,0115,35,5,1220,147306,0,3392,1,X,11,2024
1,0115,35,5,1220,239071,0,2225,2,X,11,2024
1,0115,38,5,1220,647878,0,37212,1,X,11,2024
1,0115,38,5,1220,66919,0,644,2,X,11,2024
1,0115,38,6,1220,37272,0,3220,1,X,11,2024
1,0115,39,5,1220,3105996,0,96733,1,X,11,2024
1,0115,39,5,1220,416796,0,13387,2,X,11,2024
1,0115,40,5,1220,272827,0,10445,1,X,11,2024
1,0115,40,5,1220,67044,0,2826,2,X,11,2024
1,0115,41,5,1220,10476,0,205,2,X,11,2024
1,0115,42,5,1220,47550,0,1741,2,X,11,2024
1,0115,44,5,1220,619759,0,23731,1,X,11,2024
1,0115,47,5,1220,205708,0,8444,1,X,11,2024
1,0115,47,6,1220,199745,0,14312,1,X,11,2024
1,0115,48,5,1220,3041140,0,210455,1,X,11,2024
1,0115,48,5,1220,9727,0,71,2,X,11,2024
1,0115,49,5,1220,134523,0,3631,1,X,11,2024
1,0115,49,5,1220,22596,0,322,2,X,11,2024
1,0115,51,5,1220,4411,0,100,1,X,11,2024
1,0115,52,5,1220,6444,0,159,1,X,11,2024
1,0115,54,5,1220,45674,0,1548,1,X,11,2024
1,0115,54,5,1220,5166,0,661,2,X,11,2024
1,0115,55,5,1220,3053,0,65,1,X,11,2024
1,0115,56,5,1220,233407,0,3008,1,X,11,2024
1,0115,56,5,1220,12922,0,1209,2,X,11,2024
1,0115,57,5,1220,13216,0,488,1,X,11,2024
1,0115,58,5,1220,4517,0,516,1,X,11,2024
1,0115,59,5,1220,164813,0,2933,1,X,11,2024
1,0115,59,5,1220,14221,0,278,2,X,11,2024
1,0115,60,5,1220,12388,0,765,1,X,11,2024
1,0115,61,5,1220,4355,0,135,1,X,11,2024
1,0115,61,5,1220,163117,0,5048,2,X,11,2024
1,0115,62,5,1220,20265,0,480,1,X,11,2024
1,0115,62,5,1220,125509,0,1772,2,X,11,2024
1,0115,63,5,1220,51854,0,3089,1,X,11,2024
1,0115,63,5,1220,585963,0,21216,2,X,11,2024
1,0115,64,5,1220,6664,0,503,2,X,11,2024
1,0115,68,5,1220,417824,0,7815,1,X,11,2024
1,0115,68,5,1220,47879,0,2592,2,X,11,2024
1,0115,68,6,1220,4019,0,191,1,X,11,2024
1,0115,69,5,1220,19315,0,1521,1,X,11,2024
1,0115,69,5,1220,2965,0,371,2,X,11,2024
1,0115,70,5,1220,361902,0,11476,1,X,11,2024
1,0115,70,5,1220,20855,0,800,2,X,11,2024
1,0115,72,5,1220,156045,0,4145,1,X,11,2024
1,0115,72,5,1220,7525,0,147,2,X,11,2024
1,0115,73,5,1220,1557320,0,68145,1,X,11,2024
1,0115,73,5,1220,307493,0,13441,2,X,11,2024
1,0115,74,5,1220,317262,0,5260,1,X,11,2024
1,0115,74,5,1220,22328,0,923,2,X,11,2024
1,0115,75,5,1220,7398,0,144,1,X,11,2024
1,0115,76,5,1220,924960,0,49985,1,X,11,2024
1,0115,76,5,1220,37906,0,1643,2,X,11,2024
1,0115,81,5,1220,30920,0,327,1,X,11,2024
1,0115,81,5,1220,97849,0,916,2,X,11,2024
1,0115,82,5,1220,70526,0,1627,1,X,11,2024
1,0115,82,5,1220,36534,0,1166,2,X,11,2024
1,0115,83,5,1220,55878,0,955,1,X,11,2024
1,0115,83,5,1220,54403,0,1267,2,X,11,2024
1,0115,84,5,1220,11884928,0,216008,1,X,11,2024
1,0115,84,5,1220,4887506,0,77070,2,X,11,2024
1,0115,84,6,1220,9710,0,289,1,X,11,2024
1,0115,84,8,1220,9014,0,268,1,X,11,2024
1,0115,85,5,1220,2976358,0,71431,1,X,11,2024
1,0115,85,5,1220,2119299,0,52564,2,X,11,2024
1,0115,86,5,1220,37629,0,509,1,X,11,2024
1,0115,86,5,1220,3246,0,405,2,X,11,2024
1,0115,87,5,1220,4252009,0,88782,1,X,11,2024
1,0115,87,5,1220,1531693,0,27283,2,X,11,2024
1,0115,88,5,1220,210742,0,2973,1,X,11,2024
1,0115,88,5,1220,17286,0,1441,2,X,11,2024
1,0115,89,5,1220,424208,0,7673,1,X,11,2024
1,0115,89,5,1220,3141,0,61,2,X,11,2024
1,0115,90,5,1220,2101532,0,16110,1,X,11,2024
1,0115,90,5,1220,546182,0,9462,2,X,11,2024
1,0115,92,5,1220,10732,0,503,2,X,11,2024
1,0115,93,5,1220,20264,0,192,1,X,11,2024
1,0115,94,5,1220,405232,0,11204,1,X,11,2024
1,0115,94,5,1220,225605,0,11192,2,X,11,2024
1,0115,95,5,1220,173008,0,6039,1,X,11,2024
1,0115,95,5,1220,4567,0,89,2,X,11,2024
1,0115,96,5,1220,114777,0,3495,1,X,11,2024
1,0115,96,5,1220,27501,0,851,2,X,11,2024
1,0118,39,5,1220,7858,0,267,1,X,11,2024
1,0118,44,5,1220,3011,0,59,1,X,11,2024
1,0118,48,5,1220,8763,0,356,1,X,11,2024
1,0121,84,5,1220,25752,0,457,1,X,11,2024
1,0127,20,5,1220,540719,0,10566,1,X,11,2024
1,0127,27,5,1220,85537,0,5089,1,X,11,2024
1,0127,31,5,1220,106472,0,4755,1,X,11,2024
1,0127,38,5,1220,24387,0,602,1,X,11,2024
1,0127,39,5,1220,152210,0,11429,1,X,11,2024
1,0127,48,5,1220,39531,0,4973,1,X,11,2024
1,0127,76,5,1220,9000,0,176,1,X,11,2024
1,0127,84,5,1220,10003,0,297,1,X,11,2024
1,0127,84,5,1220,9280,0,179,2,X,11,2024
1,0127,84,8,1220,5836,0,173,1,X,11,2024
1,0127,88,5,1220,121477,0,1789,1,X,11,2024
1,0127,90,5,1220,3095,0,78,1,X,11,2024
1,01XX,03,1,1220,4767991,607299,69690,1,X,11,2024
1,01XX,40,3,1220,4164,77,128,1,X,11,2024
1,01XX,47,1,2010,15246,27661,0,1,1,11,2024
1,01XX,71,3,1220,92703,4,370,2,X,11,2024
1,01XX,73,1,1220,80646,33187,2,1,X,11,2024
1,01XX,73,1,1220,6003,228,0,2,X,11,2024
1,01XX,73,3,1220,13138,540,32,1,X,11,2024
1,01XX,73,3,1220,2690,17,128,2,X,11,2024
1,01XX,76,1,1220,90052,37020,2,1,X,11,2024
1,01XX,76,1,1220,90054,37021,3,2,X,11,2024
1,01XX,76,3,1220,13163,113,128,1,X,11,2024
1,01XX,81,3,1220,2880,2,5,1,X,11,2024
1,01XX,82,1,1220,5602,2151,0,1,X,11,2024
1,01XX,84,1,1220,5571752,472537,85,1,X,11,2024
1,01XX,84,1,1220,30018,2253,1,2,X,11,2024
1,01XX,84,3,1220,17001,54,492,1,X,11,2024
1,01XX,84,3,1220,57047,220,443,2,X,11,2024
1,01XX,85,3,1220,51296,218,795,1,X,11,2024
1,01XX,87,1,1220,695983,279,5590,1,X,11,2024
1,01XX,88,3,1220,181650,76,225,1,X,11,2024
1,01XX,90,3,1220,283979,834,1672,1,X,11,2024
1,01XX,90,3,1220,4137,1,132,2,X,11,2024
1,01XX,94,1,1220,100062,51984,6,1,X,11,2024
1,01XX,94,3,1220,10206,356,396,1,X,11,2024
1,0201,25,5,1220,7128,0,357,1,X,11,2024
1,0201,84,5,1220,13074,0,256,1,X,11,2024
1,0203,23,5,1220,140109,0,14976,1,X,11,2024
1,0203,32,5,1220,131408,0,6270,1,X,11,2024
1,0203,34,5,1220,3132,0,145,2,X,11,2024
1,0203,44,5,1220,50510,0,761,1,X,11,2024
1,0203,47,5,1220,4628,0,90,1,X,11,2024
1,0203,76,5,1220,2906,0,62,1,X,11,2024
1,0203,85,5,1220,52924,0,2423,1,X,11,2024
1,0203,90,5,1220,23970,0,309,1,X,11,2024
1,0203,95,5,1220,19370,0,709,1,X,11,2024
1,0206,06,5,1220,34662,0,597,1,X,11,2024
1,0206,09,5,1220,29459,0,692,1,X,11,2024
1,0206,13,5,1220,4568,0,130,1,X,11,2024
1,0206,13,5,1220,24631,0,382,2,X,11,2024
1,0206,18,5,1220,5696,0,335,1,X,11,2024
1,0206,19,5,1220,46274,0,5412,1,X,11,2024
1,0206,20,5,1220,60007,0,8347,1,X,11,2024
1,0206,21,5,1220,26690,0,2633,1,X,11,2024
1,0206,22,5,1220,21957,0,1704,1,X,11,2024
1,0206,27,5,1220,3320,0,180,2,X,11,2024
1,0206,27,6,1220,93054,0,3220,1,X,11,2024
1,0206,27,7,1220,9811,0,0,1,X,11,2024
1,0206,28,5,1220,40164,0,3413,1,X,11,2024
1,0206,32,5,1220,21090,0,2574,1,X,11,2024
1,0206,33,5,1220,23979,0,857,1,X,11,2024
1,0206,33,5,1220,7373,0,398,2,X,11,2024
1,0206,35,5,1220,233415,0,5511,1,X,11,2024
1,0206,38,5,1220,434362,0,4988,1,X,11,2024
1,0206,39,5,1220,299862,0,12104,1,X,11,2024
1,0206,40,5,1220,11966,0,902,2,X,11,2024
1,0206,44,5,1220,520364,0,9883,1,X,11,2024
1,0206,48,5,1220,152521,0,16686,1,X,11,2024
1,0206,54,5,1220,19557,0,1809,1,X,11,2024
1,0206,59,5,1220,7020,0,416,2,X,11,2024
1,0206,60,5,1220,4866,0,338,2,X,11,2024
1,0206,68,5,1220,7740,0,284,2,X,11,2024
1,0206,70,5,1220,22388,0,1425,1,X,11,2024
1,0206,72,5,1220,10758,0,619,1,X,11,2024
1,0206,73,5,1220,317731,0,3822,1,X,11,2024
1,0206,73,5,1220,44673,0,1435,2,X,11,2024
1,0206,74,5,1220,9704,0,760,1,X,11,2024
1,0206,76,5,1220,17287,0,164,1,X,11,2024
1,0206,82,5,1220,43331,0,545,1,X,11,2024
1,0206,82,5,1220,13875,0,148,2,X,11,2024
1,0206,84,5,1220,704499,0,18448,1,X,11,2024
1,0206,84,5,1220,296447,0,6445,2,X,11,2024
1,0206,84,8,1220,2915,0,86,1,X,11,2024
1,0206,85,5,1220,504229,0,9781,1,X,11,2024
1,0206,85,5,1220,107085,0,902,2,X,11,2024
1,0206,86,5,1220,23212,0,1603,1,X,11,2024
1,0206,87,5,1220,33247,0,1018,1,X,11,2024
1,0206,88,5,1220,28097,0,237,1,X,11,2024
1,0206,89,5,1220,14817,0,297,1,X,11,2024
1,0206,90,5,1220,22917,0,492,1,X,11,2024
1,0206,90,5,1220,22599,0,577,2,X,11,2024
1,0206,94,5,1220,210551,0,3217,1,X,11,2024
1,0206,94,5,1220,5446,0,334,2,X,11,2024
1,0207,84,5,1220,20862,0,409,2,X,11,2024
1,0207,87,6,1220,246543,0,2434,1,X,11,2024
1,0209,01,5,1220,3560,0,70,1,X,11,2024
1,0209,03,5,1220,222982,0,3502,2,X,11,2024
1,0209,06,5,1220,56300,0,551,1,X,11,2024
1,0209,08,5,1220,37177,0,728,1,X,11,2024
1,0209,09,5,1220,115158,0,1847,2,X,11,2024
1,0209,11,5,1220,26779,0,779,1,X,11,2024
1,0209,16,5,1220,3571,0,70,1,X,11,2024
1,0209,17,5,1220,151658,0,2222,1,X,11,2024
1,0209,18,5,1220,193416,0,1915,2,X,11,2024
1,0209,19,5,1220,197491,0,5400,1,X,11,2024
1,0209,21,5,1220,266205,0,4683,1,X,11,2024
1,0209,23,5,1220,74306,0,791,1,X,11,2024
1,0209,25,5,1220,340441,0,10972,1,X,11,2024
1,0209,25,5,1220,29906,0,414,2,X,11,2024
1,0209,26,5,1220,3633,0,71,1,X,11,2024
1,0209,27,5,1220,61273,0,2392,1,X,11,2024
1,0209,28,5,1220,173843,0,3962,1,X,11,2024
1,0209,29,5,1220,111174,0,6567,1,X,11,2024
1,0209,30,5,1220,78218,0,204,1,X,11,2024
1,0209,31,5,1220,10814,0,1356,1,X,11,2024
1,0209,33,5,1220,11369,0,337,2,X,11,2024
1,0209,34,5,1220,114856,0,2705,1,X,11,2024
1,0209,38,5,1220,442015,0,18976,1,X,11,2024
1,0209,38,5,1220,28463,0,759,2,X,11,2024
1,0209,39,5,1220,1853435,0,44493,1,X,11,2024
1,0209,39,5,1220,122872,0,4360,2,X,11,2024
1,0209,40,5,1220,83830,0,5609,1,X,11,2024
1,0209,40,5,1220,69538,0,3319,2,X,11,2024
1,0209,42,5,1220,16582,0,323,1,X,11,2024
1,0209,44,5,1220,3622006,0,63717,1,X,11,2024
1,0209,44,5,1220,94616,0,934,2,X,11,2024
1,0209,47,5,1220,1976841,0,53387,1,X,11,2024
1,0209,47,5,1220,412359,0,6058,2,X,11,2024
1,0209,48,5,1220,7081145,0,214246,1,X,11,2024
