TRDTYPE,USASTATE,DEPE,DISAGMOT,MEXSTATE,CANPROV,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,CA,2304,8,GT,,2010,229247,0,0,1,X,11,2024
1,CA,2304,8,HG,,2010,232053,0,0,1,X,11,2024
1,CA,2304,8,JA,,2010,466287,0,0,1,X,11,2024
1,CA,2304,8,JA,,2010,8300,0,0,2,X,11,2024
1,CA,2304,8,MI,,2010,43700,0,0,1,X,11,2024
1,CA,2304,8,MX,,2010,230462,0,0,1,X,11,2024
1,CA,2304,8,NL,,2010,399065,0,0,1,X,11,2024
1,CA,2304,8,OA,,2010,10700,0,0,1,X,11,2024
1,CA,2304,8,OT,,2010,20717,0,0,1,X,11,2024
1,CA,2304,8,OT,,2010,24116,0,0,2,X,11,2024
1,CA,2304,8,PU,,2010,15000,0,0,1,X,11,2024
1,CA,2304,8,QR,,2010,9580,0,0,1,X,11,2024
1,CA,2304,8,QT,,2010,520535,0,0,1,X,11,2024
1,CA,2304,8,SL,,2010,24800,0,0,1,X,11,2024
1,CA,2304,8,TM,,2010,126567,0,0,1,X,11,2024
1,CA,2304,8,YU,,2010,2688,0,0,1,X,11,2024
1,CA,2305,5,AG,,2010,2791,0,0,1,0,11,2024
1,CA,2305,5,BC,,2010,401574,0,0,1,0,11,2024
1,CA,2305,5,BC,,2010,971676,0,0,2,0,11,2024
1,CA,2305,5,CH,,2010,23757,0,0,1,0,11,2024
1,CA,2305,5,CH,,2010,3477,0,0,2,0,11,2024
1,CA,2305,5,CO,,2010,144631,0,0,1,0,11,2024
1,CA,2305,5,DF,,2010,2732,0,0,1,0,11,2024
1,CA,2305,5,DF,,2010,5477,0,0,2,0,11,2024
1,CA,2305,5,GT,,2010,24569,0,0,1,0,11,2024
1,CA,2305,5,GT,,2010,177732,0,0,2,0,11,2024
1,CA,2305,5,JA,,2010,1953038,0,0,1,0,11,2024
1,CA,2305,5,MI,,2010,32390,0,0,1,0,11,2024
1,CA,2305,5,MI,,2010,207334,0,0,1,1,11,2024
1,CA,2305,5,MX,,2010,530541,0,0,1,0,11,2024
1,CA,2305,5,MX,,2010,52500,0,0,2,0,11,2024
1,CA,2305,5,NL,,2010,538041,0,0,1,0,11,2024
1,CA,2305,5,NL,,2010,111309,0,0,2,0,11,2024
1,CA,2305,5,OT,,2010,5491280,0,0,1,0,11,2024
1,CA,2305,5,OT,,2010,88875,0,0,2,0,11,2024
1,CA,2305,5,QT,,2010,273521,0,0,1,0,11,2024
1,CA,2305,5,QT,,2010,100511,0,0,2,0,11,2024
1,CA,2305,5,TM,,2010,4682134,0,0,1,0,11,2024
1,CA,2305,5,TM,,2010,16763845,0,0,2,0,11,2024
1,CA,2305,5,VE,,2010,8609,0,0,1,0,11,2024
1,CA,2305,7,HG,,2010,1494755,0,0,1,X,11,2024
1,CA,2305,8,TM,,2010,2272916,0,0,1,X,11,2024
1,CA,2310,5,BC,,2010,129838,0,0,1,0,11,2024
1,CA,2310,5,MX,,2010,6500,0,0,1,0,11,2024
1,CA,2310,5,NL,,2010,25784,0,0,1,0,11,2024
1,CA,2310,5,NL,,2010,5273,0,0,2,0,11,2024
1,CA,2310,5,TM,,2010,4488,0,0,1,0,11,2024
1,CA,2401,5,BC,,2010,579095,0,0,1,0,11,2024
1,CA,2401,5,BC,,2010,19418,0,0,2,0,11,2024
1,CA,2401,5,CH,,2010,24691012,0,0,1,0,11,2024
1,CA,2401,5,CH,,2010,13470,0,0,1,1,11,2024
1,CA,2401,5,CH,,2010,16251706,0,0,2,0,11,2024
1,CA,2401,5,CH,,2010,32649,0,0,2,1,11,2024
1,CA,2401,5,CO,,2010,47185,0,0,1,0,11,2024
1,CA,2401,5,DF,,2010,187948,0,0,1,0,11,2024
1,CA,2401,5,DF,,2010,21084,0,0,2,0,11,2024
1,CA,2401,5,DG,,2010,353974,0,0,1,0,11,2024
1,CA,2401,5,GT,,2010,22094,0,0,1,0,11,2024
1,CA,2401,5,HG,,2010,22958,0,0,1,0,11,2024
1,CA,2401,5,JA,,2010,76686,0,0,1,0,11,2024
1,CA,2401,5,JA,,2010,18939,0,0,2,0,11,2024
1,CA,2401,5,MX,,2010,3842399,0,0,1,0,11,2024
1,CA,2401,5,MX,,2010,36574859,0,0,1,1,11,2024
1,CA,2401,5,MX,,2010,176438,0,0,2,0,11,2024
1,CA,2401,5,MX,,2010,27904,0,0,2,1,11,2024
1,CA,2401,5,NL,,2010,250182,0,0,1,0,11,2024
1,CA,2401,5,OT,,2010,16192,0,0,1,0,11,2024
1,CA,2401,5,OT,,2010,2965,0,0,2,0,11,2024
1,CA,2401,5,SI,,2010,1070648,0,0,1,0,11,2024
1,CA,2401,5,TM,,2010,19878,0,0,1,0,11,2024
1,CA,2401,5,TM,,2010,3319,0,0,2,0,11,2024
1,CA,2402,3,XX,,2010,129168,535,0,1,0,11,2024
1,CA,2402,3,XX,,2010,26921,93,0,2,0,11,2024
1,CA,2402,5,BC,,2010,188044,0,0,1,0,11,2024
1,CA,2402,5,BC,,2010,68240,0,0,2,0,11,2024
1,CA,2402,5,CH,,2010,2792933,0,0,1,0,11,2024
1,CA,2402,5,CH,,2010,235584,0,0,1,1,11,2024
1,CA,2402,5,CH,,2010,215731,0,0,2,0,11,2024
1,CA,2402,5,CH,,2010,25000,0,0,2,1,11,2024
1,CA,2402,5,CO,,2010,492703,0,0,1,0,11,2024
1,CA,2402,5,CO,,2010,172287,0,0,2,0,11,2024
1,CA,2402,5,DF,,2010,58602,0,0,1,0,11,2024
1,CA,2402,5,DF,,2010,5516,0,0,2,0,11,2024
1,CA,2402,5,HG,,2010,59535,0,0,1,0,11,2024
1,CA,2402,5,JA,,2010,750400,0,0,1,0,11,2024
1,CA,2402,5,MI,,2010,1293903,0,0,1,0,11,2024
1,CA,2402,5,MX,,2010,2740389,0,0,1,0,11,2024
1,CA,2402,5,MX,,2010,4691537,0,0,1,1,11,2024
1,CA,2402,5,MX,,2010,8689755,0,0,2,0,11,2024
1,CA,2402,5,MX,,2010,346854,0,0,2,1,11,2024
1,CA,2402,5,NL,,2010,36777,0,0,1,0,11,2024
1,CA,2402,5,NL,,2010,89913,0,0,2,0,11,2024
1,CA,2402,5,OT,,2010,976357,0,0,1,0,11,2024
1,CA,2402,5,QT,,2010,58550,0,0,1,0,11,2024
1,CA,2402,5,QT,,2010,4500,0,0,2,0,11,2024
1,CA,2402,6,CH,,2010,93107,0,0,1,0,11,2024
1,CA,2402,6,DG,,2010,278564,0,0,1,1,11,2024
1,CA,2402,6,GT,,2010,780542,0,0,1,0,11,2024
1,CA,2402,6,JA,,2010,1568472,0,0,1,0,11,2024
1,CA,2402,6,MX,,2010,723491,0,0,1,0,11,2024
1,CA,2402,6,MX,,2010,614339,0,0,1,1,11,2024
1,CA,2402,6,MX,,2010,8640,0,0,2,1,11,2024
1,CA,2402,6,NL,,2010,644116,0,0,1,0,11,2024
1,CA,2402,6,NL,,2010,61655,0,0,1,1,11,2024
1,CA,2402,6,QT,,2010,141958,0,0,1,0,11,2024
1,CA,2402,8,CH,,2010,46119,0,0,2,X,11,2024
1,CA,2403,5,CH,,2010,101199,0,0,1,0,11,2024
1,CA,2403,5,HG,,2010,3500,0,0,1,0,11,2024
1,CA,2403,5,OA,,2010,3200,0,0,1,0,11,2024
1,CA,2404,8,CH,,2010,495725,0,0,1,X,11,2024
1,CA,2404,8,CH,,2010,46294,0,0,2,X,11,2024
1,CA,2404,8,CO,,2010,7546,0,0,1,X,11,2024
1,CA,2404,8,DG,,2010,10000,0,0,1,X,11,2024
1,CA,2404,8,JA,,2010,17000,0,0,1,X,11,2024
1,CA,2406,5,CH,,2010,2402966,0,0,1,0,11,2024
1,CA,2406,5,CH,,2010,3752719,0,0,1,1,11,2024
1,CA,2408,5,CH,,2010,898841,0,0,1,0,11,2024
1,CA,2408,5,CH,,2010,1396461,0,0,2,0,11,2024
1,CA,2408,5,GT,,2010,42035,0,0,1,0,11,2024
1,CA,2408,5,MX,,2010,10000,0,0,1,0,11,2024
1,CA,2501,3,XX,,2010,107639,1122,0,1,0,11,2024
1,CA,2503,5,BC,,2010,1759775,0,0,1,0,11,2024
1,CA,2503,5,BC,,2010,110000,0,0,1,1,11,2024
1,CA,2503,5,BC,,2010,5116668,0,0,2,0,11,2024
1,CA,2503,5,BS,,2010,108510,0,0,1,0,11,2024
1,CA,2503,5,CH,,2010,950000,0,0,1,1,11,2024
1,CA,2503,5,DF,,2010,226194,0,0,1,0,11,2024
1,CA,2503,5,DF,,2010,10342,0,0,2,0,11,2024
1,CA,2503,5,GT,,2010,409680,0,0,2,0,11,2024
1,CA,2503,5,JA,,2010,350296,0,0,1,0,11,2024
1,CA,2503,5,MX,,2010,34647,0,0,1,0,11,2024
1,CA,2503,5,NL,,2010,43802,0,0,1,0,11,2024
1,CA,2503,5,OT,,2010,1478191,0,0,1,0,11,2024
1,CA,2503,5,OT,,2010,4534,0,0,2,0,11,2024
1,CA,2503,5,SI,,2010,74594,0,0,1,0,11,2024
1,CA,2503,5,SI,,2010,14450,0,0,2,0,11,2024
1,CA,2503,5,SO,,2010,11997,0,0,1,0,11,2024
1,CA,2503,6,BC,,2010,88588,0,0,1,0,11,2024
1,CA,2503,6,OT,,2010,35565,0,0,1,0,11,2024
1,CA,2503,6,PU,,2010,372849,0,0,1,0,11,2024
1,CA,2503,8,BC,,2010,75680,0,0,1,X,11,2024
1,CA,2504,6,BC,,2010,331266,0,0,1,0,11,2024
1,CA,2504,6,BC,,2010,216314,0,0,1,1,11,2024
1,CA,2504,6,CS,,2010,506272,0,0,1,0,11,2024
1,CA,2505,5,AG,,2010,43770,0,0,1,0,11,2024
1,CA,2505,5,AG,,2010,12649,0,0,2,0,11,2024
1,CA,2505,5,BC,,2010,14455630,0,0,1,0,11,2024
1,CA,2505,5,BC,,2010,2278281,0,0,2,0,11,2024
1,CA,2505,5,DG,,2010,29245,0,0,1,0,11,2024
1,CA,2505,5,GR,,2010,6048,0,0,1,0,11,2024
1,CA,2505,5,GT,,2010,87529,0,0,1,0,11,2024
1,CA,2505,5,HG,,2010,46443,0,0,1,0,11,2024
1,CA,2505,5,JA,,2010,227386,0,0,1,0,11,2024
1,CA,2505,5,MX,,2010,266423,0,0,1,0,11,2024
1,CA,2505,5,QT,,2010,254374,0,0,1,0,11,2024
1,CA,2505,5,YU,,2010,41100,0,0,1,0,11,2024
1,CA,2505,5,YU,,2010,11328,0,0,2,0,11,2024
1,CA,2505,8,BC,,2010,247474,0,0,1,X,11,2024
1,CA,2505,8,BC,,2010,87392,0,0,2,X,11,2024
1,CA,2505,8,SO,,2010,17180,0,0,1,X,11,2024
1,CA,2506,3,XX,,2010,349063,132,0,1,0,11,2024
1,CA,2506,3,XX,,2010,530290,2282,0,2,0,11,2024
1,CA,2506,5,AG,,2010,142045,0,0,1,0,11,2024
1,CA,2506,5,AG,,2010,58701,0,0,2,0,11,2024
1,CA,2506,5,BC,,2010,555072269,0,0,1,0,11,2024
1,CA,2506,5,BC,,2010,534343,0,0,1,1,11,2024
1,CA,2506,5,BC,,2010,712062012,0,0,2,0,11,2024
1,CA,2506,5,BC,,2010,931936,0,0,2,1,11,2024
1,CA,2506,5,BS,,2010,6433099,0,0,1,0,11,2024
1,CA,2506,5,BS,,2010,984324,0,0,2,0,11,2024
1,CA,2506,5,CH,,2010,2566628,0,0,1,0,11,2024
1,CA,2506,5,CH,,2010,2676504,0,0,2,0,11,2024
1,CA,2506,5,CL,,2010,125761,0,0,1,0,11,2024
1,CA,2506,5,CO,,2010,16391,0,0,1,0,11,2024
1,CA,2506,5,CO,,2010,140228,0,0,2,0,11,2024
1,CA,2506,5,CS,,2010,1519692,0,0,1,0,11,2024
1,CA,2506,5,DF,,2010,50709169,0,0,1,0,11,2024
1,CA,2506,5,DF,,2010,7209991,0,0,2,0,11,2024
1,CA,2506,5,DG,,2010,198362,0,0,1,0,11,2024
1,CA,2506,5,GT,,2010,1071770,0,0,1,0,11,2024
1,CA,2506,5,GT,,2010,184709,0,0,2,0,11,2024
1,CA,2506,5,HG,,2010,33360,0,0,1,0,11,2024
1,CA,2506,5,HG,,2010,54339,0,0,2,0,11,2024
1,CA,2506,5,JA,,2010,11333140,0,0,1,0,11,2024
1,CA,2506,5,JA,,2010,2619870,0,0,2,0,11,2024
1,CA,2506,5,MI,,2010,118672,0,0,1,0,11,2024
1,CA,2506,5,MO,,2010,99738,0,0,1,0,11,2024
1,CA,2506,5,MX,,2010,29714103,0,0,1,0,11,2024
1,CA,2506,5,MX,,2010,7105767,0,0,2,0,11,2024
1,CA,2506,5,NA,,2010,88413,0,0,1,0,11,2024
1,CA,2506,5,NL,,2010,2760098,0,0,1,0,11,2024
1,CA,2506,5,NL,,2010,1012684,0,0,1,1,11,2024
1,CA,2506,5,NL,,2010,344077,0,0,2,0,11,2024
1,CA,2506,5,NL,,2010,13579,0,0,2,1,11,2024
1,CA,2506,5,OT,,2010,8654727,0,0,1,0,11,2024
1,CA,2506,5,OT,,2010,145012,0,0,1,1,11,2024
1,CA,2506,5,OT,,2010,1474970,0,0,2,0,11,2024
1,CA,2506,5,PU,,2010,738029,0,0,1,0,11,2024
1,CA,2506,5,PU,,2010,126921,0,0,2,0,11,2024
1,CA,2506,5,QR,,2010,87311,0,0,1,0,11,2024
1,CA,2506,5,QR,,2010,81311,0,0,1,1,11,2024
1,CA,2506,5,QR,,2010,280152,0,0,2,0,11,2024
1,CA,2506,5,QT,,2010,345858,0,0,1,0,11,2024
1,CA,2506,5,QT,,2010,158963,0,0,2,0,11,2024
1,CA,2506,5,SI,,2010,3071190,0,0,1,0,11,2024
1,CA,2506,5,SI,,2010,881278,0,0,2,0,11,2024
1,CA,2506,5,SO,,2010,3486252,0,0,1,0,11,2024
1,CA,2506,5,SO,,2010,94137,0,0,2,0,11,2024
1,CA,2506,5,TM,,2010,66609,0,0,1,0,11,2024
1,CA,2506,5,TM,,2010,5928,0,0,2,0,11,2024
1,CA,2506,5,VE,,2010,18950,0,0,1,0,11,2024
1,CA,2506,5,YU,,2010,14749,0,0,1,0,11,2024
1,CA,2506,5,YU,,2010,18290,0,0,2,0,11,2024
1,CA,2506,7,MX,,2010,18738618,0,0,1,X,11,2024
1,CA,2506,8,BC,,2010,22818594,0,0,1,X,11,2024
1,CA,2506,8,BC,,2010,4460328,0,0,2,X,11,2024
1,CA,2506,8,BS,,2010,11272,0,0,1,X,11,2024
1,CA,2506,8,DF,,2010,20000,0,0,1,X,11,2024
1,CA,2506,8,MX,,2010,45361,0,0,1,X,11,2024
1,CA,2506,8,SO,,2010,104754,0,0,1,X,11,2024
1,CA,2506,8,TB,,2010,8140,0,0,2,X,11,2024
1,CA,2507,5,BC,,2010,224206904,0,0,1,0,11,2024
1,CA,2507,5,BC,,2010,244685,0,0,1,1,11,2024
1,CA,2507,5,BC,,2010,38861738,0,0,2,0,11,2024
1,CA,2507,5,BS,,2010,69474,0,0,1,0,11,2024
1,CA,2507,5,BS,,2010,248557,0,0,2,0,11,2024
1,CA,2507,5,CH,,2010,2671271,0,0,1,0,11,2024
1,CA,2507,5,CO,,2010,1445087,0,0,1,0,11,2024
1,CA,2507,5,DF,,2010,2505213,0,0,1,0,11,2024
1,CA,2507,5,DF,,2010,756247,0,0,1,1,11,2024
1,CA,2507,5,GT,,2010,608089,0,0,1,0,11,2024
1,CA,2507,5,GT,,2010,56999,0,0,2,0,11,2024
1,CA,2507,5,HG,,2010,16662,0,0,1,0,11,2024
1,CA,2507,5,HG,,2010,8693,0,0,2,0,11,2024
1,CA,2507,5,JA,,2010,7148942,0,0,1,0,11,2024
1,CA,2507,5,JA,,2010,10500,0,0,2,0,11,2024
1,CA,2507,5,MI,,2010,38078,0,0,1,0,11,2024
1,CA,2507,5,MI,,2010,11552,0,0,2,0,11,2024
1,CA,2507,5,MX,,2010,10180215,0,0,1,0,11,2024
1,CA,2507,5,MX,,2010,178055,0,0,1,1,11,2024
1,CA,2507,5,MX,,2010,2980348,0,0,2,0,11,2024
1,CA,2507,5,NL,,2010,2534108,0,0,1,0,11,2024
1,CA,2507,5,NL,,2010,4888527,0,0,1,1,11,2024
1,CA,2507,5,NL,,2010,173509,0,0,2,0,11,2024
1,CA,2507,5,OT,,2010,28538,0,0,1,0,11,2024
1,CA,2507,5,OT,,2010,448368,0,0,2,0,11,2024
1,CA,2507,5,PU,,2010,18215,0,0,1,0,11,2024
1,CA,2507,5,QR,,2010,2589,0,0,1,0,11,2024
1,CA,2507,5,QT,,2010,3543894,0,0,1,0,11,2024
1,CA,2507,5,QT,,2010,526869,0,0,2,0,11,2024
1,CA,2507,5,SI,,2010,1351966,0,0,1,0,11,2024
1,CA,2507,5,SI,,2010,4657200,0,0,2,0,11,2024
1,CA,2507,5,SO,,2010,3291217,0,0,1,0,11,2024
1,CA,2507,5,SO,,2010,179614,0,0,2,0,11,2024
1,CA,2507,5,TM,,2010,370042,0,0,1,0,11,2024
1,CA,2507,5,VE,,2010,130381,0,0,1,0,11,2024
1,CA,2507,6,BC,,2010,345254,0,0,1,0,11,2024
1,CA,2507,6,BS,,2010,178223,0,0,1,0,11,2024
1,CA,2507,6,DF,,2010,1476907,0,0,1,0,11,2024
1,CA,2507,6,DF,,2010,2168792,0,0,2,0,11,2024
1,CA,2507,6,DG,,2010,108073,0,0,1,0,11,2024
1,CA,2507,6,SO,,2010,179217,0,0,1,0,11,2024
1,CA,2507,8,BC,,2010,5832624,0,0,1,X,11,2024
1,CA,2507,8,SO,,2010,137755,0,0,1,X,11,2024
1,CA,25XX,3,,XA,1220,60773,280,351,1,X,11,2024
1,CA,25XX,3,,XC,1220,17977,32,89,1,X,11,2024
1,CA,25XX,3,,XO,1220,6123,3,133,1,X,11,2024
1,CA,25XX,3,,XQ,1220,2616,4,51,2,X,11,2024
1,CA,2601,5,JA,,2010,1440086,0,0,1,0,11,2024
1,CA,2601,5,SO,,2010,39465,0,0,1,0,11,2024
1,CA,2601,5,SO,,2010,8880,0,0,2,0,11,2024
1,CA,2602,8,SO,,2010,56500,0,0,1,X,11,2024
1,CA,2604,3,XX,,2010,50958,377,0,1,0,11,2024
1,CA,2604,5,AG,,2010,5000,0,0,1,0,11,2024
1,CA,2604,5,AG,,2010,2806,0,0,2,0,11,2024
1,CA,2604,5,BC,,2010,793292,0,0,1,0,11,2024
1,CA,2604,5,BC,,2010,21978,0,0,2,0,11,2024
1,CA,2604,5,DF,,2010,15324538,0,0,1,0,11,2024
1,CA,2604,5,DF,,2010,517406,0,0,2,0,11,2024
1,CA,2604,5,GT,,2010,64970,0,0,1,0,11,2024
1,CA,2604,5,JA,,2010,21550831,0,0,1,0,11,2024
1,CA,2604,5,JA,,2010,48753,0,0,1,1,11,2024
1,CA,2604,5,JA,,2010,319453,0,0,2,0,11,2024
1,CA,2604,5,JA,,2010,298277,0,0,2,1,11,2024
1,CA,2604,5,MI,,2010,13025,0,0,1,0,11,2024
1,CA,2604,5,MX,,2010,5804784,0,0,1,0,11,2024
1,CA,2604,5,MX,,2010,8125,0,0,1,1,11,2024
1,CA,2604,5,MX,,2010,686305,0,0,2,0,11,2024
1,CA,2604,5,NL,,2010,128916,0,0,1,0,11,2024
1,CA,2604,5,OT,,2010,2983118,0,0,1,0,11,2024
1,CA,2604,5,OT,,2010,54456,0,0,2,0,11,2024
1,CA,2604,5,PU,,2010,80136,0,0,1,0,11,2024
1,CA,2604,5,QT,,2010,179298,0,0,1,0,11,2024
1,CA,2604,5,SI,,2010,4147957,0,0,1,0,11,2024
1,CA,2604,5,SI,,2010,483765,0,0,1,1,11,2024
1,CA,2604,5,SI,,2010,380875,0,0,2,0,11,2024
1,CA,2604,5,SI,,2010,13770,0,0,2,1,11,2024
1,CA,2604,5,SL,,2010,143488,0,0,1,0,11,2024
1,CA,2604,5,SL,,2010,2739,0,0,2,0,11,2024
1,CA,2604,5,SO,,2010,21060614,0,0,1,0,11,2024
1,CA,2604,5,SO,,2010,79507,0,0,1,1,11,2024
1,CA,2604,5,SO,,2010,10028997,0,0,2,0,11,2024
1,CA,2604,5,SO,,2010,72144,0,0,2,1,11,2024
1,CA,2604,6,JA,,2010,52647,0,0,1,0,11,2024
1,CA,2604,6,MX,,2010,2974576,0,0,1,0,11,2024
1,CA,2604,6,SI,,2010,113486,0,0,1,0,11,2024
1,CA,2604,6,SO,,2010,201474,0,0,1,0,11,2024
1,CA,2604,8,BC,,2010,29646,0,0,1,X,11,2024
1,CA,2604,8,JA,,2010,398174,0,0,1,X,11,2024
1,CA,2604,8,SO,,2010,1489516,0,0,1,X,11,2024
1,CA,2604,8,SO,,2010,91029,0,0,2,X,11,2024
1,CA,2608,5,BC,,2010,13069287,0,0,1,0,11,2024
1,CA,2608,5,GT,,2010,6272,0,0,1,0,11,2024
1,CA,2608,5,JA,,2010,70430,0,0,1,0,11,2024
1,CA,2608,5,MX,,2010,58380,0,0,1,0,11,2024
1,CA,2608,5,NL,,2010,53537,0,0,1,0,11,2024
1,CA,2608,5,SO,,2010,6205010,0,0,1,0,11,2024
1,CA,2608,5,SO,,2010,394010,0,0,2,0,11,2024
1,CA,2608,8,SO,,2010,7925,0,0,1,X,11,2024
1,CA,2609,3,XX,,2010,86204,7097,0,1,0,11,2024
1,CA,26XX,3,,XQ,1220,16193,100,528,1,X,11,2024
1,CA,26XX,3,,XQ,1220,3216,1,110,2,X,11,2024
1,CA,2704,1,XX,,2010,12970017,16929875,0,1,0,11,2024
1,CA,2704,1,XX,,2010,388462,1143046,0,1,1,11,2024
1,CA,2720,3,XX,,2010,15216384,97503,0,1,0,11,2024
1,CA,2720,3,XX,,2010,103147,126,0,1,1,11,2024
1,CA,2720,3,XX,,2010,94685332,379029,0,2,0,11,2024
1,CA,2720,3,XX,,2010,47182,226,0,2,1,11,2024
1,CA,2720,8,DF,,2010,1416238,0,0,1,X,11,2024
1,CA,2720,8,MX,,2010,59517,0,0,1,X,11,2024
1,CA,27XX,1,XX,,2010,40262662,39486888,0,1,0,11,2024
1,CA,27XX,1,XX,,2010,640768,222867,0,1,1,11,2024
1,CA,27XX,1,XX,,2010,30000,925,0,2,0,11,2024
1,CA,27XX,3,,XA,1220,143606,1222,569,1,X,11,2024
1,CA,27XX,3,,XA,1220,35836,234,701,2,X,11,2024
1,CA,27XX,3,,XC,1220,977374,28263,12211,1,X,11,2024
1,CA,27XX,3,,XC,1220,3258584,2360,17794,2,X,11,2024
1,CA,27XX,3,,XO,1220,1379875,12951,9656,1,X,11,2024
1,CA,27XX,3,,XO,1220,1094923,13024,21497,2,X,11,2024
1,CA,27XX,3,,XQ,1220,310784,883,736,1,X,11,2024
1,CA,27XX,3,,XQ,1220,496891,17143,13506,2,X,11,2024
1,CA,27XX,3,XX,,2010,2852,6,0,1,0,11,2024
1,CA,2801,3,XX,,2010,2072226,9730,0,1,0,11,2024
1,CA,2801,3,XX,,2010,4061338,3721,0,2,0,11,2024
1,CA,28XX,1,,XC,1220,124670,47609,71,1,X,11,2024
1,CA,28XX,1,,XN,1220,137241,25427,2971,1,X,11,2024
1,CA,28XX,1,XX,,2010,1033770,8500000,0,1,0,11,2024
1,CA,28XX,1,XX,,2010,533663,714230,0,1,1,11,2024
1,CA,28XX,3,,XA,1220,157574,242,128,1,X,11,2024
1,CA,28XX,3,,XC,1220,176878,387,505,1,X,11,2024
1,CA,28XX,3,,XC,1220,559610,350,5270,2,X,11,2024
1,CA,28XX,3,,XM,1220,190050,395,764,1,X,11,2024
1,CA,28XX,3,,XN,1220,315358,484,466,1,X,11,2024
1,CA,28XX,3,,XO,1220,4580304,8325,10824,1,X,11,2024
1,CA,28XX,3,,XO,1220,353493,907,4782,2,X,11,2024
1,CA,28XX,3,,XQ,1220,1059326,1681,4856,1,X,11,2024
1,CA,28XX,3,,XQ,1220,28576,2505,1679,2,X,11,2024
1,CA,28XX,3,,XS,1220,196427,305,510,1,X,11,2024
1,CA,28XX,3,XX,,2010,164622,238,0,1,0,11,2024
1,CA,28XX,3,XX,,2010,7577,2,0,2,0,11,2024
1,CA,28XX,8,,XA,1220,24375,0,894,1,X,11,2024
1,CA,29XX,3,,XO,1220,8047,130,239,1,X,11,2024
1,CA,3001,5,,XA,1220,20037,0,2701,1,X,11,2024
1,CA,3001,5,,XA,1220,47833,0,3593,2,X,11,2024
1,CA,3001,5,,XB,1220,6276,0,768,1,X,11,2024
1,CA,3001,5,,XB,1220,7626,0,364,2,X,11,2024
1,CA,3001,5,,XC,1220,2410726,0,77971,1,X,11,2024
1,CA,3001,5,,XC,1220,2620911,0,75364,2,X,11,2024
1,CA,3001,5,,XM,1220,3056,0,78,1,X,11,2024
1,CA,3001,5,,XM,1220,4678,0,143,2,X,11,2024
1,CA,3001,5,,XO,1220,148194,0,3512,1,X,11,2024
1,CA,3001,5,,XO,1220,155698,0,4137,2,X,11,2024
1,CA,3001,5,,XQ,1220,15519,0,915,2,X,11,2024
1,CA,3001,5,,XS,1220,15142,0,1729,2,X,11,2024
1,CA,3003,5,,XA,1220,8225,0,161,1,X,11,2024
1,CA,3003,5,,XA,1220,162702,0,2211,2,X,11,2024
1,CA,3003,5,,XC,1220,3375,0,71,1,X,11,2024
1,CA,3003,5,,XC,1220,14420,0,281,2,X,11,2024
1,CA,3003,5,,XO,1220,3077,0,60,1,X,11,2024
1,CA,3004,5,,XA,1220,1416033,0,43355,1,X,11,2024
1,CA,3004,5,,XA,1220,206433,0,3979,2,X,11,2024
1,CA,3004,5,,XC,1220,106886574,0,2592118,1,X,11,2024
1,CA,3004,5,,XC,1220,80168364,0,1808008,2,X,11,2024
1,CA,3004,5,,XO,1220,610586,0,13424,1,X,11,2024
1,CA,3004,5,,XO,1220,1087494,0,17196,2,X,11,2024
1,CA,3004,5,,XQ,1220,6512,0,568,1,X,11,2024
1,CA,3004,5,,XQ,1220,5791,0,114,2,X,11,2024
1,CA,3004,6,,XA,1220,703085,0,41781,1,X,11,2024
1,CA,3004,6,,XA,1220,8104,0,317,2,X,11,2024
1,CA,3004,6,,XC,1220,4001607,0,138203,1,X,11,2024
1,CA,3004,6,,XC,1220,452279,0,11613,2,X,11,2024
1,CA,3004,6,,XO,1220,10729,0,192,1,X,11,2024
1,CA,3004,8,,XC,1220,4647,0,357,2,X,11,2024
1,CA,3005,5,,XO,1220,46972,0,2017,1,X,11,2024
1,CA,3005,5,,XO,1220,15596,0,1763,2,X,11,2024
1,CA,3005,5,,XQ,1220,11066,0,525,1,X,11,2024
1,CA,3007,5,,XC,1220,167788,0,23045,1,X,11,2024
1,CA,3007,5,,XC,1220,43866,0,3017,2,X,11,2024
1,CA,3008,5,,XA,1220,20790,0,54,1,X,11,2024
1,CA,3008,5,,XA,1220,15883,0,55,2,X,11,2024
1,CA,3008,5,,XC,1220,4525,0,128,1,X,11,2024
1,CA,3008,5,,XQ,1220,17137,0,814,1,X,11,2024
1,CA,3009,5,,XC,1220,7294752,0,208803,1,X,11,2024
1,CA,3009,5,,XC,1220,4594506,0,41772,2,X,11,2024
1,CA,3009,5,,XS,1220,24220,0,475,1,X,11,2024
1,CA,3009,6,,XC,1220,431417,0,4267,1,X,11,2024
1,CA,3010,5,,XO,1220,6479,0,1,2,X,11,2024
1,CA,3013,5,,XC,1220,54868,0,2006,2,X,11,2024
1,CA,3014,5,,XC,1220,2720,0,128,1,X,11,2024
1,CA,3017,5,,XC,1220,4007,0,67,2,X,11,2024
1,CA,3019,5,,XC,1220,2176596,0,47772,1,X,11,2024
1,CA,3019,5,,XC,1220,201054,0,5063,2,X,11,2024
1,CA,3020,5,,XC,1220,21031,0,21,1,X,11,2024
1,CA,3022,5,,XC,1220,57865,0,729,1,X,11,2024
