TRDTYPE,USASTATE,COMMODITY2,DISAGMOT,MEXSTATE,CANPROV,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,AK,02,5,JA,,2010,40665,0,0,1,0,11,2024
1,AK,03,5,,XC,1220,223946,0,3509,1,X,11,2024
1,AK,03,5,,XY,1220,959656,0,13148,1,X,11,2024
1,AK,10,5,NL,,2010,16432,0,0,1,0,11,2024
1,AK,15,5,,XC,1220,162104,0,1825,1,X,11,2024
1,AK,16,5,,XC,1220,4085194,0,40430,1,X,11,2024
1,AK,23,5,,XC,1220,793205,0,4469,1,X,11,2024
1,AK,26,1,,XC,1220,58803006,44040534,1605610,1,X,11,2024
1,AK,27,5,,XC,1220,4819549,0,55013,1,X,11,2024
1,AK,28,5,,XY,1220,13506,0,2020,1,X,11,2024
1,AK,39,5,,XY,1220,15981,0,315,1,X,11,2024
1,AK,39,5,MX,,2010,60587,0,0,1,0,11,2024
1,AK,39,5,TL,,2010,8698,0,0,2,0,11,2024
1,AK,40,3,,XC,1220,4091,12,69,1,X,11,2024
1,AK,42,3,,XA,1220,2686,8,52,1,X,11,2024
1,AK,44,1,,XC,1220,206411,1396290,2043,1,X,11,2024
1,AK,48,5,DF,,2010,29505,0,0,1,0,11,2024
1,AK,48,5,SL,,2010,20317,0,0,1,0,11,2024
1,AK,49,3,,XQ,1220,2551,1,50,1,X,11,2024
1,AK,56,5,NL,,2010,161965,0,0,2,0,11,2024
1,AK,63,3,,XC,1220,12765,1460,381,1,X,11,2024
1,AK,63,3,,XM,1220,4704,552,0,1,X,11,2024
1,AK,63,3,,XO,1220,13854,1081,271,1,X,11,2024
1,AK,64,3,,XC,1220,2935,12,71,1,X,11,2024
1,AK,70,5,,XC,1220,26866,0,525,1,X,11,2024
1,AK,73,3,,XC,1220,3222,98,101,1,X,11,2024
1,AK,73,5,,XC,1220,8836,0,173,2,X,11,2024
1,AK,73,5,,XY,1220,35034,0,779,1,X,11,2024
1,AK,73,5,TL,,2010,15865,0,0,1,0,11,2024
1,AK,73,5,TL,,2010,3310,0,0,2,0,11,2024
1,AK,75,3,,XA,1220,9336,65,182,1,X,11,2024
1,AK,76,5,NL,,2010,526631,0,0,1,0,11,2024
1,AK,76,5,NL,,2010,7164,0,0,2,0,11,2024
1,AK,82,3,,XA,1220,11349,37,222,1,X,11,2024
1,AK,84,3,,XA,1220,11074,20,216,1,X,11,2024
1,AK,84,3,,XC,1220,3297,1,71,1,X,11,2024
1,AK,84,5,,XY,1220,408500,0,5254,1,X,11,2024
1,AK,84,5,,XY,1220,814949,0,9271,2,X,11,2024
1,AK,84,5,CM,,2010,61181,0,0,2,0,11,2024
1,AK,84,5,CO,,2010,5175,0,0,1,0,11,2024
1,AK,84,5,MX,,2010,275248,0,0,1,0,11,2024
1,AK,84,5,NL,,2010,4118,0,0,1,0,11,2024
1,AK,84,5,NL,,2010,31300,0,0,2,0,11,2024
1,AK,85,3,,XC,1220,42076,56,532,1,X,11,2024
1,AK,85,5,,XC,1220,3835,0,75,1,X,11,2024
1,AK,85,5,,XC,1220,2903,0,63,2,X,11,2024
1,AK,85,5,,XY,1220,13128,0,136,1,X,11,2024
1,AK,85,5,NL,,2010,44385,0,0,1,0,11,2024
1,AK,85,5,NL,,2010,49258,0,0,2,0,11,2024
1,AK,85,5,QT,,2010,14220,0,0,2,0,11,2024
1,AK,85,5,TL,,2010,27048,0,0,1,0,11,2024
1,AK,86,5,,XC,1220,5944,0,116,1,X,11,2024
1,AK,86,5,,XY,1220,3012,0,35,1,X,11,2024
1,AK,87,5,,XY,1220,7512,0,70,2,X,11,2024
1,AK,88,3,,XA,1220,10192,23,316,1,X,11,2024
1,AK,88,3,,XC,1220,26244,14,476,1,X,11,2024
1,AK,88,3,,XM,1220,18071,26,0,1,X,11,2024
1,AK,88,3,,XO,1220,11408,30,213,1,X,11,2024
1,AK,88,3,,XQ,1220,11060,6,71,1,X,11,2024
1,AK,88,3,XX,,2010,4091,1,0,1,0,11,2024
1,AK,88,5,,XC,1220,3720,0,67,1,X,11,2024
1,AK,88,5,,XC,1220,5071,0,99,2,X,11,2024
1,AK,88,5,,XY,1220,89833,0,6176,1,X,11,2024
1,AK,88,5,,XY,1220,42531,0,918,2,X,11,2024
1,AK,90,3,,XA,1220,7861,16,153,1,X,11,2024
1,AK,90,3,,XA,1220,12491,22,243,2,X,11,2024
1,AK,90,3,,XC,1220,3621,1,70,1,X,11,2024
1,AK,90,3,,XO,1220,26727,60,123,1,X,11,2024
1,AK,90,3,,XO,1220,11487,6,225,2,X,11,2024
1,AK,90,5,,XC,1220,5107,0,100,1,X,11,2024
1,AK,90,5,,XY,1220,21277,0,347,1,X,11,2024
1,AK,90,5,,XY,1220,38019,0,745,2,X,11,2024
1,AK,90,5,MX,,2010,4107,0,0,1,0,11,2024
1,AK,94,5,,XC,1220,3646,0,20,1,X,11,2024
1,AK,94,5,NL,,2010,20362,0,0,1,0,11,2024
1,AK,94,5,NL,,2010,46543,0,0,2,0,11,2024
1,AK,97,5,,XC,1220,3673,0,72,1,X,11,2024
1,AK,98,8,,XA,1220,3018,0,55,1,X,11,2024
1,AK,98,8,,XC,1220,5223,0,120,1,X,11,2024
1,AK,98,8,,XC,1220,501,0,23,2,X,11,2024
1,AK,98,8,,XO,1220,1811,0,19,1,X,11,2024
1,AK,98,8,,XQ,1220,661,0,12,2,X,11,2024
1,AL,01,3,XX,,2010,1144662,1485,0,1,0,11,2024
1,AL,01,5,,XA,1220,28243,0,1061,1,X,11,2024
1,AL,01,5,,XO,1220,206864,0,355,1,X,11,2024
1,AL,01,8,,XA,1220,27905,0,558,1,X,11,2024
1,AL,02,5,,XO,1220,1814814,0,23459,1,X,11,2024
1,AL,02,5,NL,,2010,64271,0,0,1,0,11,2024
1,AL,02,5,QT,,2010,2944,0,0,1,0,11,2024
1,AL,04,5,,XC,1220,571686,0,3342,1,X,11,2024
1,AL,04,5,,XO,1220,1024161,0,1379,1,X,11,2024
1,AL,04,5,QT,,2010,258200,0,0,1,0,11,2024
1,AL,05,5,,XO,1220,52889,0,1285,1,X,11,2024
1,AL,06,5,,XS,1220,2725,0,40,2,X,11,2024
1,AL,07,5,,XA,1220,31871,0,1228,2,X,11,2024
1,AL,09,5,,XA,1220,7034,0,138,1,X,11,2024
1,AL,09,5,,XO,1220,6774,0,529,2,X,11,2024
1,AL,09,5,,XQ,1220,32580,0,637,1,X,11,2024
1,AL,10,5,SL,,2010,6564,0,0,1,0,11,2024
1,AL,12,5,JA,,2010,242470,0,0,1,0,11,2024
1,AL,12,5,MX,,2010,342750,0,0,1,0,11,2024
1,AL,12,8,MX,,2010,111760,0,0,1,X,11,2024
1,AL,14,5,,XS,1220,3488,0,187,2,X,11,2024
1,AL,15,5,,XO,1220,36675,0,820,1,X,11,2024
1,AL,15,6,NL,,2010,1126739,0,0,1,0,11,2024
1,AL,15,6,QT,,2010,170278,0,0,1,1,11,2024
1,AL,16,5,,XO,1220,502598,0,3696,1,X,11,2024
1,AL,16,5,DF,,2010,36000,0,0,1,0,11,2024
1,AL,16,5,NL,,2010,55000,0,0,1,0,11,2024
1,AL,17,1,XX,,2010,322000,793899,0,1,0,11,2024
1,AL,17,5,,XO,1220,37525,0,536,2,X,11,2024
1,AL,17,5,QT,,2010,18200,0,0,1,0,11,2024
1,AL,18,5,,XO,1220,204161,0,2292,1,X,11,2024
1,AL,19,5,,XM,1220,18502,0,2630,1,X,11,2024
1,AL,19,5,,XO,1220,20808,0,2711,1,X,11,2024
1,AL,20,5,,XC,1220,82663,0,3220,1,X,11,2024
1,AL,21,1,XX,,2010,5000,353,0,1,1,11,2024
1,AL,21,5,,XO,1220,551260,0,5455,1,X,11,2024
1,AL,23,5,,XM,1220,27939,0,546,1,X,11,2024
1,AL,23,5,,XO,1220,136866,0,1838,1,X,11,2024
1,AL,23,6,AG,,2010,19680,0,0,1,0,11,2024
1,AL,23,6,GT,,2010,39360,0,0,1,0,11,2024
1,AL,25,5,,XA,1220,9020,0,176,1,X,11,2024
1,AL,25,5,,XO,1220,33468,0,1690,1,X,11,2024
1,AL,25,5,,XO,1220,47894,0,937,2,X,11,2024
1,AL,25,5,,XQ,1220,15528,0,303,1,X,11,2024
1,AL,25,5,,XS,1220,31179,0,611,1,X,11,2024
1,AL,25,5,NL,,2010,2784,0,0,1,0,11,2024
1,AL,25,6,,XO,1220,16886,0,331,2,X,11,2024
1,AL,25,6,NL,,2010,6035,0,0,1,0,11,2024
1,AL,27,5,,XB,1220,48754,0,3220,1,X,11,2024
1,AL,27,5,,XC,1220,57782,0,1786,1,X,11,2024
1,AL,27,5,,XO,1220,127267,0,6196,1,X,11,2024
1,AL,27,5,,XO,1220,9647,0,187,2,X,11,2024
1,AL,27,5,,XQ,1220,3258,0,85,1,X,11,2024
1,AL,27,5,MX,,2010,171187,0,0,1,0,11,2024
1,AL,27,5,NL,,2010,85948,0,0,1,0,11,2024
1,AL,27,5,OT,,2010,65537,0,0,1,0,11,2024
1,AL,27,5,OT,,2010,16000,0,0,2,0,11,2024
1,AL,27,6,CO,,2010,1367404,0,0,1,0,11,2024
1,AL,27,6,OT,,2010,429285,0,0,1,0,11,2024
1,AL,27,6,PU,,2010,108631,0,0,1,0,11,2024
1,AL,28,1,XX,,2010,76689,87070,0,1,1,11,2024
1,AL,28,3,,XC,1220,5496,9,108,1,X,11,2024
1,AL,28,3,XX,,2010,3488,18,0,1,0,11,2024
1,AL,28,5,,XC,1220,3299,0,350,1,X,11,2024
1,AL,28,5,,XO,1220,826791,0,15857,1,X,11,2024
1,AL,28,5,,XO,1220,5680,0,112,2,X,11,2024
1,AL,28,5,GT,,2010,178243,0,0,1,0,11,2024
1,AL,28,5,MX,,2010,681279,0,0,1,0,11,2024
1,AL,28,5,OT,,2010,22928,0,0,1,0,11,2024
1,AL,28,6,,XA,1220,68212,0,3220,1,X,11,2024
1,AL,28,6,,XO,1220,60905,0,3220,1,X,11,2024
1,AL,28,6,MX,,2010,20991,0,0,1,0,11,2024
1,AL,28,6,NL,,2010,2804102,0,0,1,0,11,2024
1,AL,28,6,OT,,2010,151937,0,0,1,0,11,2024
1,AL,29,3,,XO,1220,34067,136,1189,1,X,11,2024
1,AL,29,3,XX,,2010,12727,18,0,1,0,11,2024
1,AL,29,5,,XA,1220,488135,0,8270,1,X,11,2024
1,AL,29,5,,XO,1220,875747,0,43850,1,X,11,2024
1,AL,29,5,,XO,1220,324658,0,8496,2,X,11,2024
1,AL,29,5,MX,,2010,168565,0,0,1,0,11,2024
1,AL,29,5,MX,,2010,171132,0,0,2,0,11,2024
1,AL,29,5,NL,,2010,31198,0,0,1,0,11,2024
1,AL,29,6,,XA,1220,267902,0,9337,1,X,11,2024
1,AL,29,6,,XC,1220,134728,0,5367,1,X,11,2024
1,AL,29,6,,XM,1220,268856,0,10027,1,X,11,2024
1,AL,29,6,,XO,1220,6583152,0,155294,1,X,11,2024
1,AL,30,3,,XQ,1220,5384,4,71,1,X,11,2024
1,AL,30,5,,XM,1220,2917898,0,291,1,X,11,2024
1,AL,30,5,,XO,1220,70441,0,1588,1,X,11,2024
1,AL,30,5,,XQ,1220,6600,0,14,1,X,11,2024
1,AL,31,5,,XO,1220,112705,0,1999,1,X,11,2024
1,AL,31,5,,XO,1220,35188,0,688,2,X,11,2024
1,AL,31,5,,XS,1220,153222,0,3220,1,X,11,2024
1,AL,31,6,,XO,1220,268543,0,5261,1,X,11,2024
1,AL,31,6,,XQ,1220,79803,0,21,1,X,11,2024
1,AL,32,5,,XM,1220,4253,0,483,1,X,11,2024
1,AL,32,5,,XO,1220,500118,0,6517,1,X,11,2024
1,AL,32,5,AG,,2010,5760,0,0,1,0,11,2024
1,AL,32,5,NL,,2010,68921,0,0,1,0,11,2024
1,AL,32,5,OT,,2010,143853,0,0,1,0,11,2024
1,AL,32,5,SL,,2010,35022,0,0,1,0,11,2024
1,AL,33,3,,XC,1220,11929,34,234,1,X,11,2024
1,AL,33,5,,XC,1220,18278,0,358,1,X,11,2024
1,AL,33,5,,XO,1220,126430,0,2471,1,X,11,2024
1,AL,33,5,,XO,1220,15502,0,303,2,X,11,2024
1,AL,34,5,,XA,1220,14794,0,606,1,X,11,2024
1,AL,34,5,,XC,1220,4251,0,83,1,X,11,2024
1,AL,34,5,,XM,1220,51325,0,1012,1,X,11,2024
1,AL,34,5,,XO,1220,115387,0,2059,1,X,11,2024
1,AL,34,5,,XQ,1220,10521,0,224,1,X,11,2024
1,AL,34,5,BC,,2010,2754,0,0,1,0,11,2024
1,AL,34,5,CO,,2010,5052,0,0,1,0,11,2024
1,AL,34,5,DF,,2010,21127,0,0,1,0,11,2024
1,AL,34,5,JA,,2010,16552,0,0,1,0,11,2024
1,AL,34,5,NL,,2010,24076,0,0,1,0,11,2024
1,AL,34,5,NL,,2010,3276,0,0,2,0,11,2024
1,AL,34,5,OT,,2010,84706,0,0,1,0,11,2024
1,AL,34,5,SL,,2010,38146,0,0,1,0,11,2024
1,AL,35,5,,XO,1220,11305,0,498,1,X,11,2024
1,AL,35,5,,XQ,1220,6483,0,322,1,X,11,2024
1,AL,35,5,CO,,2010,21255,0,0,1,0,11,2024
1,AL,36,3,,XC,1220,17004,570,85,1,X,11,2024
1,AL,36,3,,XO,1220,32302,2037,172,1,X,11,2024
1,AL,36,3,XX,,2010,91191,329,0,1,0,11,2024
1,AL,38,1,XX,,2010,12315,20312,0,1,1,11,2024
1,AL,38,3,,XO,1220,3014,5,17,1,X,11,2024
1,AL,38,3,,XQ,1220,3301,1,178,1,X,11,2024
1,AL,38,3,XX,,2010,8427,1,0,1,0,11,2024
1,AL,38,5,,XA,1220,139724,0,2627,1,X,11,2024
1,AL,38,5,,XB,1220,23365,0,458,1,X,11,2024
1,AL,38,5,,XC,1220,482584,0,5547,1,X,11,2024
1,AL,38,5,,XM,1220,3039743,0,62567,1,X,11,2024
1,AL,38,5,,XO,1220,1136868,0,40852,1,X,11,2024
1,AL,38,5,,XO,1220,58806,0,2714,2,X,11,2024
1,AL,38,5,,XQ,1220,21548,0,641,1,X,11,2024
1,AL,38,5,,XS,1220,284440,0,5777,1,X,11,2024
1,AL,38,5,CO,,2010,311599,0,0,1,0,11,2024
1,AL,38,5,GT,,2010,15305,0,0,2,0,11,2024
1,AL,38,5,JA,,2010,56463,0,0,1,0,11,2024
1,AL,38,5,MX,,2010,757082,0,0,1,0,11,2024
1,AL,38,5,MX,,2010,98388,0,0,2,0,11,2024
1,AL,38,5,NL,,2010,16983,0,0,1,0,11,2024
1,AL,38,5,OT,,2010,4616,0,0,1,0,11,2024
1,AL,38,5,SL,,2010,46020,0,0,1,0,11,2024
1,AL,38,6,,XA,1220,546050,0,15935,1,X,11,2024
1,AL,38,6,,XM,1220,285234,0,4629,1,X,11,2024
1,AL,38,6,,XO,1220,892203,0,18488,1,X,11,2024
1,AL,38,6,,XQ,1220,65699,0,1288,1,X,11,2024
1,AL,39,1,XX,,2010,95781,14191,0,1,1,11,2024
1,AL,39,3,,XC,1220,7729,295,267,1,X,11,2024
1,AL,39,3,,XO,1220,11729,153,1547,1,X,11,2024
1,AL,39,3,,XQ,1220,20238,137,108,1,X,11,2024
1,AL,39,3,,XQ,1220,4567,30,7,2,X,11,2024
1,AL,39,3,XX,,2010,18771,295,0,2,0,11,2024
1,AL,39,5,,XA,1220,14934,0,508,1,X,11,2024
1,AL,39,5,,XB,1220,22884,0,1674,1,X,11,2024
1,AL,39,5,,XC,1220,157154,0,4239,1,X,11,2024
1,AL,39,5,,XC,1220,14331,0,294,2,X,11,2024
1,AL,39,5,,XM,1220,357953,0,11070,1,X,11,2024
1,AL,39,5,,XM,1220,53608,0,521,2,X,11,2024
1,AL,39,5,,XO,1220,6735826,0,188139,1,X,11,2024
1,AL,39,5,,XO,1220,177226,0,4773,2,X,11,2024
1,AL,39,5,,XQ,1220,92201,0,2673,1,X,11,2024
1,AL,39,5,,XQ,1220,6212,0,105,2,X,11,2024
1,AL,39,5,,XS,1220,253315,0,7223,1,X,11,2024
1,AL,39,5,,XS,1220,5094,0,71,2,X,11,2024
1,AL,39,5,AG,,2010,111077,0,0,1,0,11,2024
1,AL,39,5,BC,,2010,167779,0,0,1,0,11,2024
1,AL,39,5,CH,,2010,413537,0,0,1,0,11,2024
1,AL,39,5,CH,,2010,24031,0,0,2,0,11,2024
1,AL,39,5,CM,,2010,16798,0,0,1,0,11,2024
1,AL,39,5,CO,,2010,453362,0,0,1,0,11,2024
1,AL,39,5,CO,,2010,638368,0,0,1,1,11,2024
1,AL,39,5,DF,,2010,16870,0,0,1,0,11,2024
1,AL,39,5,DG,,2010,513503,0,0,1,0,11,2024
1,AL,39,5,DG,,2010,241622,0,0,2,0,11,2024
1,AL,39,5,GT,,2010,269276,0,0,1,0,11,2024
1,AL,39,5,GT,,2010,34578,0,0,2,0,11,2024
1,AL,39,5,JA,,2010,238911,0,0,1,0,11,2024
1,AL,39,5,JA,,2010,67635,0,0,2,0,11,2024
1,AL,39,5,MO,,2010,46328,0,0,1,0,11,2024
1,AL,39,5,MX,,2010,1711776,0,0,1,0,11,2024
1,AL,39,5,MX,,2010,133083,0,0,1,1,11,2024
1,AL,39,5,MX,,2010,4443,0,0,2,0,11,2024
1,AL,39,5,NL,,2010,1377258,0,0,1,0,11,2024
1,AL,39,5,NL,,2010,275758,0,0,1,1,11,2024
1,AL,39,5,NL,,2010,158270,0,0,2,0,11,2024
1,AL,39,5,NL,,2010,8135,0,0,2,1,11,2024
1,AL,39,5,OT,,2010,582716,0,0,1,0,11,2024
1,AL,39,5,PU,,2010,230159,0,0,1,0,11,2024
1,AL,39,5,PU,,2010,34872,0,0,2,0,11,2024
1,AL,39,5,QT,,2010,1096674,0,0,1,0,11,2024
1,AL,39,5,SI,,2010,3380,0,0,1,0,11,2024
1,AL,39,5,SL,,2010,941335,0,0,1,0,11,2024
1,AL,39,5,SL,,2010,97800,0,0,1,1,11,2024
1,AL,39,5,SL,,2010,399600,0,0,2,0,11,2024
1,AL,39,5,SO,,2010,262554,0,0,1,0,11,2024
1,AL,39,5,TM,,2010,4682433,0,0,1,0,11,2024
1,AL,39,5,ZA,,2010,39104,0,0,1,0,11,2024
1,AL,39,5,ZA,,2010,27788,0,0,2,0,11,2024
1,AL,39,6,,XA,1220,157275,0,1555,1,X,11,2024
1,AL,39,6,,XC,1220,143623,0,4897,1,X,11,2024
1,AL,39,6,,XO,1220,1556279,0,17434,1,X,11,2024
1,AL,39,6,,XO,1220,235310,0,3220,2,X,11,2024
1,AL,39,6,,XQ,1220,142530,0,4860,1,X,11,2024
1,AL,39,6,MX,,2010,498233,0,0,1,0,11,2024
1,AL,39,6,TM,,2010,812890,0,0,1,0,11,2024
1,AL,40,3,,XA,1220,9761,1,124,1,X,11,2024
1,AL,40,5,,XA,1220,18057,0,352,1,X,11,2024
1,AL,40,5,,XB,1220,6428,0,532,1,X,11,2024
1,AL,40,5,,XC,1220,9059,0,462,1,X,11,2024
1,AL,40,5,,XC,1220,7170,0,91,2,X,11,2024
1,AL,40,5,,XM,1220,30220,0,1665,1,X,11,2024
1,AL,40,5,,XM,1220,6976,0,88,2,X,11,2024
1,AL,40,5,,XO,1220,791725,0,18997,1,X,11,2024
1,AL,40,5,,XO,1220,153814,0,3290,2,X,11,2024
1,AL,40,5,,XQ,1220,3193201,0,104598,1,X,11,2024
1,AL,40,5,,XS,1220,4079,0,52,2,X,11,2024
1,AL,40,5,CO,,2010,112840,0,0,1,0,11,2024
1,AL,40,5,GT,,2010,5334,0,0,1,0,11,2024
1,AL,40,5,MX,,2010,100328,0,0,1,0,11,2024
1,AL,40,5,NL,,2010,22635,0,0,1,0,11,2024
1,AL,40,5,OT,,2010,681316,0,0,1,0,11,2024
1,AL,40,5,SO,,2010,323444,0,0,1,0,11,2024
1,AL,40,5,TM,,2010,20086,0,0,1,0,11,2024
1,AL,40,5,ZA,,2010,3513,0,0,2,0,11,2024
1,AL,40,6,OT,,2010,6189,0,0,1,1,11,2024
1,AL,42,5,,XM,1220,2961,0,57,1,X,11,2024
1,AL,44,5,,XB,1220,28587,0,711,1,X,11,2024
1,AL,44,5,,XC,1220,16927,0,271,1,X,11,2024
1,AL,44,5,,XM,1220,188090,0,5478,1,X,11,2024
1,AL,44,5,,XO,1220,2250597,0,46431,1,X,11,2024
1,AL,44,5,,XO,1220,60700,0,995,2,X,11,2024
1,AL,44,5,,XQ,1220,3030,0,59,1,X,11,2024
1,AL,44,5,BC,,2010,230690,0,0,1,0,11,2024
1,AL,44,5,BC,,2010,19900,0,0,2,0,11,2024
1,AL,44,5,MX,,2010,101572,0,0,1,0,11,2024
1,AL,44,5,NL,,2010,111567,0,0,1,0,11,2024
1,AL,44,5,NL,,2010,11638,0,0,2,0,11,2024
1,AL,44,5,QT,,2010,71083,0,0,1,0,11,2024
1,AL,44,5,SO,,2010,43338,0,0,1,0,11,2024
1,AL,44,6,,XA,1220,13004,0,254,1,X,11,2024
1,AL,44,6,,XB,1220,89944,0,2240,1,X,11,2024
1,AL,44,6,,XM,1220,98628,0,1538,1,X,11,2024
1,AL,44,6,,XO,1220,59305,0,1478,1,X,11,2024
1,AL,44,6,,XS,1220,61990,0,1545,1,X,11,2024
1,AL,44,6,NL,,2010,46069,0,0,1,0,11,2024
1,AL,47,1,XX,,2010,791932,869021,0,1,0,11,2024
1,AL,47,5,,XO,1220,51330,0,1067,1,X,11,2024
1,AL,47,5,GT,,2010,229174,0,0,1,0,11,2024
1,AL,47,5,MX,,2010,72319,0,0,1,0,11,2024
1,AL,47,5,NL,,2010,707846,0,0,1,0,11,2024
1,AL,47,5,TL,,2010,66382,0,0,1,0,11,2024
1,AL,47,6,,XO,1220,918432,0,31228,1,X,11,2024
1,AL,47,6,,XQ,1220,276969,0,13187,1,X,11,2024
1,AL,47,6,CH,,2010,150643,0,0,1,0,11,2024
1,AL,47,6,DF,,2010,1228557,0,0,1,0,11,2024
1,AL,47,6,JA,,2010,228778,0,0,1,0,11,2024
1,AL,47,6,MX,,2010,559016,0,0,1,0,11,2024
1,AL,47,6,NL,,2010,1165878,0,0,1,0,11,2024
1,AL,47,6,QT,,2010,746900,0,0,1,0,11,2024
1,AL,47,6,TL,,2010,252357,0,0,1,0,11,2024
1,AL,47,6,VE,,2010,449505,0,0,1,0,11,2024
1,AL,48,1,XX,,2010,154421,153153,0,1,1,11,2024
1,AL,48,5,,XC,1220,241679,0,4240,1,X,11,2024
1,AL,48,5,,XM,1220,1069588,0,17158,1,X,11,2024
1,AL,48,5,,XO,1220,3560722,0,91686,1,X,11,2024
1,AL,48,5,BC,,2010,60923,0,0,1,0,11,2024
1,AL,48,5,CH,,2010,24966,0,0,1,0,11,2024
1,AL,48,5,CM,,2010,19473,0,0,1,0,11,2024
1,AL,48,5,CO,,2010,86492,0,0,1,0,11,2024
1,AL,48,5,DF,,2010,33348,0,0,1,0,11,2024
1,AL,48,5,GT,,2010,267236,0,0,1,0,11,2024
1,AL,48,5,JA,,2010,85745,0,0,1,0,11,2024
1,AL,48,5,MI,,2010,136531,0,0,1,0,11,2024
1,AL,48,5,MX,,2010,42362,0,0,1,0,11,2024
1,AL,48,5,NL,,2010,653797,0,0,1,0,11,2024
1,AL,48,5,QT,,2010,278769,0,0,1,0,11,2024
1,AL,48,5,SL,,2010,128539,0,0,1,0,11,2024
1,AL,48,5,TM,,2010,15570,0,0,1,0,11,2024
1,AL,48,5,ZA,,2010,3510,0,0,2,0,11,2024
1,AL,48,6,,XM,1220,504696,0,9891,1,X,11,2024
1,AL,48,6,,XO,1220,7701963,0,169770,1,X,11,2024
1,AL,48,6,BC,,2010,194359,0,0,1,0,11,2024
1,AL,48,6,GT,,2010,112276,0,0,1,0,11,2024
1,AL,48,6,NL,,2010,117383,0,0,1,0,11,2024
1,AL,48,6,QT,,2010,635978,0,0,1,0,11,2024
1,AL,49,3,,XO,1220,5310,32,350,1,X,11,2024
1,AL,49,5,,XO,1220,98774,0,2605,1,X,11,2024
1,AL,49,5,AG,,2010,18385,0,0,1,0,11,2024
1,AL,49,5,NL,,2010,30330,0,0,1,0,11,2024
1,AL,49,5,ZA,,2010,7980,0,0,2,0,11,2024
1,AL,54,3,,XQ,1220,4554,31,291,1,X,11,2024
1,AL,54,5,,XM,1220,8614,0,168,1,X,11,2024
1,AL,54,5,,XO,1220,177117,0,1839,1,X,11,2024
1,AL,54,5,,XQ,1220,53774,0,1176,1,X,11,2024
1,AL,54,5,AG,,2010,52041,0,0,1,0,11,2024
1,AL,54,5,CO,,2010,39397,0,0,2,0,11,2024
1,AL,54,5,MX,,2010,196531,0,0,1,0,11,2024
1,AL,54,5,PU,,2010,1414674,0,0,1,1,11,2024
1,AL,55,1,XX,,2010,3524,249,0,1,1,11,2024
1,AL,55,3,,XQ,1220,11880,97,232,1,X,11,2024
1,AL,55,5,,XO,1220,326913,0,5917,1,X,11,2024
1,AL,55,5,,XQ,1220,7486,0,138,1,X,11,2024
1,AL,55,5,CH,,2010,26671,0,0,1,0,11,2024
1,AL,55,5,MX,,2010,8737,0,0,1,0,11,2024
1,AL,55,5,ZA,,2010,9571,0,0,1,0,11,2024
1,AL,55,5,ZA,,2010,5705,0,0,2,0,11,2024
1,AL,56,3,,XQ,1220,6700,26,131,1,X,11,2024
1,AL,56,5,,XB,1220,14247,0,279,1,X,11,2024
1,AL,56,5,,XO,1220,134158,0,3551,1,X,11,2024
1,AL,56,5,,XQ,1220,9470,0,851,1,X,11,2024
1,AL,56,5,CH,,2010,37607,0,0,1,0,11,2024
1,AL,56,5,MX,,2010,69762,0,0,1,0,11,2024
1,AL,56,5,QT,,2010,2535,0,0,1,0,11,2024
1,AL,56,5,ZA,,2010,19529,0,0,1,0,11,2024
1,AL,56,5,ZA,,2010,10042,0,0,2,0,11,2024
1,AL,57,5,,XM,1220,270559,0,5143,1,X,11,2024
1,AL,57,5,,XO,1220,1360255,0,23860,1,X,11,2024
1,AL,57,5,,XO,1220,87427,0,3230,2,X,11,2024
1,AL,57,5,,XS,1220,253781,0,4973,1,X,11,2024
1,AL,57,5,NL,,2010,879434,0,0,1,0,11,2024
1,AL,58,3,,XO,1220,3547,278,69,1,X,11,2024
1,AL,58,3,XX,,2010,8502,52,0,1,0,11,2024
1,AL,58,5,,XB,1220,70454,0,1380,2,X,11,2024
1,AL,58,5,,XO,1220,93299,0,2119,1,X,11,2024
1,AL,58,5,,XO,1220,6687,0,435,2,X,11,2024
1,AL,58,5,,XQ,1220,8944,0,175,1,X,11,2024
1,AL,58,5,CO,,2010,144913,0,0,1,0,11,2024
1,AL,58,5,CO,,2010,2920,0,0,1,1,11,2024
1,AL,58,5,NL,,2010,2858,0,0,1,1,11,2024
1,AL,58,5,QT,,2010,35723,0,0,2,0,11,2024
1,AL,58,5,ZA,,2010,103141,0,0,1,0,11,2024
1,AL,58,5,ZA,,2010,6336,0,0,2,0,11,2024
1,AL,59,3,,XO,1220,6734,60,60,1,X,11,2024
1,AL,59,3,,XQ,1220,11279,162,221,1,X,11,2024
1,AL,59,5,,XC,1220,83268,0,3097,1,X,11,2024
1,AL,59,5,,XM,1220,24692,0,764,1,X,11,2024
1,AL,59,5,,XO,1220,143192,0,2966,1,X,11,2024
1,AL,59,5,,XO,1220,121753,0,2405,2,X,11,2024
1,AL,59,5,,XS,1220,4499,0,88,1,X,11,2024
1,AL,59,5,BC,,2010,238405,0,0,1,0,11,2024
1,AL,59,5,CH,,2010,267617,0,0,2,0,11,2024
1,AL,59,5,DF,,2010,7345,0,0,1,0,11,2024
1,AL,59,5,DF,,2010,12421,0,0,2,0,11,2024
1,AL,59,5,DG,,2010,3456,0,0,2,0,11,2024
