TRDTYPE,USASTATE,DEPE,DISAGMOT,MEXSTATE,CANPROV,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,AK,20XX,3,,XA,1220,56738,115,367,1,X,01,2025
1,AK,20XX,3,,XA,1220,8219,7,747,2,X,01,2025
1,AK,20XX,3,,XC,1220,36054,879,843,1,X,01,2025
1,AK,20XX,3,,XM,1220,6898,18,122,1,X,01,2025
1,AK,20XX,3,,XO,1220,23191,5,454,1,X,01,2025
1,AK,20XX,3,,XQ,1220,9869,170,138,1,X,01,2025
1,AK,2304,5,AG,,2010,19770,0,0,2,0,01,2025
1,AK,2304,5,CM,,2010,76848,0,0,1,0,01,2025
1,AK,2304,5,CM,,2010,30640,0,0,2,0,01,2025
1,AK,2304,5,CO,,2010,40826,0,0,2,0,01,2025
1,AK,2304,5,DF,,2010,4600,0,0,2,0,01,2025
1,AK,2304,5,GT,,2010,1010140,0,0,1,0,01,2025
1,AK,2304,5,GT,,2010,787124,0,0,2,0,01,2025
1,AK,2304,5,JA,,2010,2762,0,0,1,0,01,2025
1,AK,2304,5,JA,,2010,35133,0,0,2,0,01,2025
1,AK,2304,5,MX,,2010,43877,0,0,1,0,01,2025
1,AK,2304,5,MX,,2010,4638,0,0,2,0,01,2025
1,AK,2304,5,NL,,2010,237129,0,0,1,0,01,2025
1,AK,2304,5,NL,,2010,1003312,0,0,2,0,01,2025
1,AK,2304,5,QT,,2010,3972,0,0,1,0,01,2025
1,AK,2304,5,TL,,2010,10419,0,0,2,0,01,2025
1,AK,2304,6,NL,,2010,330837,0,0,2,0,01,2025
1,AK,2304,8,TM,,2010,5100,0,0,1,X,01,2025
1,AK,2506,5,MX,,2010,42286,0,0,1,0,01,2025
1,AK,26XX,3,,XA,1220,539747,1988,1737,1,X,01,2025
1,AK,3001,5,,XC,1220,3357,0,72,1,X,01,2025
1,AK,3004,5,,XC,1220,508196,0,8916,1,X,01,2025
1,AK,3004,5,,XC,1220,24807,0,309,2,X,01,2025
1,AK,3009,5,,XC,1220,597406,0,3539,1,X,01,2025
1,AK,3023,5,,XC,1220,83421,0,3127,1,X,01,2025
1,AK,30XX,1,,XC,1220,285363,2455430,2824,1,X,01,2025
1,AK,30XX,3,,XC,1220,18558,22,335,1,X,01,2025
1,AK,30XX,3,,XM,1220,6669,17,169,1,X,01,2025
1,AK,3103,5,,XC,1220,4586336,0,45697,1,X,01,2025
1,AK,3104,5,,XA,1220,28876,0,566,1,X,01,2025
1,AK,3104,5,,XY,1220,1440979,0,19064,1,X,01,2025
1,AK,3104,5,,XY,1220,393400,0,7453,2,X,01,2025
1,AK,3106,5,,XC,1220,556372,0,10897,1,X,01,2025
1,AK,3126,5,,XY,1220,15098,0,97,1,X,01,2025
1,AK,31XX,3,,XC,1220,8358,3,67,1,X,01,2025
1,AK,31XX,3,,XQ,1220,960318,2068,0,2,X,01,2025
1,AK,31XX,3,XX,,2010,6653,3,0,2,0,01,2025
1,AK,3310,5,,XA,1220,13277,0,103,1,X,01,2025
1,AK,3310,5,,XA,1220,3216,0,63,2,X,01,2025
1,AK,3401,5,,XM,1220,9990,0,204,1,X,01,2025
1,AK,3501,5,,XM,1220,5339,0,107,1,X,01,2025
1,AK,3801,5,,XY,1220,22871,0,583,1,X,01,2025
1,AK,3802,5,,XO,1220,373062,0,191,1,X,01,2025
1,AK,3802,5,,XO,1220,2719,0,0,2,X,01,2025
1,AK,4101,3,,XA,1220,5280,4,0,1,X,01,2025
1,AK,4101,3,,XO,1220,50731,25,530,2,X,01,2025
1,AK,41XX,3,XX,,2010,4600,36,0,1,0,01,2025
1,AK,70XX,8,,XA,1220,1016,0,30,1,X,01,2025
1,AK,70XX,8,,XC,1220,8112,0,153,1,X,01,2025
1,AK,70XX,8,,XM,1220,730,0,17,1,X,01,2025
1,AK,70XX,8,,XQ,1220,2065,0,61,1,X,01,2025
1,AK,70XX,8,,XQ,1220,2153,0,234,2,X,01,2025
1,AL,0101,5,,XC,1220,35304,0,2666,1,X,01,2025
1,AL,0101,5,,XM,1220,17003,0,1289,1,X,01,2025
1,AL,0101,5,,XM,1220,8412,0,534,2,X,01,2025
1,AL,0106,5,,XB,1220,150195,0,3361,1,X,01,2025
1,AL,0115,5,,XB,1220,372338,0,10037,1,X,01,2025
1,AL,0115,5,,XB,1220,68530,0,1839,2,X,01,2025
1,AL,0115,5,,XM,1220,60429,0,1283,1,X,01,2025
1,AL,0206,5,,XO,1220,9218,0,1113,1,X,01,2025
1,AL,0206,5,,XQ,1220,47410,0,499,1,X,01,2025
1,AL,0209,5,,XQ,1220,37609,0,874,1,X,01,2025
1,AL,0212,5,,XQ,1220,123079,0,1218,1,X,01,2025
1,AL,0701,5,,XO,1220,148833,0,2946,1,X,01,2025
1,AL,0701,5,,XO,1220,17168,0,341,2,X,01,2025
1,AL,0708,5,,XO,1220,9440018,0,52249,1,X,01,2025
1,AL,0708,5,,XO,1220,414204,0,7439,2,X,01,2025
1,AL,0712,5,,XA,1220,3803,0,125,1,X,01,2025
1,AL,0712,5,,XC,1220,38344,0,2440,1,X,01,2025
1,AL,0712,5,,XO,1220,103922,0,6271,1,X,01,2025
1,AL,0712,5,,XQ,1220,2860211,0,32306,1,X,01,2025
1,AL,0712,5,,XQ,1220,1959546,0,26396,2,X,01,2025
1,AL,0712,6,,XQ,1220,276504,0,13165,1,X,01,2025
1,AL,0712,8,,XQ,1220,74881,0,922,1,X,01,2025
1,AL,0901,5,,XB,1220,6460,0,126,2,X,01,2025
1,AL,0901,5,,XC,1220,25524,0,1296,1,X,01,2025
1,AL,0901,5,,XM,1220,3567,0,70,1,X,01,2025
1,AL,0901,5,,XO,1220,74595181,0,688167,1,X,01,2025
1,AL,0901,5,,XO,1220,1256108,0,35302,2,X,01,2025
1,AL,0901,5,,XQ,1220,73413,0,1771,1,X,01,2025
1,AL,0901,6,,XA,1220,66500,0,3127,1,X,01,2025
1,AL,0901,6,,XO,1220,432248,0,5556,1,X,01,2025
1,AL,09XX,3,,XO,1220,25316,10,488,1,X,01,2025
1,AL,09XX,3,,XQ,1220,9224,8,276,1,X,01,2025
1,AL,17XX,3,XX,,2010,15900,3,0,1,0,01,2025
1,AL,17XX,3,XX,,2010,39088,189,0,2,0,01,2025
1,AL,18XX,1,XX,,2010,103500,255168,0,1,0,01,2025
1,AL,18XX,1,XX,,2010,82174,76236,0,1,1,01,2025
1,AL,19XX,1,XX,,2010,63228303,52944268,0,1,0,01,2025
1,AL,19XX,1,XX,,2010,784460,1881675,0,1,1,01,2025
1,AL,19XX,3,XX,,2010,8691,56,0,1,0,01,2025
1,AL,2006,3,,XC,1220,9995,185,196,1,X,01,2025
1,AL,20XX,3,,XA,1220,375782,1288,2485,1,X,01,2025
1,AL,20XX,3,,XA,1220,75141,106,423,2,X,01,2025
1,AL,20XX,3,,XC,1220,80886,92,968,1,X,01,2025
1,AL,20XX,3,,XC,1220,3684,46,69,2,X,01,2025
1,AL,20XX,3,,XM,1220,11018,98,224,2,X,01,2025
1,AL,20XX,3,,XO,1220,3006711,4095,13445,1,X,01,2025
1,AL,20XX,3,,XO,1220,105072,1117,626,2,X,01,2025
1,AL,20XX,3,,XQ,1220,2768416,6273,19220,1,X,01,2025
1,AL,20XX,3,,XQ,1220,1091964,1561,2280,2,X,01,2025
1,AL,20XX,3,XX,,2010,2555410,13231,0,1,0,01,2025
1,AL,20XX,3,XX,,2010,46037,678,0,2,0,01,2025
1,AL,20XX,8,,XC,1220,11054,0,86,1,X,01,2025
1,AL,20XX,8,,XQ,1220,18655,0,69,1,X,01,2025
1,AL,2301,5,MX,,2010,73017,0,0,1,0,01,2025
1,AL,2301,5,NL,,2010,22035,0,0,1,0,01,2025
1,AL,2301,5,OT,,2010,6595514,0,0,1,0,01,2025
1,AL,2301,5,OT,,2010,527755,0,0,2,0,01,2025
1,AL,2301,5,ZA,,2010,2003144,0,0,1,0,01,2025
1,AL,2301,5,ZA,,2010,75331,0,0,2,0,01,2025
1,AL,2301,6,OT,,2010,88500,0,0,1,0,01,2025
1,AL,2301,8,TM,,2010,34248,0,0,1,X,01,2025
1,AL,2303,5,CO,,2010,401828,0,0,1,0,01,2025
1,AL,2303,5,CO,,2010,6983,0,0,2,0,01,2025
1,AL,2303,5,DF,,2010,7457,0,0,1,0,01,2025
1,AL,2303,5,DG,,2010,418566,0,0,1,0,01,2025
1,AL,2303,5,HG,,2010,875118,0,0,1,0,01,2025
1,AL,2303,5,JA,,2010,33165,0,0,2,0,01,2025
1,AL,2303,5,MX,,2010,2821894,0,0,1,0,01,2025
1,AL,2303,5,MX,,2010,9607,0,0,2,0,01,2025
1,AL,2303,5,NL,,2010,5760,0,0,1,0,01,2025
1,AL,2303,6,CO,,2010,2566097,0,0,1,0,01,2025
1,AL,2303,6,JA,,2010,83274,0,0,1,0,01,2025
1,AL,2303,6,JA,,2010,66501,0,0,1,1,01,2025
1,AL,2303,6,MX,,2010,2115408,0,0,1,0,01,2025
1,AL,2303,6,OT,,2010,110278,0,0,1,0,01,2025
1,AL,2303,6,SL,,2010,211344,0,0,1,0,01,2025
1,AL,2304,3,XX,,2010,3493,109,0,1,0,01,2025
1,AL,2304,5,AG,,2010,611807,0,0,1,0,01,2025
1,AL,2304,5,AG,,2010,46398,0,0,2,0,01,2025
1,AL,2304,5,BC,,2010,334981,0,0,1,0,01,2025
1,AL,2304,5,BC,,2010,4898,0,0,2,0,01,2025
1,AL,2304,5,CH,,2010,991812,0,0,1,0,01,2025
1,AL,2304,5,CM,,2010,188389,0,0,1,0,01,2025
1,AL,2304,5,CM,,2010,6818,0,0,2,0,01,2025
1,AL,2304,5,CO,,2010,3785221,0,0,1,0,01,2025
1,AL,2304,5,CO,,2010,576370,0,0,1,1,01,2025
1,AL,2304,5,CO,,2010,33048,0,0,2,0,01,2025
1,AL,2304,5,DF,,2010,8742260,0,0,1,0,01,2025
1,AL,2304,5,DF,,2010,95430,0,0,2,0,01,2025
1,AL,2304,5,DG,,2010,164186,0,0,1,0,01,2025
1,AL,2304,5,DG,,2010,2721,0,0,2,0,01,2025
1,AL,2304,5,GR,,2010,3365,0,0,1,0,01,2025
1,AL,2304,5,GT,,2010,8628083,0,0,1,0,01,2025
1,AL,2304,5,GT,,2010,58717,0,0,1,1,01,2025
1,AL,2304,5,GT,,2010,3945430,0,0,2,0,01,2025
1,AL,2304,5,HG,,2010,3676622,0,0,1,0,01,2025
1,AL,2304,5,JA,,2010,1177092,0,0,1,0,01,2025
1,AL,2304,5,JA,,2010,47655,0,0,2,0,01,2025
1,AL,2304,5,MI,,2010,119694,0,0,1,0,01,2025
1,AL,2304,5,MO,,2010,233572,0,0,1,0,01,2025
1,AL,2304,5,MX,,2010,12330013,0,0,1,0,01,2025
1,AL,2304,5,MX,,2010,52560,0,0,1,1,01,2025
1,AL,2304,5,MX,,2010,275976,0,0,2,0,01,2025
1,AL,2304,5,NL,,2010,73928453,0,0,1,0,01,2025
1,AL,2304,5,NL,,2010,551281,0,0,1,1,01,2025
1,AL,2304,5,NL,,2010,45835781,0,0,2,0,01,2025
1,AL,2304,5,NL,,2010,4730,0,0,2,1,01,2025
1,AL,2304,5,OT,,2010,5710005,0,0,1,0,01,2025
1,AL,2304,5,OT,,2010,435590,0,0,2,0,01,2025
1,AL,2304,5,PU,,2010,588815,0,0,1,0,01,2025
1,AL,2304,5,PU,,2010,1003772,0,0,1,1,01,2025
1,AL,2304,5,PU,,2010,1439343,0,0,2,0,01,2025
1,AL,2304,5,QR,,2010,9347,0,0,1,0,01,2025
1,AL,2304,5,QT,,2010,3835191,0,0,1,0,01,2025
1,AL,2304,5,QT,,2010,457700,0,0,1,1,01,2025
1,AL,2304,5,QT,,2010,162909,0,0,2,0,01,2025
1,AL,2304,5,SL,,2010,2454557,0,0,1,0,01,2025
1,AL,2304,5,SL,,2010,48300,0,0,1,1,01,2025
1,AL,2304,5,SL,,2010,499981,0,0,2,0,01,2025
1,AL,2304,5,TL,,2010,88091,0,0,1,0,01,2025
1,AL,2304,5,TL,,2010,8040,0,0,2,0,01,2025
1,AL,2304,5,TM,,2010,5451336,0,0,1,0,01,2025
1,AL,2304,5,VE,,2010,62576,0,0,1,0,01,2025
1,AL,2304,5,YU,,2010,86461,0,0,1,0,01,2025
1,AL,2304,6,CH,,2010,75328,0,0,1,0,01,2025
1,AL,2304,6,CO,,2010,497716,0,0,1,0,01,2025
1,AL,2304,6,DF,,2010,1060707,0,0,1,0,01,2025
1,AL,2304,6,DF,,2010,963594,0,0,2,0,01,2025
1,AL,2304,6,GT,,2010,2683000,0,0,1,0,01,2025
1,AL,2304,6,HG,,2010,3774112,0,0,1,0,01,2025
1,AL,2304,6,JA,,2010,8054173,0,0,1,0,01,2025
1,AL,2304,6,MI,,2010,456129,0,0,1,0,01,2025
1,AL,2304,6,MX,,2010,11201482,0,0,1,0,01,2025
1,AL,2304,6,MX,,2010,70119,0,0,2,0,01,2025
1,AL,2304,6,NL,,2010,7605307,0,0,1,0,01,2025
1,AL,2304,6,NL,,2010,202409,0,0,1,1,01,2025
1,AL,2304,6,OT,,2010,7233271,0,0,1,0,01,2025
1,AL,2304,6,OT,,2010,149970,0,0,1,1,01,2025
1,AL,2304,6,OT,,2010,1282564,0,0,2,1,01,2025
1,AL,2304,6,PU,,2010,291686,0,0,1,0,01,2025
1,AL,2304,6,QT,,2010,1575421,0,0,1,0,01,2025
1,AL,2304,6,SO,,2010,582523,0,0,1,0,01,2025
1,AL,2304,6,TL,,2010,184000,0,0,1,0,01,2025
1,AL,2304,6,TM,,2010,1105459,0,0,1,0,01,2025
1,AL,2304,6,VE,,2010,573077,0,0,1,0,01,2025
1,AL,2304,8,GR,,2010,5500,0,0,1,X,01,2025
1,AL,2304,8,GT,,2010,36500,0,0,1,X,01,2025
1,AL,2304,8,HG,,2010,3900,0,0,1,X,01,2025
1,AL,2304,8,MO,,2010,28018,0,0,1,X,01,2025
1,AL,2304,8,MO,,2010,208396,0,0,2,X,01,2025
1,AL,2304,8,MX,,2010,365100,0,0,1,X,01,2025
1,AL,2304,8,NL,,2010,117970,0,0,1,X,01,2025
1,AL,2304,8,TM,,2010,34618,0,0,1,X,01,2025
1,AL,2305,5,BC,,2010,110135,0,0,1,0,01,2025
1,AL,2305,5,MO,,2010,77186,0,0,1,0,01,2025
1,AL,2305,5,MX,,2010,203714,0,0,1,0,01,2025
1,AL,2305,5,MX,,2010,257295,0,0,2,0,01,2025
1,AL,2305,5,NL,,2010,82145,0,0,1,0,01,2025
1,AL,2305,5,OT,,2010,7267,0,0,1,0,01,2025
1,AL,2305,5,OT,,2010,3810,0,0,2,0,01,2025
1,AL,2305,5,QT,,2010,11321,0,0,2,0,01,2025
1,AL,2305,5,TM,,2010,7019340,0,0,1,0,01,2025
1,AL,2305,5,TM,,2010,26000,0,0,1,1,01,2025
1,AL,2305,5,TM,,2010,34136,0,0,2,0,01,2025
1,AL,2305,8,TM,,2010,116469,0,0,1,X,01,2025
1,AL,2310,5,NL,,2010,18581,0,0,1,0,01,2025
1,AL,2401,5,CH,,2010,2967413,0,0,1,0,01,2025
1,AL,2401,5,CH,,2010,631793,0,0,2,0,01,2025
1,AL,2401,5,DG,,2010,168519,0,0,1,0,01,2025
1,AL,2401,5,DG,,2010,1413105,0,0,2,0,01,2025
1,AL,2401,5,JA,,2010,41071,0,0,1,0,01,2025
1,AL,2401,5,NL,,2010,151615,0,0,1,0,01,2025
1,AL,2401,5,NL,,2010,2895,0,0,2,0,01,2025
1,AL,2401,5,OT,,2010,147504,0,0,1,0,01,2025
1,AL,2402,5,CH,,2010,13578,0,0,1,0,01,2025
1,AL,2402,5,DG,,2010,55989,0,0,1,0,01,2025
1,AL,2402,6,JA,,2010,79122,0,0,1,0,01,2025
1,AL,2403,5,CH,,2010,44230,0,0,1,0,01,2025
1,AL,2404,8,CH,,2010,54440,0,0,1,X,01,2025
1,AL,2404,8,PU,,2010,5003,0,0,2,X,01,2025
1,AL,2408,5,CH,,2010,99200,0,0,1,0,01,2025
1,AL,2503,3,XX,,2010,23815,237,0,1,0,01,2025
1,AL,2503,5,BC,,2010,882474,0,0,1,0,01,2025
1,AL,2503,6,BC,,2010,1053640,0,0,1,0,01,2025
1,AL,2506,5,BC,,2010,218533,0,0,1,0,01,2025
1,AL,2506,5,BC,,2010,67885,0,0,2,0,01,2025
1,AL,2506,5,NL,,2010,5816,0,0,1,0,01,2025
1,AL,2506,5,NL,,2010,3350,0,0,2,0,01,2025
1,AL,2506,5,QT,,2010,76085,0,0,1,0,01,2025
1,AL,2506,5,SO,,2010,32684,0,0,1,0,01,2025
1,AL,2507,5,BC,,2010,5008185,0,0,1,0,01,2025
1,AL,2507,5,BC,,2010,32800,0,0,2,0,01,2025
1,AL,2601,5,SO,,2010,116811,0,0,1,0,01,2025
1,AL,2603,5,SO,,2010,9312,0,0,1,0,01,2025
1,AL,2604,5,CO,,2010,70534,0,0,1,0,01,2025
1,AL,2604,5,JA,,2010,4537,0,0,1,0,01,2025
1,AL,2604,5,SO,,2010,471943,0,0,1,0,01,2025
1,AL,2604,5,SO,,2010,96008,0,0,2,0,01,2025
1,AL,2604,6,NL,,2010,78092,0,0,1,0,01,2025
1,AL,2604,6,SO,,2010,1258731,0,0,1,0,01,2025
1,AL,2608,5,SO,,2010,11702,0,0,1,0,01,2025
1,AL,3001,5,,XB,1220,11572,0,497,1,X,01,2025
1,AL,3001,5,,XB,1220,5930,0,383,2,X,01,2025
1,AL,3001,5,,XC,1220,36800,0,2569,1,X,01,2025
1,AL,3001,5,,XO,1220,483499,0,8987,1,X,01,2025
1,AL,3001,5,,XO,1220,17041,0,2062,2,X,01,2025
1,AL,3003,5,,XB,1220,203857,0,3992,1,X,01,2025
1,AL,3004,5,,XC,1220,2396056,0,48640,1,X,01,2025
1,AL,3004,5,,XC,1220,155377,0,3985,2,X,01,2025
1,AL,3004,5,,XO,1220,474788,0,12159,1,X,01,2025
1,AL,3004,5,,XS,1220,50306,0,404,2,X,01,2025
1,AL,3004,6,,XC,1220,487946,0,5639,1,X,01,2025
1,AL,3005,5,,XO,1220,15819,0,1903,1,X,01,2025
1,AL,3005,5,,XQ,1220,4110,0,262,1,X,01,2025
1,AL,3009,5,,XC,1220,1277689,0,9481,1,X,01,2025
1,AL,3019,5,,XC,1220,8932,0,69,1,X,01,2025
1,AL,3020,5,,XC,1220,52619,0,460,1,X,01,2025
1,AL,30XX,3,,XC,1220,20136,88,444,1,X,01,2025
1,AL,30XX,3,,XC,1220,11084,14,316,2,X,01,2025
1,AL,30XX,3,,XO,1220,3731,45,72,1,X,01,2025
1,AL,3302,5,,XA,1220,8353,0,254,1,X,01,2025
1,AL,3302,5,,XA,1220,2961,0,70,2,X,01,2025
1,AL,3302,5,,XC,1220,26921,0,574,1,X,01,2025
1,AL,3302,5,,XC,1220,24163,0,1414,2,X,01,2025
1,AL,3310,5,,XA,1220,2076879,0,31920,1,X,01,2025
1,AL,3310,5,,XA,1220,521678,0,9664,2,X,01,2025
1,AL,33XX,3,,XA,1220,63940,867,630,1,X,01,2025
1,AL,3401,5,,XA,1220,67496,0,1736,1,X,01,2025
1,AL,3401,5,,XB,1220,30674,0,2825,1,X,01,2025
1,AL,3401,5,,XM,1220,6954813,0,142110,1,X,01,2025
1,AL,3401,5,,XM,1220,253686,0,4736,2,X,01,2025
1,AL,3401,5,,XO,1220,132172,0,7371,1,X,01,2025
1,AL,3401,5,,XQ,1220,46328,0,2894,1,X,01,2025
1,AL,3401,5,,XQ,1220,12324,0,123,2,X,01,2025
1,AL,3401,5,,XS,1220,2713866,0,53365,1,X,01,2025
1,AL,3401,6,,XA,1220,39274,0,770,1,X,01,2025
1,AL,3401,6,,XM,1220,1579764,0,13745,1,X,01,2025
1,AL,3401,6,,XO,1220,83948,0,1646,1,X,01,2025
1,AL,3401,6,,XQ,1220,190977,0,3127,2,X,01,2025
1,AL,3401,6,,XS,1220,74610,0,333,1,X,01,2025
1,AL,3401,8,,XM,1220,16259,0,318,1,X,01,2025
1,AL,3403,5,,XA,1220,89510,0,2257,1,X,01,2025
1,AL,3403,5,,XA,1220,10166,0,199,2,X,01,2025
1,AL,3403,5,,XM,1220,42907,0,841,1,X,01,2025
1,AL,3403,5,,XO,1220,156235,0,1255,1,X,01,2025
1,AL,3403,5,,XS,1220,6444830,0,102473,1,X,01,2025
1,AL,3403,5,,XS,1220,33013,0,765,2,X,01,2025
1,AL,3403,6,,XA,1220,3706605,0,35429,1,X,01,2025
1,AL,3403,6,,XS,1220,94917,0,1474,1,X,01,2025
1,AL,3410,5,,XO,1220,31003,0,680,1,X,01,2025
1,AL,3422,5,,XM,1220,48743,0,955,1,X,01,2025
1,AL,34XX,3,,XM,1220,14100,30,194,1,X,01,2025
1,AL,34XX,3,,XQ,1220,10462,25,159,2,X,01,2025
1,AL,3501,3,,XA,1220,8057,78,54,1,X,01,2025
1,AL,3501,3,,XA,1220,10183,7,199,2,X,01,2025
1,AL,3501,5,,XM,1220,64331,0,1387,1,X,01,2025
1,AL,3501,5,,XM,1220,11935,0,168,2,X,01,2025
1,AL,35XX,3,,XA,1220,2914,26,274,1,X,01,2025
1,AL,35XX,3,,XA,1220,14256,11,104,2,X,01,2025
1,AL,3604,5,,XO,1220,72588,0,1423,1,X,01,2025
1,AL,3604,6,,XA,1220,7857010,0,131693,1,X,01,2025
1,AL,3604,6,,XC,1220,121789,0,2083,1,X,01,2025
1,AL,3604,6,,XM,1220,2084016,0,28114,1,X,01,2025
1,AL,3604,6,,XO,1220,66544,0,1304,1,X,01,2025
1,AL,3604,6,,XS,1220,43337,0,428,1,X,01,2025
1,AL,3613,5,,XO,1220,1309542,0,13245,1,X,01,2025
1,AL,3801,5,,XM,1220,15740,0,436,1,X,01,2025
1,AL,3801,5,,XM,1220,45298,0,354,2,X,01,2025
1,AL,3801,5,,XO,1220,28877132,0,516524,1,X,01,2025
1,AL,3801,5,,XO,1220,1883544,0,28038,2,X,01,2025
1,AL,3801,5,,XQ,1220,2369818,0,66133,1,X,01,2025
1,AL,3801,5,,XQ,1220,32970,0,780,2,X,01,2025
1,AL,3801,6,,XO,1220,52954909,0,476977,1,X,01,2025
1,AL,3801,6,,XO,1220,354465,0,3509,2,X,01,2025
1,AL,3801,6,,XQ,1220,2203083,0,9597,1,X,01,2025
1,AL,3802,5,,XM,1220,7969,0,125,1,X,01,2025
1,AL,3802,5,,XO,1220,36728488,0,535682,1,X,01,2025
1,AL,3802,5,,XO,1220,3615895,0,60423,2,X,01,2025
1,AL,3802,5,,XQ,1220,2888,0,56,2,X,01,2025
1,AL,3802,6,,XA,1220,46442,0,1424,1,X,01,2025
1,AL,3802,6,,XO,1220,19719584,0,364419,1,X,01,2025
1,AL,3802,6,,XO,1220,494327,0,6254,2,X,01,2025
1,AL,3802,6,,XQ,1220,3658972,0,29369,1,X,01,2025
1,AL,3803,5,,XO,1220,31378,0,1273,1,X,01,2025
1,AL,3803,5,,XO,1220,3093,0,79,2,X,01,2025
1,AL,38XX,3,,XA,1220,16079,34,125,1,X,01,2025
1,AL,38XX,3,,XO,1220,37965,3199,1118,1,X,01,2025
1,AL,38XX,3,,XO,1220,14961,743,418,2,X,01,2025
1,AL,39XX,3,,XO,1220,17042,374,1547,2,X,01,2025
1,AL,4101,3,,XA,1220,48315,115,944,1,X,01,2025
1,AL,4101,3,,XC,1220,12785,139,249,1,X,01,2025
1,AL,4101,3,,XO,1220,184252,1496,1914,1,X,01,2025
1,AL,4101,3,,XO,1220,33137,16,161,2,X,01,2025
1,AL,4101,3,,XQ,1220,81675,896,1410,1,X,01,2025
1,AL,41XX,3,XX,,2010,126298,851,0,1,0,01,2025
1,AL,41XX,3,XX,,2010,70719,1191,0,2,0,01,2025
1,AL,5203,1,XX,,2010,9600,85,0,1,0,01,2025
1,AL,5203,1,XX,,2010,12990,1136,0,1,1,01,2025
1,AL,52XX,3,XX,,2010,196475,3642,0,1,0,01,2025
1,AL,52XX,3,XX,,2010,57444,254,0,2,0,01,2025
1,AL,5501,3,XX,,2010,134574,706,0,1,0,01,2025
1,AL,55XX,3,XX,,2010,15469,986,0,2,0,01,2025
1,AL,70XX,8,,XA,1220,10358,0,121,1,X,01,2025
1,AL,70XX,8,,XA,1220,4193,0,130,2,X,01,2025
1,AL,70XX,8,,XC,1220,4646,0,66,1,X,01,2025
1,AL,70XX,8,,XC,1220,53,0,1,2,X,01,2025
1,AL,70XX,8,,XM,1220,3026,0,77,1,X,01,2025
1,AL,70XX,8,,XO,1220,25705,0,1397,1,X,01,2025
1,AL,70XX,8,,XO,1220,10069,0,205,2,X,01,2025
1,AL,70XX,8,,XQ,1220,28430,0,612,1,X,01,2025
1,AL,70XX,8,,XQ,1220,8185,0,97,2,X,01,2025
1,AR,0101,5,,XO,1220,23417,0,1401,1,X,01,2025
1,AR,0106,5,,XB,1220,619691,0,550,1,X,01,2025
1,AR,0106,5,,XO,1220,53372,0,3127,1,X,01,2025
1,AR,0115,5,,XB,1220,78790,0,9054,1,X,01,2025
1,AR,0206,5,,XO,1220,10701,0,1113,1,X,01,2025
1,AR,0209,5,,XM,1220,17810,0,1524,1,X,01,2025
1,AR,0708,5,,XO,1220,1472724,0,68583,1,X,01,2025
1,AR,0708,5,,XO,1220,3739,0,73,2,X,01,2025
1,AR,0708,5,,XQ,1220,30855,0,1470,1,X,01,2025
1,AR,0712,5,,XB,1220,3643,0,344,1,X,01,2025
1,AR,0712,5,,XM,1220,47386,0,3097,1,X,01,2025
1,AR,0712,5,,XO,1220,109215,0,7214,1,X,01,2025
1,AR,0712,5,,XO,1220,10518,0,198,2,X,01,2025
1,AR,0712,5,,XQ,1220,1975708,0,25873,1,X,01,2025
1,AR,0712,5,,XQ,1220,87160,0,1423,2,X,01,2025
1,AR,0712,6,,XO,1220,29266,0,574,1,X,01,2025
1,AR,0901,5,,XC,1220,15783,0,243,1,X,01,2025
1,AR,0901,5,,XO,1220,781442,0,22887,1,X,01,2025
1,AR,0901,5,,XO,1220,220289,0,2292,2,X,01,2025
1,AR,0901,6,,XO,1220,245040,0,2423,1,X,01,2025
1,AR,09XX,3,,XO,1220,11661,671,232,1,X,01,2025
1,AR,09XX,3,,XO,1220,4844,14,69,2,X,01,2025
1,AR,09XX,3,,XQ,1220,8948,2,34,2,X,01,2025
1,AR,20XX,3,,XA,1220,20624,139,274,1,X,01,2025
1,AR,20XX,3,,XA,1220,64034,376,118,2,X,01,2025
1,AR,20XX,3,,XC,1220,62510,148,551,1,X,01,2025
1,AR,20XX,3,,XC,1220,2734,11,54,2,X,01,2025
1,AR,20XX,3,,XM,1220,272134,935,623,2,X,01,2025
1,AR,20XX,3,,XO,1220,177891,659,1720,1,X,01,2025
1,AR,20XX,3,,XO,1220,20495,144,249,2,X,01,2025
1,AR,20XX,3,,XQ,1220,750644,2619,3064,1,X,01,2025
1,AR,20XX,3,,XQ,1220,25467,435,384,2,X,01,2025
1,AR,20XX,3,XX,,2010,148191,768,0,1,0,01,2025
1,AR,2301,5,DF,,2010,666934,0,0,1,0,01,2025
1,AR,2301,5,MX,,2010,52982,0,0,1,0,01,2025
1,AR,2301,5,NL,,2010,41133,0,0,1,0,01,2025
1,AR,2301,5,NL,,2010,313989,0,0,1,1,01,2025
1,AR,2301,5,NL,,2010,11934,0,0,2,0,01,2025
1,AR,2301,5,SL,,2010,3360,0,0,1,0,01,2025
1,AR,2301,5,TM,,2010,16795,0,0,1,0,01,2025
1,AR,2301,6,NL,,2010,379505,0,0,1,0,01,2025
1,AR,2301,6,OT,,2010,183214,0,0,1,0,01,2025
1,AR,2301,6,TM,,2010,461696,0,0,1,0,01,2025
