TRDTYPE,USASTATE,COMMODITY2,DISAGMOT,MEXSTATE,CANPROV,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,AK,03,5,,XC,1220,339972,0,5390,1,X,01,2025
1,AK,15,5,,XC,1220,430772,0,6075,1,X,01,2025
1,AK,16,5,,XC,1220,86092,0,1688,1,X,01,2025
1,AK,23,5,,XC,1220,332187,0,2429,1,X,01,2025
1,AK,27,5,,XC,1220,5142708,0,56594,1,X,01,2025
1,AK,28,5,,XY,1220,22871,0,583,1,X,01,2025
1,AK,32,5,MX,,2010,42286,0,0,1,0,01,2025
1,AK,38,6,NL,,2010,330837,0,0,2,0,01,2025
1,AK,39,5,MX,,2010,43877,0,0,1,0,01,2025
1,AK,39,5,QT,,2010,3972,0,0,1,0,01,2025
1,AK,39,5,TL,,2010,10419,0,0,2,0,01,2025
1,AK,40,5,NL,,2010,21722,0,0,2,0,01,2025
1,AK,44,1,,XC,1220,285363,2455430,2824,1,X,01,2025
1,AK,48,5,CM,,2010,49481,0,0,1,0,01,2025
1,AK,49,5,CM,,2010,24128,0,0,1,0,01,2025
1,AK,56,5,NL,,2010,280532,0,0,2,0,01,2025
1,AK,60,5,CO,,2010,37446,0,0,2,0,01,2025
1,AK,63,3,,XC,1220,4771,101,224,1,X,01,2025
1,AK,73,3,,XC,1220,2818,494,82,1,X,01,2025
1,AK,73,5,,XY,1220,3472,0,84,1,X,01,2025
1,AK,73,5,AG,,2010,19770,0,0,2,0,01,2025
1,AK,73,5,GT,,2010,5315,0,0,1,0,01,2025
1,AK,74,5,NL,,2010,86784,0,0,2,0,01,2025
1,AK,76,5,NL,,2010,185329,0,0,1,0,01,2025
1,AK,82,3,,XA,1220,3262,37,63,1,X,01,2025
1,AK,82,5,,XY,1220,29765,0,580,1,X,01,2025
1,AK,82,5,MX,,2010,4638,0,0,2,0,01,2025
1,AK,83,3,,XC,1220,6966,6,127,1,X,01,2025
1,AK,84,3,,XA,1220,7516,29,68,1,X,01,2025
1,AK,84,3,,XC,1220,5049,237,100,1,X,01,2025
1,AK,84,5,,XA,1220,28876,0,566,1,X,01,2025
1,AK,84,5,,XO,1220,367841,0,14,1,X,01,2025
1,AK,84,5,,XO,1220,2719,0,0,2,X,01,2025
1,AK,84,5,,XY,1220,1327142,0,17394,1,X,01,2025
1,AK,84,5,,XY,1220,313844,0,6134,2,X,01,2025
1,AK,84,5,CM,,2010,18148,0,0,2,0,01,2025
1,AK,84,5,GT,,2010,824495,0,0,1,0,01,2025
1,AK,84,5,GT,,2010,750144,0,0,2,0,01,2025
1,AK,84,5,JA,,2010,2762,0,0,1,0,01,2025
1,AK,84,5,JA,,2010,12451,0,0,2,0,01,2025
1,AK,84,5,NL,,2010,51800,0,0,1,0,01,2025
1,AK,84,5,NL,,2010,537716,0,0,2,0,01,2025
1,AK,85,3,,XA,1220,25118,24,68,1,X,01,2025
1,AK,85,3,,XA,1220,8219,7,747,2,X,01,2025
1,AK,85,3,,XC,1220,2714,25,42,1,X,01,2025
1,AK,85,3,,XQ,1220,7302,157,69,1,X,01,2025
1,AK,85,5,,XM,1220,4001,0,87,1,X,01,2025
1,AK,85,5,,XY,1220,17487,0,1,2,X,01,2025
1,AK,85,5,CM,,2010,3239,0,0,1,0,01,2025
1,AK,85,5,CO,,2010,3380,0,0,2,0,01,2025
1,AK,85,5,GT,,2010,27226,0,0,1,0,01,2025
1,AK,85,5,GT,,2010,36980,0,0,2,0,01,2025
1,AK,85,5,NL,,2010,76558,0,0,2,0,01,2025
1,AK,87,5,,XM,1220,5989,0,117,1,X,01,2025
1,AK,87,5,,XO,1220,5221,0,177,1,X,01,2025
1,AK,87,5,,XY,1220,65800,0,651,1,X,01,2025
1,AK,87,5,CM,,2010,12492,0,0,2,0,01,2025
1,AK,87,5,DF,,2010,4600,0,0,2,0,01,2025
1,AK,87,5,JA,,2010,22682,0,0,2,0,01,2025
1,AK,87,8,TM,,2010,5100,0,0,1,X,01,2025
1,AK,88,3,,XA,1220,565869,2017,1905,1,X,01,2025
1,AK,88,3,,XC,1220,37263,40,604,1,X,01,2025
1,AK,88,3,,XM,1220,6898,18,122,1,X,01,2025
1,AK,88,3,,XQ,1220,2567,13,69,1,X,01,2025
1,AK,88,3,,XQ,1220,960318,2068,0,2,X,01,2025
1,AK,88,3,XX,,2010,4600,36,0,1,0,01,2025
1,AK,88,5,,XA,1220,13277,0,103,1,X,01,2025
1,AK,88,5,,XC,1220,3357,0,72,1,X,01,2025
1,AK,88,5,,XC,1220,4571,0,89,2,X,01,2025
1,AK,88,5,,XM,1220,5339,0,107,1,X,01,2025
1,AK,88,5,,XY,1220,29898,0,452,1,X,01,2025
1,AK,88,5,,XY,1220,10289,0,306,2,X,01,2025
1,AK,89,5,,XC,1220,6661,0,98,2,X,01,2025
1,AK,90,3,,XM,1220,6669,17,169,1,X,01,2025
1,AK,90,3,,XO,1220,23191,5,454,1,X,01,2025
1,AK,90,3,,XO,1220,50731,25,530,2,X,01,2025
1,AK,90,3,XX,,2010,6653,3,0,2,0,01,2025
1,AK,90,5,,XY,1220,51780,0,1012,2,X,01,2025
1,AK,94,5,,XC,1220,3490,0,68,2,X,01,2025
1,AK,94,5,GT,,2010,153104,0,0,1,0,01,2025
1,AK,95,5,,XA,1220,3216,0,63,2,X,01,2025
1,AK,95,5,,XC,1220,10085,0,54,2,X,01,2025
1,AK,97,3,,XC,1220,3389,1,66,1,X,01,2025
1,AK,98,8,,XA,1220,1016,0,30,1,X,01,2025
1,AK,98,8,,XC,1220,8112,0,153,1,X,01,2025
1,AK,98,8,,XM,1220,730,0,17,1,X,01,2025
1,AK,98,8,,XQ,1220,2065,0,61,1,X,01,2025
1,AK,98,8,,XQ,1220,2153,0,234,2,X,01,2025
1,AL,01,3,XX,,2010,2284930,3514,0,1,0,01,2025
1,AL,01,5,,XO,1220,109146,0,2182,1,X,01,2025
1,AL,02,5,,XC,1220,19898,0,138,1,X,01,2025
1,AL,02,5,,XO,1220,1067429,0,17674,1,X,01,2025
1,AL,02,5,JA,,2010,70485,0,0,1,0,01,2025
1,AL,02,5,NL,,2010,47591,0,0,1,0,01,2025
1,AL,02,5,TM,,2010,23608,0,0,1,0,01,2025
1,AL,02,5,TM,,2010,26000,0,0,1,1,01,2025
1,AL,02,5,YU,,2010,86461,0,0,1,0,01,2025
1,AL,02,8,NL,,2010,22397,0,0,1,X,01,2025
1,AL,04,3,XX,,2010,196475,3642,0,1,0,01,2025
1,AL,04,5,,XC,1220,905096,0,3462,1,X,01,2025
1,AL,04,5,,XO,1220,1142723,0,1381,1,X,01,2025
1,AL,04,5,QT,,2010,813000,0,0,1,0,01,2025
1,AL,05,3,,XO,1220,3460,23,20,1,X,01,2025
1,AL,05,5,,XO,1220,44354,0,1239,1,X,01,2025
1,AL,05,5,,XQ,1220,4768,0,93,1,X,01,2025
1,AL,09,5,,XA,1220,5589,0,109,1,X,01,2025
1,AL,09,5,,XQ,1220,14296,0,280,1,X,01,2025
1,AL,11,5,,XO,1220,17599,0,344,2,X,01,2025
1,AL,12,5,,XO,1220,453429,0,12954,1,X,01,2025
1,AL,12,5,JA,,2010,269260,0,0,1,0,01,2025
1,AL,12,5,MX,,2010,72465,0,0,1,0,01,2025
1,AL,15,5,,XO,1220,77760,0,1689,1,X,01,2025
1,AL,15,5,,XS,1220,51239,0,1004,1,X,01,2025
1,AL,15,6,MX,,2010,94563,0,0,1,0,01,2025
1,AL,15,6,NL,,2010,1035227,0,0,1,0,01,2025
1,AL,17,1,XX,,2010,103500,255168,0,1,0,01,2025
1,AL,17,1,XX,,2010,784460,1881675,0,1,1,01,2025
1,AL,17,5,,XO,1220,3621,0,40,1,X,01,2025
1,AL,18,5,,XO,1220,74608,0,738,1,X,01,2025
1,AL,19,5,,XM,1220,9492,0,1822,1,X,01,2025
1,AL,20,5,,XO,1220,105894,0,1875,1,X,01,2025
1,AL,21,5,,XO,1220,277636,0,2778,1,X,01,2025
1,AL,21,5,,XS,1220,2951,0,347,1,X,01,2025
1,AL,21,5,MX,,2010,83036,0,0,1,0,01,2025
1,AL,22,5,MX,,2010,18600,0,0,1,0,01,2025
1,AL,23,5,,XO,1220,333985,0,4050,1,X,01,2025
1,AL,23,6,,XA,1220,162839,0,1846,1,X,01,2025
1,AL,23,6,,XM,1220,92206,0,912,1,X,01,2025
1,AL,23,6,,XO,1220,855214,0,8465,1,X,01,2025
1,AL,23,6,,XS,1220,43337,0,428,1,X,01,2025
1,AL,25,5,,XA,1220,21748,0,423,1,X,01,2025
1,AL,25,5,,XC,1220,4597,0,434,1,X,01,2025
1,AL,25,5,,XM,1220,9477,0,704,1,X,01,2025
1,AL,25,5,,XO,1220,13641,0,266,1,X,01,2025
1,AL,25,5,,XO,1220,119265,0,2335,2,X,01,2025
1,AL,25,6,NL,,2010,4669,0,0,1,0,01,2025
1,AL,27,5,,XM,1220,4913,0,154,1,X,01,2025
1,AL,27,5,,XO,1220,194344,0,9236,1,X,01,2025
1,AL,27,5,,XS,1220,34721,0,3127,1,X,01,2025
1,AL,27,5,GT,,2010,42531,0,0,1,0,01,2025
1,AL,27,5,GT,,2010,10012,0,0,2,0,01,2025
1,AL,27,5,MX,,2010,114875,0,0,1,0,01,2025
1,AL,27,5,NL,,2010,45320,0,0,1,0,01,2025
1,AL,27,5,OT,,2010,425586,0,0,1,0,01,2025
1,AL,27,5,OT,,2010,18000,0,0,2,0,01,2025
1,AL,27,6,CO,,2010,471762,0,0,1,0,01,2025
1,AL,27,6,JA,,2010,83274,0,0,1,0,01,2025
1,AL,27,6,MX,,2010,100156,0,0,1,0,01,2025
1,AL,27,6,OT,,2010,773485,0,0,1,0,01,2025
1,AL,27,6,PU,,2010,161562,0,0,1,0,01,2025
1,AL,28,5,,XM,1220,137714,0,1874,1,X,01,2025
1,AL,28,5,,XO,1220,713449,0,10323,1,X,01,2025
1,AL,28,5,,XO,1220,4155,0,16,2,X,01,2025
1,AL,28,5,DF,,2010,56147,0,0,1,0,01,2025
1,AL,28,5,GT,,2010,142130,0,0,1,0,01,2025
1,AL,28,5,MX,,2010,857019,0,0,1,0,01,2025
1,AL,28,5,OT,,2010,12928,0,0,1,0,01,2025
1,AL,28,6,,XA,1220,66500,0,3127,1,X,01,2025
1,AL,28,6,MX,,2010,40667,0,0,1,0,01,2025
1,AL,28,6,NL,,2010,3434680,0,0,1,0,01,2025
1,AL,28,6,OT,,2010,110278,0,0,1,0,01,2025
1,AL,29,3,,XA,1220,3353,7,66,1,X,01,2025
1,AL,29,3,,XC,1220,49810,18,493,1,X,01,2025
1,AL,29,3,,XO,1220,20430,128,1194,1,X,01,2025
1,AL,29,5,,XA,1220,400734,0,6713,1,X,01,2025
1,AL,29,5,,XM,1220,11721,0,230,1,X,01,2025
1,AL,29,5,,XO,1220,631988,0,37262,1,X,01,2025
1,AL,29,5,,XO,1220,193601,0,7534,2,X,01,2025
1,AL,29,5,MX,,2010,333132,0,0,1,0,01,2025
1,AL,29,5,MX,,2010,112796,0,0,2,0,01,2025
1,AL,29,5,NL,,2010,214680,0,0,1,0,01,2025
1,AL,29,6,,XA,1220,135898,0,5625,1,X,01,2025
1,AL,29,6,,XC,1220,46166,0,1737,1,X,01,2025
1,AL,29,6,,XM,1220,274095,0,10420,1,X,01,2025
1,AL,29,6,,XO,1220,5846731,0,144884,1,X,01,2025
1,AL,30,3,,XO,1220,43899,70,276,1,X,01,2025
1,AL,30,3,,XQ,1220,3378,5,66,1,X,01,2025
1,AL,30,3,XX,,2010,26639,7,0,1,0,01,2025
1,AL,30,5,,XM,1220,713726,0,13,1,X,01,2025
1,AL,30,5,,XO,1220,10825,0,395,1,X,01,2025
1,AL,30,5,,XO,1220,220278,0,2210,2,X,01,2025
1,AL,31,5,,XC,1220,15510,0,304,1,X,01,2025
1,AL,31,5,,XO,1220,164042,0,1398,1,X,01,2025
1,AL,31,5,,XO,1220,14559,0,285,2,X,01,2025
1,AL,31,5,,XQ,1220,10126,0,197,1,X,01,2025
1,AL,31,5,,XQ,1220,21535,0,421,2,X,01,2025
1,AL,31,6,,XM,1220,73392,0,726,1,X,01,2025
1,AL,31,6,,XO,1220,390906,0,4525,1,X,01,2025
1,AL,32,5,,XA,1220,20874,0,732,1,X,01,2025
1,AL,32,5,,XC,1220,3861,0,70,1,X,01,2025
1,AL,32,5,,XM,1220,7782,0,152,1,X,01,2025
1,AL,32,5,,XM,1220,9529,0,628,2,X,01,2025
1,AL,32,5,,XO,1220,846614,0,11524,1,X,01,2025
1,AL,32,5,,XQ,1220,62708,0,618,1,X,01,2025
1,AL,32,5,AG,,2010,10995,0,0,1,0,01,2025
1,AL,32,5,CH,,2010,9840,0,0,1,0,01,2025
1,AL,32,5,OT,,2010,72944,0,0,1,0,01,2025
1,AL,33,3,,XC,1220,10779,32,211,1,X,01,2025
1,AL,33,3,,XO,1220,3291,139,97,1,X,01,2025
1,AL,33,5,,XC,1220,12284,0,241,1,X,01,2025
1,AL,33,5,,XO,1220,79785,0,1551,1,X,01,2025
1,AL,33,5,,XO,1220,20822,0,368,2,X,01,2025
1,AL,33,5,MX,,2010,6204,0,0,1,0,01,2025
1,AL,34,5,,XA,1220,28638,0,1102,1,X,01,2025
1,AL,34,5,,XM,1220,38507,0,754,1,X,01,2025
1,AL,34,5,,XO,1220,165355,0,3151,1,X,01,2025
1,AL,34,5,,XO,1220,18054,0,407,2,X,01,2025
1,AL,34,5,,XQ,1220,128798,0,2923,1,X,01,2025
1,AL,34,5,AG,,2010,22298,0,0,1,0,01,2025
1,AL,34,5,JA,,2010,22960,0,0,1,0,01,2025
1,AL,34,5,NL,,2010,51605,0,0,1,0,01,2025
1,AL,34,5,OT,,2010,77852,0,0,1,0,01,2025
1,AL,34,5,PU,,2010,13926,0,0,1,0,01,2025
1,AL,35,5,,XO,1220,49648,0,2600,1,X,01,2025
1,AL,35,5,CO,,2010,31776,0,0,1,0,01,2025
1,AL,36,3,XX,,2010,8691,56,0,1,0,01,2025
1,AL,36,5,SO,,2010,46339,0,0,2,0,01,2025
1,AL,38,3,,XC,1220,7799,2,130,1,X,01,2025
1,AL,38,3,,XO,1220,4069,13,19,1,X,01,2025
1,AL,38,3,,XQ,1220,13605,3,276,1,X,01,2025
1,AL,38,3,XX,,2010,10271,4720,0,1,0,01,2025
1,AL,38,5,,XA,1220,59469,0,1440,1,X,01,2025
1,AL,38,5,,XC,1220,296878,0,8386,1,X,01,2025
1,AL,38,5,,XM,1220,345797,0,7967,1,X,01,2025
1,AL,38,5,,XO,1220,645290,0,14516,1,X,01,2025
1,AL,38,5,,XO,1220,12044,0,625,2,X,01,2025
1,AL,38,5,,XQ,1220,41873,0,468,1,X,01,2025
1,AL,38,5,,XS,1220,3128079,0,59421,1,X,01,2025
1,AL,38,5,CO,,2010,202262,0,0,1,0,01,2025
1,AL,38,5,JA,,2010,41071,0,0,1,0,01,2025
1,AL,38,5,MX,,2010,997481,0,0,1,0,01,2025
1,AL,38,5,MX,,2010,12616,0,0,2,0,01,2025
1,AL,38,5,NL,,2010,33950,0,0,1,0,01,2025
1,AL,38,5,OT,,2010,3078,0,0,1,0,01,2025
1,AL,38,5,SL,,2010,45418,0,0,1,0,01,2025
1,AL,38,5,TM,,2010,13479,0,0,1,0,01,2025
1,AL,38,6,,XA,1220,841045,0,20697,1,X,01,2025
1,AL,38,6,,XO,1220,599664,0,13743,1,X,01,2025
1,AL,38,6,JA,,2010,79122,0,0,1,0,01,2025
1,AL,39,1,XX,,2010,10416,1938,0,1,1,01,2025
1,AL,39,3,,XC,1220,6955,40,136,1,X,01,2025
1,AL,39,3,,XO,1220,38653,3683,1088,1,X,01,2025
1,AL,39,3,,XQ,1220,19424,1336,194,1,X,01,2025
1,AL,39,3,,XQ,1220,6785,29,132,2,X,01,2025
1,AL,39,3,XX,,2010,2526,6,0,1,0,01,2025
1,AL,39,3,XX,,2010,8511,4,0,2,0,01,2025
1,AL,39,5,,XA,1220,106860,0,1658,1,X,01,2025
1,AL,39,5,,XB,1220,64395,0,6403,1,X,01,2025
1,AL,39,5,,XC,1220,258829,0,9652,1,X,01,2025
1,AL,39,5,,XM,1220,388064,0,14993,1,X,01,2025
1,AL,39,5,,XM,1220,5076,0,100,2,X,01,2025
1,AL,39,5,,XO,1220,5969767,0,162416,1,X,01,2025
1,AL,39,5,,XO,1220,239195,0,7292,2,X,01,2025
1,AL,39,5,,XQ,1220,182656,0,3195,1,X,01,2025
1,AL,39,5,,XQ,1220,40172,0,596,2,X,01,2025
1,AL,39,5,,XS,1220,147661,0,5281,1,X,01,2025
1,AL,39,5,,XS,1220,13112,0,381,2,X,01,2025
1,AL,39,5,AG,,2010,84746,0,0,1,0,01,2025
1,AL,39,5,BC,,2010,294808,0,0,1,0,01,2025
1,AL,39,5,CH,,2010,798470,0,0,1,0,01,2025
1,AL,39,5,CH,,2010,13966,0,0,2,0,01,2025
1,AL,39,5,CM,,2010,14466,0,0,1,0,01,2025
1,AL,39,5,CO,,2010,393763,0,0,1,0,01,2025
1,AL,39,5,CO,,2010,483015,0,0,1,1,01,2025
1,AL,39,5,DF,,2010,3684,0,0,1,0,01,2025
1,AL,39,5,DG,,2010,415988,0,0,1,0,01,2025
1,AL,39,5,DG,,2010,151156,0,0,2,0,01,2025
1,AL,39,5,GT,,2010,156962,0,0,1,0,01,2025
1,AL,39,5,GT,,2010,31896,0,0,2,0,01,2025
1,AL,39,5,JA,,2010,159723,0,0,1,0,01,2025
1,AL,39,5,MO,,2010,54402,0,0,1,0,01,2025
1,AL,39,5,MX,,2010,2389377,0,0,1,0,01,2025
1,AL,39,5,MX,,2010,52560,0,0,1,1,01,2025
1,AL,39,5,MX,,2010,13596,0,0,2,0,01,2025
1,AL,39,5,NL,,2010,1912913,0,0,1,0,01,2025
1,AL,39,5,NL,,2010,174192,0,0,1,1,01,2025
1,AL,39,5,NL,,2010,136778,0,0,2,0,01,2025
1,AL,39,5,OT,,2010,289435,0,0,1,0,01,2025
1,AL,39,5,OT,,2010,3295,0,0,2,0,01,2025
1,AL,39,5,PU,,2010,266290,0,0,1,0,01,2025
1,AL,39,5,PU,,2010,48801,0,0,2,0,01,2025
1,AL,39,5,QT,,2010,643185,0,0,1,0,01,2025
1,AL,39,5,SL,,2010,918945,0,0,1,0,01,2025
1,AL,39,5,SL,,2010,48300,0,0,1,1,01,2025
1,AL,39,5,SL,,2010,317040,0,0,2,0,01,2025
1,AL,39,5,SO,,2010,234761,0,0,1,0,01,2025
1,AL,39,5,TM,,2010,5296608,0,0,1,0,01,2025
1,AL,39,5,ZA,,2010,89751,0,0,1,0,01,2025
1,AL,39,5,ZA,,2010,12235,0,0,2,0,01,2025
1,AL,39,6,,XA,1220,40073,0,396,1,X,01,2025
1,AL,39,6,,XC,1220,145328,0,4955,1,X,01,2025
1,AL,39,6,,XO,1220,1454445,0,26014,1,X,01,2025
1,AL,39,6,,XO,1220,848792,0,9763,2,X,01,2025
1,AL,39,6,,XQ,1220,148356,0,5058,1,X,01,2025
1,AL,39,6,,XQ,1220,190977,0,3127,2,X,01,2025
1,AL,39,6,MX,,2010,1666332,0,0,1,0,01,2025
1,AL,39,6,OT,,2010,3823,0,0,2,1,01,2025
1,AL,39,6,TM,,2010,1059770,0,0,1,0,01,2025
1,AL,40,3,,XQ,1220,10462,25,159,2,X,01,2025
1,AL,40,5,,XC,1220,30275,0,1828,1,X,01,2025
1,AL,40,5,,XC,1220,3717,0,47,2,X,01,2025
1,AL,40,5,,XM,1220,37322,0,693,1,X,01,2025
1,AL,40,5,,XM,1220,3471,0,75,2,X,01,2025
1,AL,40,5,,XO,1220,906661,0,23070,1,X,01,2025
1,AL,40,5,,XO,1220,131866,0,1845,2,X,01,2025
1,AL,40,5,,XQ,1220,2343955,0,65524,1,X,01,2025
1,AL,40,5,BC,,2010,4178,0,0,1,0,01,2025
1,AL,40,5,CO,,2010,36125,0,0,1,0,01,2025
1,AL,40,5,JA,,2010,4537,0,0,1,0,01,2025
1,AL,40,5,MX,,2010,9785,0,0,1,0,01,2025
1,AL,40,5,NL,,2010,155751,0,0,1,0,01,2025
1,AL,40,5,OT,,2010,845259,0,0,1,0,01,2025
1,AL,40,5,SO,,2010,106866,0,0,1,0,01,2025
1,AL,40,5,VE,,2010,4020,0,0,1,0,01,2025
1,AL,40,6,OT,,2010,6705,0,0,1,1,01,2025
1,AL,42,5,,XO,1220,80015,0,806,1,X,01,2025
1,AL,42,5,,XO,1220,24987,0,1076,2,X,01,2025
1,AL,44,5,,XB,1220,50734,0,650,1,X,01,2025
1,AL,44,5,,XM,1220,100750,0,2060,1,X,01,2025
1,AL,44,5,,XO,1220,1894606,0,47131,1,X,01,2025
1,AL,44,5,,XO,1220,50107,0,634,2,X,01,2025
1,AL,44,5,,XQ,1220,5834,0,114,1,X,01,2025
1,AL,44,5,BC,,2010,218389,0,0,1,0,01,2025
1,AL,44,5,BC,,2010,32800,0,0,2,0,01,2025
1,AL,44,5,JA,,2010,88336,0,0,1,0,01,2025
1,AL,44,5,MX,,2010,235964,0,0,1,0,01,2025
1,AL,44,5,NL,,2010,235971,0,0,1,0,01,2025
1,AL,44,5,QT,,2010,568023,0,0,1,0,01,2025
1,AL,44,5,SO,,2010,41288,0,0,1,0,01,2025
1,AL,44,6,,XM,1220,117762,0,2083,1,X,01,2025
1,AL,44,6,,XO,1220,41342,0,1031,1,X,01,2025
1,AL,44,6,,XS,1220,35617,0,888,1,X,01,2025
1,AL,44,6,CO,,2010,96706,0,0,1,0,01,2025
1,AL,44,6,JA,,2010,66501,0,0,1,1,01,2025
1,AL,44,6,NL,,2010,93106,0,0,1,0,01,2025
1,AL,44,6,TM,,2010,45689,0,0,1,0,01,2025
1,AL,47,5,,XO,1220,135400,0,1951,1,X,01,2025
1,AL,47,5,BC,,2010,324361,0,0,1,0,01,2025
1,AL,47,5,GT,,2010,223979,0,0,1,0,01,2025
1,AL,47,5,JA,,2010,222848,0,0,1,0,01,2025
1,AL,47,5,MX,,2010,108837,0,0,1,0,01,2025
1,AL,47,5,NL,,2010,905556,0,0,1,0,01,2025
1,AL,47,5,TL,,2010,70144,0,0,1,0,01,2025
1,AL,47,6,,XM,1220,60787,0,868,1,X,01,2025
1,AL,47,6,,XO,1220,708053,0,33714,1,X,01,2025
1,AL,47,6,,XQ,1220,276504,0,13165,1,X,01,2025
1,AL,47,6,CH,,2010,75328,0,0,1,0,01,2025
1,AL,47,6,DF,,2010,650677,0,0,1,0,01,2025
1,AL,47,6,DF,,2010,963594,0,0,2,0,01,2025
1,AL,47,6,JA,,2010,454388,0,0,1,0,01,2025
1,AL,47,6,MI,,2010,456129,0,0,1,0,01,2025
1,AL,47,6,MX,,2010,291987,0,0,1,0,01,2025
1,AL,47,6,MX,,2010,70119,0,0,2,0,01,2025
1,AL,47,6,NL,,2010,598570,0,0,1,0,01,2025
1,AL,47,6,QT,,2010,1486279,0,0,1,0,01,2025
1,AL,47,6,TL,,2010,184000,0,0,1,0,01,2025
1,AL,47,6,VE,,2010,573077,0,0,1,0,01,2025
1,AL,48,1,XX,,2010,71758,74298,0,1,1,01,2025
1,AL,48,3,XX,,2010,3104,544,0,1,0,01,2025
1,AL,48,5,,XB,1220,28016,0,548,1,X,01,2025
1,AL,48,5,,XC,1220,293846,0,6924,1,X,01,2025
1,AL,48,5,,XM,1220,899981,0,15649,1,X,01,2025
1,AL,48,5,,XO,1220,4564567,0,99642,1,X,01,2025
1,AL,48,5,,XO,1220,343455,0,6727,2,X,01,2025
1,AL,48,5,,XS,1220,64323,0,3792,1,X,01,2025
1,AL,48,5,BC,,2010,477169,0,0,1,0,01,2025
1,AL,48,5,CH,,2010,20787,0,0,1,0,01,2025
1,AL,48,5,CO,,2010,150908,0,0,1,0,01,2025
1,AL,48,5,DF,,2010,140059,0,0,1,0,01,2025
1,AL,48,5,GT,,2010,448913,0,0,1,0,01,2025
1,AL,48,5,JA,,2010,133199,0,0,1,0,01,2025
1,AL,48,5,MI,,2010,119694,0,0,1,0,01,2025
1,AL,48,5,MX,,2010,169342,0,0,1,0,01,2025
1,AL,48,5,NL,,2010,263809,0,0,1,0,01,2025
1,AL,48,5,OT,,2010,147504,0,0,1,0,01,2025
1,AL,48,5,QT,,2010,345997,0,0,1,0,01,2025
1,AL,48,5,SL,,2010,236875,0,0,1,0,01,2025
1,AL,48,5,TM,,2010,1454435,0,0,1,0,01,2025
1,AL,48,6,,XA,1220,39274,0,770,1,X,01,2025
1,AL,48,6,,XM,1220,565276,0,11079,1,X,01,2025
1,AL,48,6,,XO,1220,5244605,0,102748,1,X,01,2025
1,AL,48,6,,XQ,1220,23420,0,459,1,X,01,2025
1,AL,48,6,BC,,2010,1053640,0,0,1,0,01,2025
1,AL,48,6,GT,,2010,277323,0,0,1,0,01,2025
1,AL,48,6,QT,,2010,89142,0,0,1,0,01,2025
1,AL,49,3,,XA,1220,3387,41,100,1,X,01,2025
1,AL,49,3,,XO,1220,2727,23,236,1,X,01,2025
1,AL,49,5,,XB,1220,11572,0,497,1,X,01,2025
1,AL,49,5,,XC,1220,18103,0,1187,1,X,01,2025
1,AL,49,5,,XO,1220,50959,0,2210,1,X,01,2025
1,AL,49,5,,XS,1220,22341,0,2812,1,X,01,2025
1,AL,49,5,AG,,2010,65473,0,0,1,0,01,2025
1,AL,49,5,NL,,2010,28825,0,0,1,0,01,2025
1,AL,49,5,OT,,2010,9200,0,0,2,0,01,2025
1,AL,52,5,ZA,,2010,7285,0,0,1,0,01,2025
1,AL,52,5,ZA,,2010,36628,0,0,2,0,01,2025
1,AL,54,5,,XO,1220,67526,0,899,1,X,01,2025
1,AL,54,5,,XO,1220,49945,0,1077,2,X,01,2025
1,AL,54,5,,XQ,1220,71581,0,831,1,X,01,2025
1,AL,54,5,AG,,2010,50807,0,0,1,0,01,2025
1,AL,54,5,BC,,2010,19958,0,0,1,0,01,2025
1,AL,54,5,CO,,2010,87154,0,0,1,0,01,2025
1,AL,54,5,MX,,2010,416861,0,0,1,0,01,2025
1,AL,54,5,PU,,2010,3484,0,0,1,0,01,2025
1,AL,54,5,PU,,2010,995762,0,0,1,1,01,2025
1,AL,54,5,ZA,,2010,196130,0,0,1,0,01,2025
1,AL,55,1,XX,,2010,12990,1136,0,1,1,01,2025
1,AL,55,3,,XQ,1220,17849,64,348,1,X,01,2025
1,AL,55,5,,XO,1220,291909,0,7392,1,X,01,2025
1,AL,55,5,,XO,1220,18372,0,535,2,X,01,2025
1,AL,55,5,,XQ,1220,32688,0,640,1,X,01,2025
1,AL,55,5,CH,,2010,39769,0,0,1,0,01,2025
1,AL,55,5,GT,,2010,30663,0,0,1,0,01,2025
1,AL,55,5,PU,,2010,59799,0,0,1,0,01,2025
1,AL,55,5,ZA,,2010,551100,0,0,1,0,01,2025
1,AL,56,3,,XC,1220,5051,8,69,1,X,01,2025
1,AL,56,3,,XQ,1220,7191,416,131,1,X,01,2025
1,AL,56,3,XX,,2010,3274,38,0,1,0,01,2025
1,AL,56,5,,XA,1220,22168,0,434,1,X,01,2025
1,AL,56,5,,XB,1220,53175,0,3127,1,X,01,2025
1,AL,56,5,,XO,1220,36216,0,1277,1,X,01,2025
1,AL,56,5,MX,,2010,154942,0,0,1,0,01,2025
1,AL,56,5,VE,,2010,58556,0,0,1,0,01,2025
1,AL,56,5,ZA,,2010,29155,0,0,1,0,01,2025
1,AL,56,5,ZA,,2010,4946,0,0,2,0,01,2025
1,AL,57,5,,XM,1220,9910,0,365,1,X,01,2025
1,AL,57,5,,XO,1220,111758,0,2272,1,X,01,2025
1,AL,57,5,,XO,1220,68811,0,2543,2,X,01,2025
1,AL,57,5,MX,,2010,3282,0,0,1,0,01,2025
